quality,n,phylometric,statistic,p,regime,epoch,mut_distn
1% resolution,30,mean_pairwise_distance,211.0,0.6583305240881341,weak ecology,0,default
33% resolution,30,mean_pairwise_distance,135.0,0.04491890376548032,weak ecology,0,default
10% resolution,30,mean_pairwise_distance,227.0,0.9099307681587345,weak ecology,0,default
3% resolution,30,sum_distance,232.0,0.9917945644340904,weak ecology,0,default
1% resolution,30,sum_distance,209.0,0.6288430020541073,weak ecology,0,default
33% resolution,30,sum_distance,224.0,0.8612125197358381,weak ecology,0,default
10% resolution,30,sum_distance,231.0,0.9753871641763363,weak ecology,0,default
1% resolution,30,colless_like_index,227.0,0.9099307681587345,"weak ecology, spatial",0,default
33% resolution,30,colless_like_index,170.0,0.198610209945546,"weak ecology, spatial",0,default
3% resolution,30,colless_like_index,232.0,0.9917945644340904,"weak ecology, spatial",0,default
10% resolution,30,colless_like_index,229.0,0.9426105124576512,"weak ecology, spatial",0,default
1% resolution,30,mean_evolutionary_distinctiveness,133.0,0.040702311426277726,"weak ecology, spatial",0,default
33% resolution,30,mean_evolutionary_distinctiveness,140.0,0.05709649524315731,"weak ecology, spatial",0,default
3% resolution,30,mean_evolutionary_distinctiveness,155.0,0.11092566512553104,"weak ecology, spatial",0,default
10% resolution,30,mean_evolutionary_distinctiveness,130.0,0.03500895681985013,"weak ecology, spatial",0,default
1% resolution,30,mean_pairwise_distance,204.0,0.5577426862039239,"weak ecology, spatial",0,default
33% resolution,30,mean_pairwise_distance,169.0,0.1915221065809437,"weak ecology, spatial",0,default
3% resolution,30,mean_pairwise_distance,217.0,0.7498711559507313,"weak ecology, spatial",0,default
10% resolution,30,mean_pairwise_distance,231.0,0.9753871641763363,"weak ecology, spatial",0,default
1% resolution,30,sum_distance,232.0,0.9917945644340904,"weak ecology, spatial",0,default
33% resolution,30,sum_distance,228.0,0.9262550873076122,"weak ecology, spatial",0,default
3% resolution,30,sum_distance,228.0,0.9262550873076122,"weak ecology, spatial",0,default
10% resolution,30,sum_distance,229.0,0.9426105124576512,"weak ecology, spatial",0,default
10% resolution,30,colless_like_index,219.0,0.7812637101499429,weak selection,0,default
33% resolution,30,colless_like_index,131.0,0.0368261284160903,weak selection,0,default
1% resolution,30,colless_like_index,203.0,0.5440062075841892,weak selection,0,default
3% resolution,30,colless_like_index,204.0,0.5577426862039239,weak selection,0,default
10% resolution,30,mean_evolutionary_distinctiveness,58.0,0.00033172583107637916,weak selection,0,default
33% resolution,30,mean_evolutionary_distinctiveness,61.0,0.00041955098606127764,weak selection,0,default
1% resolution,30,mean_evolutionary_distinctiveness,79.0,0.0015927015020870082,weak selection,0,default
3% resolution,30,mean_evolutionary_distinctiveness,78.0,0.0014839276312951777,weak selection,0,default
10% resolution,30,mean_pairwise_distance,222.0,0.8290130316946699,weak selection,0,default
33% resolution,30,mean_pairwise_distance,159.0,0.1305916349444668,weak selection,0,default
1% resolution,30,mean_pairwise_distance,191.0,0.3933343721992797,weak selection,0,default
3% resolution,30,mean_pairwise_distance,171.0,0.20588822305607402,weak selection,0,default
10% resolution,30,sum_distance,221.0,0.8130168513045055,weak selection,0,default
33% resolution,30,sum_distance,226.0,0.8936443871266052,weak selection,0,default
1% resolution,30,sum_distance,231.0,0.9753871641763363,weak selection,0,default
3% resolution,30,sum_distance,215.0,0.7188875621362669,weak selection,0,default
