id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
0,[none],0,,0,0,0,0
924250,[0],11653,83.52324,231063,0,1,0
934473,[0],4908,-378.02362,233108,0,0,0
1002403,[0],25743,228.8361,244429,0,3,0
1007851,[934473],5973,-521.8929,245208,0,0,934473
1029470,[0],17478,-31.173119,247910,0,2,0
1046479,[1029470],23931,22.499937,249800,0,2,1029470
1061802,[1002403],29705,345.9034,251332,0,3,1002403
1109459,[924250],13551,63.4697,255665,0,1,924250
1111860,[1046479],17697,-21.274149,255865,0,2,1046479
1116015,[934473],6384,-359.2963,256185,0,0,934473
1120776,[1109459],8439,48.54643,256525,0,1,1109459
1121506,[1007851],3024,-564.7423,256574,0,0,1007851
1123064,[1109459],15430,51.219444,256671,0,1,1109459
1128526,[1111860],22890,-67.22994,256992,0,2,1111860
1130831,[1061802],26066,391.8601,257120,0,3,1061802
1133170,[1002403],32623,119.63575,257243,0,3,1002403
1133314,[1121506],5891,-558.00775,257251,0,0,1121506
1135063,[1120776],13507,84.20992,257334,0,1,1120776
1158702,[1121506],1787,-527.46576,258409,0,0,1121506
1161716,[1116015],3087,-388.13025,258540,0,0,1116015
1177350,[1135063],16154,104.682846,259191,0,1,1135063
1180146,[1177350],11035,82.433235,259303,0,1,1177350
1185305,[1130831],27613,430.2249,259501,0,3,1130831
1188513,[1128526],19908,-87.55348,259620,0,2,1128526
1190929,[1185305],32394,431.27783,259706,0,3,1185305
1191819,[1188513],19984,-97.463844,259737,0,2,1188513
1192982,[1180146],12954,93.15782,259776,0,1,1180146
1194690,[1029470],16695,-2.3982573,259831,0,2,1029470
1200735,[1192982],14689,131.58012,260020,0,1,1192982
1203858,[1158702],4004,-520.12006,260115,0,0,1158702
1205307,[1111860],24312,-67.422485,260157,0,2,1111860
1206539,[1130831],32231,276.97946,260192,0,3,1130831
1207253,[1061802],25049,303.95328,260212,0,3,1061802
1207278,[1200735],15762,105.97531,260213,0,1,1200735
