id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
0,[none],0,,0,0,0,0
218438,[0],24218,126.14813,218438,0,0,0
239710,[218438],21680,77.98683,229074,0,0,218438
275591,[239710],9912,134.8615,241035,0,0,239710
314077,[275591],30265,124.20819,250656,0,0,275591
318458,[239710],16943,-152.69365,251533,0,0,239710
320321,[318458],32051,-133.31442,251843,0,0,318458
322713,[320321],21973,-129.50159,252185,0,0,320321
339800,[320321],14870,-171.61812,254321,0,0,320321
352619,[314077],29540,169.0861,255745,0,0,314077
353090,[322713],29661,-124.42037,255792,0,0,322713
364492,[353090],15613,-109.89329,256829,0,0,353090
365097,[218438],29192,-42.221874,256879,0,0,218438
374441,[318458],26766,-86.80358,257598,0,0,318458
377477,[339800],9454,-211.61461,257815,0,0,339800
378269,[339800],14306,-131.03902,257868,0,0,339800
381905,[365097],20323,-40.700325,258095,0,0,365097
384099,[377477],28521,-224.38022,258224,0,0,377477
393227,[381905],28596,-80.728134,258731,0,0,381905
393334,[352619],10251,189.73604,258737,0,0,352619
399527,[393227],7039,-68.62826,259047,0,0,393227
399981,[393334],25932,178.68285,259068,0,0,393334
400920,[378269],19101,-88.447556,259111,0,0,378269
408158,[399981],11877,192.45158,259426,0,0,399981
411912,[364492],22031,-65.28345,259582,0,0,364492
413432,[400920],21923,-85.62928,259643,0,0,400920
416428,[353090],25231,-181.93741,259758,0,0,353090
416710,[399527],11586,-21.159357,259769,0,0,399527
416824,[352619],15436,94.31902,259773,0,0,352619
417030,[408158],14524,207.5279,259780,0,0,408158
417166,[365097],996,-144.68121,259785,0,0,365097
418935,[275591],5470,108.65601,259842,0,0,275591
426081,[417166],14514,-113.35708,260065,0,0,417166
426354,[364492],24260,-62.698,260073,0,0,364492
429414,[426081],25325,-110.82909,260163,0,0,426081
429869,[417166],26268,-117.10267,260176,0,0,417166
434165,[384099],1503,-176.41673,260296,0,0,384099
435400,[429414],14732,-127.57211,260329,0,0,429414
436086,[416710],20136,-25.223331,260347,0,0,416710
436381,[399527],3925,-51.740143,260355,0,0,399527
437624,[374441],7097,-77.84899,260386,0,0,374441
437953,[417030],9716,220.191,260394,0,0,417030
439674,[393227],8396,-73.16536,260435,0,0,393227
441852,[400920],32441,-89.033,260485,0,0,400920
444662,[435400],24076,-148.79614,260549,0,0,435400
446642,[429414],28895,-108.15752,260593,0,0,429414
448320,[436086],7762,-9.055649,260630,0,0,436086
449320,[426354],18316,-71.35496,260651,0,0,426354
450311,[418935],8748,92.11641,260672,0,0,418935
450573,[426354],20454,-70.99241,260677,0,0,426354
450725,[437624],19070,-52.93095,260680,0,0,437624
451459,[393334],4491,179.7481,260695,0,0,393334
452191,[322713],7353,-98.46049,260709,0,0,322713
452338,[416428],32159,-240.38622,260711,0,0,416428
453041,[452338],32231,-234.89499,260724,0,0,452338
456943,[452191],29694,-92.37843,260795,0,0,452191
461127,[378269],20444,-140.5504,260870,0,0,378269
465406,[434165],22491,-186.5695,260945,0,0,434165
466599,[416824],5593,52.771717,260966,0,0,416824
466847,[384099],15052,-295.5614,260970,0,0,384099
467509,[452338],16245,-241.48949,260981,0,0,452338
467905,[466847],660,-293.4609,260988,0,0,466847
468178,[436381],14778,-86.67821,260992,0,0,436381
469926,[456943],4434,-110.05192,261020,0,0,456943
469994,[374441],8695,-41.177402,261021,0,0,374441
472100,[377477],22839,-334.58255,261053,0,0,377477
473312,[467509],2444,-243.1734,261072,0,0,467509
474121,[450725],2293,-41.34848,261084,0,0,450725
476895,[416710],31582,1.6871802,261124,0,0,416710
477128,[465406],9470,-177.94495,261128,0,0,465406
477308,[472100],30552,-339.71707,261130,0,0,472100
478049,[467905],10305,-290.3542,261141,0,0,467905
480695,[444662],3575,-210.721,261178,0,0,444662
481818,[429869],16858,-115.4487,261193,0,0,429869
483022,[437953],26065,226.40604,261209,0,0,437953
483135,[441852],8895,-63.23464,261211,0,0,441852
484581,[451459],13465,181.84122,261230,0,0,451459
485650,[450311],7148,111.00673,261244,0,0,450311
488331,[468178],16230,-50.97107,261278,0,0,468178
489045,[413432],19278,-60.077885,261287,0,0,413432
492642,[477308],19342,-341.0238,261332,0,0,477308
492897,[426081],26612,-168.38792,261335,0,0,426081
493203,[434165],16311,-196.2814,261339,0,0,434165
493875,[448320],20174,-0.112489246,261347,0,0,448320
494724,[446642],23831,-103.64778,261357,0,0,446642
494887,[435400],21491,-176.92015,261359,0,0,435400
495052,[481818],16600,-139.0716,261361,0,0,481818
495860,[448320],28367,-8.147483,261370,0,0,448320
497162,[437624],20111,-59.921158,261385,0,0,437624
499175,[489045],8521,-45.684654,261408,0,0,489045
499364,[468178],14103,-108.45512,261410,0,0,468178
499459,[499364],13869,-109.90198,261411,0,0,499364
499906,[456943],10685,-62.29413,261416,0,0,456943
501698,[499364],18874,-111.38046,261435,0,0,499364
502765,[436381],29609,-75.36865,261446,0,0,436381
503634,[481818],1932,-122.44171,261456,0,0,481818
505245,[477128],27567,-182.91899,261472,0,0,477128
507049,[449320],14410,-68.240974,261491,0,0,449320
507334,[503634],11642,-127.13119,261494,0,0,503634
507510,[381905],5220,-73.13717,261496,0,0,381905
508171,[474121],26293,-36.864914,261502,0,0,474121
508228,[472100],12870,-314.0116,261503,0,0,472100
509852,[465406],10150,-223.02771,261519,0,0,465406
510571,[477128],11480,-164.74652,261526,0,0,477128
513223,[488331],23960,-64.566185,261551,0,0,488331
513421,[466847],20990,-325.29974,261553,0,0,466847
514360,[476895],17684,-10.903575,261562,0,0,476895
514740,[514360],1300,-10.143436,261566,0,0,514360
515136,[466599],24689,108.73056,261569,0,0,466599
515597,[508228],31525,-307.59378,261573,0,0,508228
515783,[508228],22813,-305.3577,261575,0,0,508228
515997,[495860],19397,-6.153389,261577,0,0,495860
517719,[483135],31527,-83.749016,261592,0,0,483135
517852,[507510],7434,-69.07921,261594,0,0,507510
518134,[492642],19462,-339.69357,261596,0,0,492642
518173,[469926],31774,-102.47716,261596,0,0,469926
518811,[450573],13708,-76.848236,261602,0,0,450573
519020,[444662],9431,-136.51451,261604,0,0,444662
519640,[497162],20311,-30.399479,261609,0,0,497162
519772,[480695],21138,-200.84053,261610,0,0,480695
520238,[518173],19202,-110.14151,261614,0,0,518173
520353,[513421],15378,-317.364,261615,0,0,513421
520560,[493203],6529,-184.64804,261617,0,0,493203
520866,[520238],19771,-112.041084,261619,0,0,520238
521153,[492642],32732,-331.36053,261621,0,0,492642
522701,[453041],11814,-293.5821,261634,0,0,453041
522866,[519020],21332,-140.04218,261635,0,0,519020
523249,[439674],23253,-115.22282,261638,0,0,439674
523400,[449320],28141,-53.113743,261639,0,0,449320
523628,[489045],22495,-3.078092,261641,0,0,489045
524336,[494887],3529,-170.11856,261647,0,0,494887
524355,[476895],9607,-30.038223,261647,0,0,476895
525538,[524355],9324,-34.173622,261656,0,0,524355
525567,[523400],16237,-55.165684,261656,0,0,523400
525674,[495860],9999,-7.2452164,261657,0,0,495860
526218,[436086],7614,-31.427158,261661,0,0,436086
526467,[520560],4310,-187.01825,261663,0,0,520560
526525,[473312],16868,-210.10686,261663,0,0,473312
526772,[523400],10625,-47.760807,261665,0,0,523400
526871,[502765],1801,-115.063354,261666,0,0,502765
526947,[525567],18973,-52.927258,261666,0,0,525567
527053,[514360],13405,-15.166769,261667,0,0,514360
527234,[526218],19193,-30.35324,261668,0,0,526218
528684,[508171],26659,-43.207493,261678,0,0,508171
528790,[469994],15817,-53.006927,261679,0,0,469994
528872,[525674],2905,-6.203418,261680,0,0,525674
529300,[527053],467,-23.472998,261683,0,0,527053
529658,[527234],16841,-29.673223,261685,0,0,527234
529671,[483022],18841,256.9501,261685,0,0,483022
529807,[505245],15764,-158.18076,261686,0,0,505245
530473,[467905],31772,-258.58582,261690,0,0,467905
532438,[517719],31228,-96.77831,261703,0,0,517719
532924,[530473],4528,-271.3001,261707,0,0,530473
533763,[526467],21867,-180.85605,261712,0,0,526467
534427,[507049],31064,-85.302055,261716,0,0,507049
534642,[534427],10530,-86.39207,261718,0,0,534427
535702,[524336],6054,-162.11678,261725,0,0,524336
536120,[515597],27240,-288.2174,261727,0,0,515597
536639,[495052],2764,-127.70438,261731,0,0,495052
537118,[518134],3621,-358.57068,261734,0,0,518134
537442,[416428],5731,-146.62218,261736,0,0,416428
539268,[494724],15512,-131.12744,261747,0,0,494724
539275,[528790],16586,-52.701153,261747,0,0,528790
539315,[525538],24368,-33.389717,261747,0,0,525538
540129,[532924],22719,-259.09302,261752,0,0,532924
541251,[314077],16164,222.84964,261759,0,0,314077
541737,[536639],14810,-127.67118,261762,0,0,536639
542134,[532438],27895,-100.280106,261764,0,0,532438
542400,[537118],14751,-353.70758,261766,0,0,537118
542615,[493875],22553,-10.664453,261767,0,0,493875
542966,[499459],26121,-143.06812,261769,0,0,499459
543281,[542400],19024,-358.5626,261771,0,0,542400
543807,[533763],24602,-177.52,261774,0,0,533763
543970,[540129],19418,-258.96622,261775,0,0,540129
544003,[518811],26371,-61.52413,261775,0,0,518811
544253,[509852],8810,-229.51761,261777,0,0,509852
544540,[542966],29256,-142.68546,261778,0,0,542966
544904,[477308],31426,-363.25394,261780,0,0,477308
545363,[520238],17725,-119.60842,261783,0,0,520238
547288,[528684],8078,-34.69835,261794,0,0,528684
547616,[539268],3843,-122.38866,261796,0,0,539268
548129,[418935],31376,102.111435,261798,0,0,418935
549126,[514740],13311,-0.4514799,261804,0,0,514740
549809,[513421],3969,-329.23392,261808,0,0,513421
549965,[520866],194,-110.93318,261809,0,0,520866
550668,[526772],26477,-63.504,261812,0,0,526772
550759,[503634],9317,-130.67123,261813,0,0,503634
550971,[485650],14941,133.89586,261814,0,0,485650
551254,[515783],31103,-311.64227,261815,0,0,515783
552423,[544540],5646,-140.57573,261822,0,0,544540
552450,[549126],10325,5.7992034,261822,0,0,549126
552453,[544253],10712,-228.32944,261822,0,0,544253
552621,[494887],6981,-183.72432,261823,0,0,494887
552657,[528684],12972,-38.35281,261823,0,0,528684
553003,[515136],5729,106.81246,261825,0,0,515136
553017,[408158],8985,173.45853,261825,0,0,408158
553372,[544003],731,-62.456474,261827,0,0,544003
553473,[551254],16398,-313.93494,261827,0,0,551254
553849,[551254],14358,-312.37238,261829,0,0,551254
554300,[510571],24893,-187.39877,261831,0,0,510571
554319,[526467],27172,-190.16075,261831,0,0,526467
554654,[530473],15636,-244.03377,261833,0,0,530473
554655,[537442],15785,-153.34502,261833,0,0,537442
555081,[469926],19187,-78.78685,261835,0,0,469926
555649,[450311],14067,138.97073,261838,0,0,450311
