regime1,regime2,n,phylometric,statistic,p,epoch,mut_distn
plain,spatial structure,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
plain,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
plain,strong selection,50,colless_like_index,25.0,3.366814035344517e-09,2,np.random.standard_normal
plain,strong selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
plain,strong selection,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
plain,strong selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
plain,weak 4 niche ecology,50,colless_like_index,39.0,7.582444917112655e-09,2,np.random.standard_normal
plain,weak 4 niche ecology,50,mean_pairwise_distance,425.0,0.0402356268160887,2,np.random.standard_normal
plain,weak 4 niche ecology,50,sum_distance,33.0,5.365943352795552e-09,2,np.random.standard_normal
plain,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,19.0,2.364509566231392e-09,2,np.random.standard_normal
spatial structure,4 niche ecology,50,colless_like_index,0.0,7.556929455863566e-10,2,np.random.standard_normal
spatial structure,4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
spatial structure,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
spatial structure,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
spatial structure,weak 4 niche ecology,50,colless_like_index,0.0,7.556929455863566e-10,2,np.random.standard_normal
spatial structure,weak 4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
spatial structure,weak 4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
spatial structure,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,4 niche ecology,50,colless_like_index,185.0,1.253271740608575e-05,2,np.random.standard_normal
strong selection,4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,8 niche ecology,50,colless_like_index,460.0,0.08662850412550041,2,np.random.standard_normal
strong selection,8 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,spatial structure,50,mean_pairwise_distance,510.0,0.21840028269003364,2,np.random.standard_normal
strong selection,spatial structure,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,weak 4 niche ecology,50,colless_like_index,173.0,7.327454491069752e-06,2,np.random.standard_normal
strong selection,weak 4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,weak 4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
strong selection,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak 4 niche ecology,4 niche ecology,50,colless_like_index,585.0,0.6122971700099231,2,np.random.standard_normal
weak 4 niche ecology,4 niche ecology,50,mean_pairwise_distance,581.0,0.5854713957431565,2,np.random.standard_normal
weak 4 niche ecology,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak 4 niche ecology,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,4 niche ecology,50,colless_like_index,16.0,1.9791055568801153e-09,2,np.random.standard_normal
weak selection,4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,8 niche ecology,50,colless_like_index,143.0,1.810099071924746e-06,2,np.random.standard_normal
weak selection,8 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,plain,50,colless_like_index,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,plain,50,mean_pairwise_distance,62.0,2.7687864179239132e-08,2,np.random.standard_normal
weak selection,plain,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,plain,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,spatial structure,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,spatial structure,50,sum_distance,9.0,1.3025210640480111e-09,2,np.random.standard_normal
weak selection,spatial structure,50,mean_evolutionary_distinctiveness,1.0,8.031090907046913e-10,2,np.random.standard_normal
weak selection,strong selection,50,colless_like_index,451.0,0.07180752515234809,2,np.random.standard_normal
weak selection,strong selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,strong selection,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,strong selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,weak 4 niche ecology,50,colless_like_index,17.0,2.1002250112728297e-09,2,np.random.standard_normal
weak selection,weak 4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,weak 4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
weak selection,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
4 niche ecology,8 niche ecology,50,colless_like_index,299.0,0.0010845019501392556,7,np.random.exponential
4 niche ecology,8 niche ecology,50,mean_pairwise_distance,207.0,3.242413897703721e-05,7,np.random.exponential
4 niche ecology,8 niche ecology,50,sum_distance,1.0,8.031090907046913e-10,7,np.random.exponential
4 niche ecology,8 niche ecology,50,mean_evolutionary_distinctiveness,3.0,9.06805772149548e-10,7,np.random.exponential
4 niche ecology,weak 4 niche ecology,50,colless_like_index,303.0,0.0012421446192700297,7,np.random.exponential
4 niche ecology,weak 4 niche ecology,50,mean_pairwise_distance,535.0,0.3224376107459681,7,np.random.exponential
4 niche ecology,weak 4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
4 niche ecology,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
plain,4 niche ecology,50,colless_like_index,52.0,1.5859651576522734e-08,7,np.random.exponential
plain,4 niche ecology,50,mean_pairwise_distance,347.0,0.005042948789367611,7,np.random.exponential
plain,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
plain,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
plain,8 niche ecology,50,colless_like_index,36.0,6.3812412695451034e-09,7,np.random.exponential
plain,8 niche ecology,50,mean_pairwise_distance,636.0,0.9884471006904338,7,np.random.exponential
plain,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
plain,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
plain,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.exponential
plain,spatial structure,50,mean_pairwise_distance,10.0,1.383114626082743e-09,7,np.random.exponential
plain,spatial structure,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
plain,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
plain,strong selection,50,colless_like_index,1.0,8.031090907046913e-10,7,np.random.exponential
plain,strong selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
plain,strong selection,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
plain,strong selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
plain,weak 4 niche ecology,50,colless_like_index,143.0,1.810099071924746e-06,7,np.random.exponential
plain,weak 4 niche ecology,50,mean_pairwise_distance,330.0,0.0029937086144750068,7,np.random.exponential
plain,weak 4 niche ecology,50,sum_distance,16.0,1.9791055568801153e-09,7,np.random.exponential
plain,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,7.0,1.1548334686261787e-09,7,np.random.exponential
spatial structure,4 niche ecology,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,8 niche ecology,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,8 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,weak 4 niche ecology,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,weak 4 niche ecology,50,mean_pairwise_distance,1.0,8.031090907046913e-10,7,np.random.exponential
spatial structure,weak 4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
spatial structure,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,4 niche ecology,50,colless_like_index,30.0,4.508498608679214e-09,7,np.random.exponential
strong selection,4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,8 niche ecology,50,colless_like_index,111.0,3.7259501078061126e-07,7,np.random.exponential
strong selection,8 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,spatial structure,50,colless_like_index,105.0,2.741966763304474e-07,7,np.random.exponential
strong selection,spatial structure,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,spatial structure,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,weak 4 niche ecology,50,colless_like_index,19.0,2.364509566231392e-09,7,np.random.exponential
strong selection,weak 4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,weak 4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
strong selection,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
weak 4 niche ecology,8 niche ecology,50,colless_like_index,123.0,6.813275396349823e-07,7,np.random.exponential
weak 4 niche ecology,8 niche ecology,50,mean_pairwise_distance,192.0,1.7038575734338945e-05,7,np.random.exponential
weak 4 niche ecology,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
weak 4 niche ecology,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,4 niche ecology,50,colless_like_index,347.0,0.005042948789367611,7,np.random.exponential
weak selection,4 niche ecology,50,mean_pairwise_distance,145.0,1.9919455004886565e-06,7,np.random.exponential
weak selection,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,8 niche ecology,50,colless_like_index,567.0,0.4961523833965189,7,np.random.exponential
weak selection,8 niche ecology,50,mean_pairwise_distance,560.0,0.4543822927004746,7,np.random.exponential
weak selection,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,plain,50,colless_like_index,17.0,2.1002250112728297e-09,7,np.random.exponential
weak selection,plain,50,mean_pairwise_distance,541.0,0.35157358369701,7,np.random.exponential
weak selection,plain,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,plain,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,spatial structure,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,spatial structure,50,sum_distance,122.0,6.482283621094172e-07,7,np.random.exponential
weak selection,spatial structure,50,mean_evolutionary_distinctiveness,61.0,2.619793470726049e-08,7,np.random.exponential
weak selection,strong selection,50,colless_like_index,80.0,7.37844890371565e-08,7,np.random.exponential
weak selection,strong selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,strong selection,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,strong selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,weak 4 niche ecology,50,colless_like_index,148.0,2.2979860003036705e-06,7,np.random.exponential
weak selection,weak 4 niche ecology,50,mean_pairwise_distance,143.0,1.810099071924746e-06,7,np.random.exponential
weak selection,weak 4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.exponential
weak selection,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.exponential
4 niche ecology,8 niche ecology,50,colless_like_index,235.0,0.00010214275675092093,7,np.random.standard_normal
4 niche ecology,8 niche ecology,50,mean_pairwise_distance,135.0,1.2298152190805743e-06,7,np.random.standard_normal
4 niche ecology,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
4 niche ecology,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
4 niche ecology,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
4 niche ecology,spatial structure,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
4 niche ecology,spatial structure,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
4 niche ecology,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,4 niche ecology,50,colless_like_index,3.0,9.06805772149548e-10,7,np.random.standard_normal
plain,4 niche ecology,50,mean_pairwise_distance,537.0,0.3319694831715281,7,np.random.standard_normal
plain,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,8 niche ecology,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,8 niche ecology,50,mean_pairwise_distance,343.0,0.004470641731807893,7,np.random.standard_normal
plain,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,spatial structure,50,mean_pairwise_distance,2.0,8.53422673646545e-10,7,np.random.standard_normal
plain,spatial structure,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,strong selection,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,strong selection,50,mean_pairwise_distance,5.0,1.0235189212610724e-09,7,np.random.standard_normal
plain,strong selection,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
plain,strong selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
spatial structure,8 niche ecology,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
spatial structure,8 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
spatial structure,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
spatial structure,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,4 niche ecology,50,colless_like_index,151.0,2.6489035224744964e-06,7,np.random.standard_normal
strong selection,4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,8 niche ecology,50,colless_like_index,423.0,0.03839354765507195,7,np.random.standard_normal
strong selection,8 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,spatial structure,50,mean_pairwise_distance,628.0,0.9269315130521094,7,np.random.standard_normal
strong selection,spatial structure,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
strong selection,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,4 niche ecology,50,colless_like_index,587.0,0.6259107217420403,7,np.random.standard_normal
weak 4 niche ecology,4 niche ecology,50,mean_pairwise_distance,591.0,0.6535200579282296,7,np.random.standard_normal
weak 4 niche ecology,4 niche ecology,50,sum_distance,1.0,8.031090907046913e-10,7,np.random.standard_normal
weak 4 niche ecology,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,8 niche ecology,50,colless_like_index,230.0,8.364432470054176e-05,7,np.random.standard_normal
weak 4 niche ecology,8 niche ecology,50,mean_pairwise_distance,152.0,2.776905161409715e-06,7,np.random.standard_normal
weak 4 niche ecology,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,plain,50,colless_like_index,15.0,1.8648014196095014e-09,7,np.random.standard_normal
weak 4 niche ecology,plain,50,mean_pairwise_distance,586.0,0.6190876129435576,7,np.random.standard_normal
weak 4 niche ecology,plain,50,sum_distance,9.0,1.3025210640480111e-09,7,np.random.standard_normal
weak 4 niche ecology,plain,50,mean_evolutionary_distinctiveness,4.0,9.634403725281619e-10,7,np.random.standard_normal
weak 4 niche ecology,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,spatial structure,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,spatial structure,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,strong selection,50,colless_like_index,128.0,8.727877108700991e-07,7,np.random.standard_normal
weak 4 niche ecology,strong selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,strong selection,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,strong selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,weak selection,50,colless_like_index,36.0,6.3812412695451034e-09,7,np.random.standard_normal
weak 4 niche ecology,weak selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,weak selection,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak 4 niche ecology,weak selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,4 niche ecology,50,colless_like_index,62.0,2.7687864179239132e-08,7,np.random.standard_normal
weak selection,4 niche ecology,50,mean_pairwise_distance,1.0,8.031090907046913e-10,7,np.random.standard_normal
weak selection,4 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,8 niche ecology,50,colless_like_index,162.0,4.42961522250766e-06,7,np.random.standard_normal
weak selection,8 niche ecology,50,mean_pairwise_distance,15.0,1.8648014196095014e-09,7,np.random.standard_normal
weak selection,8 niche ecology,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,plain,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,plain,50,mean_pairwise_distance,66.0,3.451321958833673e-08,7,np.random.standard_normal
weak selection,plain,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,plain,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,spatial structure,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,spatial structure,50,sum_distance,5.0,1.0235189212610724e-09,7,np.random.standard_normal
weak selection,spatial structure,50,mean_evolutionary_distinctiveness,4.0,9.634403725281619e-10,7,np.random.standard_normal
weak selection,strong selection,50,colless_like_index,399.0,0.02131786738680895,7,np.random.standard_normal
weak selection,strong selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,strong selection,50,sum_distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,strong selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
