quality,n,phylometric,statistic,p,regime,epoch,mut_distn
10% resolution,50,colless-like index,391.0,0.017334581738329847,ecology,2,np.random.exponential
33% resolution,50,colless-like index,4.0,9.634403725281619e-10,ecology,2,np.random.exponential
1% resolution,50,colless-like index,597.0,0.6958284390633942,ecology,2,np.random.exponential
3% resolution,50,mean evolutionary distinctiveness,630.0,0.9422839110260988,ecology,2,np.random.exponential
10% resolution,50,mean evolutionary distinctiveness,619.0,0.8582630586832802,ecology,2,np.random.exponential
33% resolution,50,mean evolutionary distinctiveness,572.0,0.5271975580152891,ecology,2,np.random.exponential
1% resolution,50,mean evolutionary distinctiveness,616.0,0.8355838689274765,ecology,2,np.random.exponential
3% resolution,50,mean pairwise distance,599.0,0.7101525415643333,ecology,2,np.random.exponential
10% resolution,50,mean pairwise distance,347.0,0.005042948789367611,ecology,2,np.random.exponential
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,ecology,2,np.random.exponential
1% resolution,50,mean pairwise distance,579.0,0.5722664037295826,ecology,2,np.random.exponential
3% resolution,50,sum distance,630.0,0.9422839110260988,ecology,2,np.random.exponential
10% resolution,50,sum distance,619.0,0.8582630586832802,ecology,2,np.random.exponential
33% resolution,50,sum distance,572.0,0.5271975580152891,ecology,2,np.random.exponential
1% resolution,50,sum distance,616.0,0.8355838689274765,ecology,2,np.random.exponential
1% resolution,50,colless-like index,608.0,0.7758190390045979,plain,2,np.random.exponential
33% resolution,50,colless-like index,70.0,4.2958778089915806e-08,plain,2,np.random.exponential
10% resolution,50,colless-like index,531.0,0.30391493569853856,plain,2,np.random.exponential
3% resolution,50,colless-like index,623.0,0.888681686055255,plain,2,np.random.exponential
1% resolution,50,mean evolutionary distinctiveness,615.0,0.8280534430667692,plain,2,np.random.exponential
33% resolution,50,mean evolutionary distinctiveness,582.0,0.592126527158545,plain,2,np.random.exponential
10% resolution,50,mean evolutionary distinctiveness,612.0,0.805559457241567,plain,2,np.random.exponential
3% resolution,50,mean evolutionary distinctiveness,622.0,0.8810598365200165,plain,2,np.random.exponential
1% resolution,50,mean pairwise distance,626.0,0.9116062720674252,plain,2,np.random.exponential
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,plain,2,np.random.exponential
10% resolution,50,mean pairwise distance,342.0,0.0043370828429131975,plain,2,np.random.exponential
3% resolution,50,mean pairwise distance,605.0,0.7537249310173678,plain,2,np.random.exponential
1% resolution,50,sum distance,608.0,0.7758190390045979,plain,2,np.random.exponential
33% resolution,50,sum distance,582.0,0.592126527158545,plain,2,np.random.exponential
10% resolution,50,sum distance,617.0,0.8431293969609626,plain,2,np.random.exponential
3% resolution,50,sum distance,619.0,0.8582630586832802,plain,2,np.random.exponential
1% resolution,50,colless-like index,525.0,0.27748171276573774,rich ecology,2,np.random.exponential
3% resolution,50,colless-like index,574.0,0.5398874509526412,rich ecology,2,np.random.exponential
33% resolution,50,colless-like index,0.0,7.556929455863566e-10,rich ecology,2,np.random.exponential
10% resolution,50,colless-like index,352.0,0.005851101819111798,rich ecology,2,np.random.exponential
1% resolution,50,mean evolutionary distinctiveness,631.0,0.9499685188719619,rich ecology,2,np.random.exponential
3% resolution,50,mean evolutionary distinctiveness,633.0,0.9653509884575846,rich ecology,2,np.random.exponential
33% resolution,50,mean evolutionary distinctiveness,608.0,0.7758190390045979,rich ecology,2,np.random.exponential
10% resolution,50,mean evolutionary distinctiveness,602.0,0.73183063851359,rich ecology,2,np.random.exponential
1% resolution,50,mean pairwise distance,450.0,0.0702973764824457,rich ecology,2,np.random.exponential
3% resolution,50,mean pairwise distance,524.0,0.27323322826893637,rich ecology,2,np.random.exponential
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,rich ecology,2,np.random.exponential
10% resolution,50,mean pairwise distance,364.0,0.008286402940597707,rich ecology,2,np.random.exponential
