id,ancestor_list,taxon_label,ancestor_listr_,origin_time,destruction_time,ancestor_id
994,[576],27790,[576],262132.5,262135.5,576
1010,[579],18467,[579],262132.5,262135.5,579
1030,[584],10095,[584],262132.5,262135.5,584
1034,[585],7553,[585],262132.5,262135.5,585
1046,[589],30654,[589],262132.5,262135.5,589
1097,[613],8829,[613],262132.5,262135.5,613
1098,[613],25509,[613],262132.5,262135.5,613
1099,[613],28579,[613],262132.5,262135.5,613
1102,[613],31391,[613],262132.5,262135.5,613
1104,[613],25023,[613],262132.5,262135.5,613
1109,[613],2319,[613],262132.5,262135.5,613
1110,[613],26928,[613],262132.5,262135.5,613
1113,[613],14551,[613],262132.5,262135.5,613
1118,[613],19545,[613],262132.5,262135.5,613
1121,[613],28519,[613],262132.5,262135.5,613
1131,[614],28805,[614],262132.5,262135.5,614
1181,[640],18756,[640],262132.5,262135.5,640
1182,[640],24064,[640],262132.5,262135.5,640
1193,[642],18744,[642],262132.5,262135.5,642
1204,[357],25639,[357],262132.5,262135.5,357
1213,[647],5340,[647],262132.5,262135.5,647
1237,[653],16574,[653],262132.5,262135.5,653
1278,[683],23942,[683],262132.5,262135.5,683
1285,[688],17431,[688],262132.5,262135.5,688
1332,[717],23324,[717],262132.5,262135.5,717
1335,[394],4691,[394],262132.5,262135.5,394
1352,[728],28208,[728],262132.5,262135.5,728
1410,[136],26275,[136],262132.5,262135.5,136
1422,[780],30910,[780],262132.5,262135.5,780
1457,[449],13303,[449],262132.5,262135.5,449
1460,[800],30249,[800],262132.5,262135.5,800
1467,[803],23939,[803],262132.5,262135.5,803
1478,[809],23830,[809],262132.5,262135.5,809
1518,[266],21441,[266],262132.5,262135.5,266
1530,[847],26628,[847],262132.5,262135.5,847
1535,[851],33,[851],262132.5,262135.5,851
1538,[852],18543,[852],262132.5,262135.5,852
1576,[881],10257,[881],262132.5,262135.5,881
1712,[962],14290,[962],262134.5,262137.5,962
1718,[963],10474,[963],262134.5,262137.5,963
1735,[331],7097,[331],262134.5,262137.5,331
1747,[984],23859,[984],262134.5,262137.5,984
1760,[991],17283,[991],262134.5,262137.5,991
1771,[992],7169,[992],262134.5,262137.5,992
1775,[994],5105,[994],262134.5,262137.5,994
1776,[994],16756,[994],262134.5,262137.5,994
1777,[994],27790,[994],262134.5,262137.5,994
1788,[578],13458,[578],262134.5,262137.5,578
1799,[579],18392,[579],262134.5,262137.5,579
1801,[1010],18467,[1010],262134.5,262137.5,1010
1814,[583],14752,[583],262134.5,262137.5,583
1822,[1030],10095,[1030],262134.5,262137.5,1030
1829,[1034],7553,[1034],262134.5,262137.5,1034
1847,[1046],30654,[1046],262134.5,262137.5,1046
1911,[1097],8081,[1097],262134.5,262137.5,1097
1912,[1097],8829,[1097],262134.5,262137.5,1097
1914,[1098],25509,[1098],262134.5,262137.5,1098
1917,[1099],15708,[1099],262134.5,262137.5,1099
1926,[1102],31391,[1102],262134.5,262137.5,1102
1930,[1104],25023,[1104],262134.5,262137.5,1104
1947,[1109],2319,[1109],262134.5,262137.5,1109
1949,[1110],26459,[1110],262134.5,262137.5,1110
1960,[1113],14551,[1113],262134.5,262137.5,1113
1986,[1131],28805,[1131],262134.5,262137.5,1131
2059,[1181],18756,[1181],262134.5,262137.5,1181
2060,[1182],24064,[1182],262134.5,262137.5,1182
2071,[640],30976,[640],262134.5,262137.5,640
2083,[642],29879,[642],262134.5,262137.5,642
2084,[1193],18744,[1193],262134.5,262137.5,1193
2102,[1204],25639,[1204],262134.5,262137.5,1204
2114,[1213],5340,[1213],262134.5,262137.5,1213
2186,[197],792,[197],262134.5,262137.5,197
2201,[1285],17431,[1285],262134.5,262137.5,1285
2260,[1332],23324,[1332],262134.5,262137.5,1332
2283,[1352],28208,[1352],262134.5,262137.5,1352
2336,[79],11312,[79],262134.5,262137.5,79
2348,[1410],26275,[1410],262134.5,262137.5,1410
2362,[780],6130,[780],262134.5,262137.5,780
2364,[1422],24897,[1422],262134.5,262137.5,1422
2382,[440],14856,[440],262134.5,262137.5,440
2420,[1457],13303,[1457],262134.5,262137.5,1457
2452,[1478],23830,[1478],262134.5,262137.5,1478
2479,[470],30827,[470],262134.5,262137.5,470
2501,[1518],21441,[1518],262134.5,262137.5,1518
2513,[1530],26628,[1530],262134.5,262137.5,1530
2523,[1535],33,[1535],262134.5,262137.5,1535
2527,[1538],18543,[1538],262134.5,262137.5,1538
2528,[1538],11734,[1538],262134.5,262137.5,1538
2592,[886],19203,[886],262134.5,262137.5,886
2672,[540],27558,[540],262134.5,262137.5,540
2763,[1712],14290,[1712],262136.5,262139.0,1712
2774,[1718],10474,[1718],262136.5,262139.0,1718
2811,[1735],7097,[1735],262136.5,262139.0,1735
2827,[1747],23859,[1747],262136.5,262139.0,1747
2845,[991],20974,[991],262136.5,262139.0,991
2847,[1760],17283,[1760],262136.5,262139.0,1760
2872,[1771],7169,[1771],262136.5,262139.0,1771
2889,[1776],16756,[1776],262136.5,262139.0,1776
2890,[1777],27790,[1777],262136.5,262139.0,1777
2907,[1788],13458,[1788],262136.5,262139.0,1788
2921,[1799],18392,[1799],262136.5,262139.0,1799
2926,[1801],18467,[1801],262136.5,262139.0,1801
2946,[1814],14752,[1814],262136.5,262139.0,1814
2962,[1822],10095,[1822],262136.5,262139.0,1822
2974,[1829],7553,[1829],262136.5,262139.0,1829
2999,[1847],30654,[1847],262136.5,262139.0,1847
3083,[1911],6401,[1911],262136.5,262139.0,1911
3084,[1911],8081,[1911],262136.5,262139.0,1911
3085,[1912],8829,[1912],262136.5,262139.0,1912
3090,[1914],25509,[1914],262136.5,262139.0,1914
3097,[1917],15708,[1917],262136.5,262139.0,1917
3103,[1099],28579,[1099],262136.5,262139.0,1099
3116,[1926],31391,[1926],262136.5,262139.0,1926
3117,[1926],27287,[1926],262136.5,262139.0,1926
3127,[1930],25023,[1930],262136.5,262139.0,1930
3161,[1949],26459,[1949],262136.5,262139.0,1949
3163,[1110],26928,[1110],262136.5,262139.0,1110
3180,[1960],14551,[1960],262136.5,262139.0,1960
3199,[1118],19545,[1118],262136.5,262139.0,1118
3218,[1986],28805,[1986],262136.5,262139.0,1986
3324,[2059],18756,[2059],262136.5,262139.0,2059
3327,[2060],24064,[2060],262136.5,262139.0,2060
3350,[2071],17973,[2071],262136.5,262139.0,2071
3351,[2071],29369,[2071],262136.5,262139.0,2071
3353,[2071],30976,[2071],262136.5,262139.0,2071
3375,[2083],29879,[2083],262136.5,262139.0,2083
3390,[642],6389,[642],262136.5,262139.0,642
3410,[2102],25639,[2102],262136.5,262139.0,2102
3429,[2114],5340,[2114],262136.5,262139.0,2114
3538,[1278],23942,[1278],262136.5,262139.0,1278
3549,[2201],17431,[2201],262136.5,262139.0,2201
3623,[2260],23324,[2260],262136.5,262139.0,2260
3624,[2260],7056,[2260],262136.5,262139.0,2260
3625,[2260],12095,[2260],262136.5,262139.0,2260
3636,[1335],4691,[1335],262136.5,262139.0,1335
3657,[2283],28208,[2283],262136.5,262139.0,2283
3867,[1460],30249,[1460],262136.5,262139.0,1460
3893,[2452],23830,[2452],262136.5,262139.0,2452
3902,[250],30895,[250],262136.5,262139.0,250
3925,[2479],30827,[2479],262136.5,262139.0,2479
3937,[90],31620,[90],262136.5,262139.0,90
3955,[2501],21441,[2501],262136.5,262139.0,2501
3971,[2513],26628,[2513],262136.5,262139.0,2513
3973,[2513],6470,[2513],262136.5,262139.0,2513
3999,[2527],18543,[2527],262136.5,262139.0,2527
4004,[2528],11734,[2528],262136.5,262139.0,2528
4041,[285],8151,[285],262136.5,262139.0,285
4077,[1576],10257,[1576],262136.5,262139.0,1576
4208,[2672],27558,[2672],262136.5,262139.0,2672
4341,[2763],14290,[2763],262138.0,262140.0,2763
4433,[2811],7097,[2811],262138.0,262140.0,2811
4478,[987],27059,[987],262138.0,262140.0,987
4487,[2845],20974,[2845],262138.0,262140.0,2845
4492,[2847],17283,[2847],262138.0,262140.0,2847
4494,[2847],1877,[2847],262138.0,262140.0,2847
4574,[1775],5105,[1775],262138.0,262140.0,1775
4589,[2890],27790,[2890],262138.0,262140.0,2890
4616,[2907],13458,[2907],262138.0,262140.0,2907
4647,[2921],18392,[2921],262138.0,262140.0,2921
4729,[2974],7553,[2974],262138.0,262140.0,2974
4906,[3085],8829,[3085],262138.0,262140.0,3085
4930,[3097],15708,[3097],262138.0,262140.0,3097
4970,[3116],21187,[3116],262138.0,262140.0,3116
4973,[3117],27287,[3117],262138.0,262140.0,3117
4999,[3127],3029,[3127],262138.0,262140.0,3127
5000,[3127],25023,[3127],262138.0,262140.0,3127
5083,[3163],26928,[3163],262138.0,262140.0,3163
5146,[3199],19545,[3199],262138.0,262140.0,3199
5155,[1121],28519,[1121],262138.0,262140.0,1121
5170,[3218],16000,[3218],262138.0,262140.0,3218
5333,[3327],24064,[3327],262138.0,262140.0,3327
5368,[3350],17973,[3350],262138.0,262140.0,3350
5371,[3351],29369,[3351],262138.0,262140.0,3351
5444,[3390],6389,[3390],262138.0,262140.0,3390
5474,[3410],25639,[3410],262138.0,262140.0,3410
5673,[3538],23942,[3538],262138.0,262140.0,3538
5795,[3623],23324,[3623],262138.0,262140.0,3623
5801,[3624],7056,[3624],262138.0,262140.0,3624
5820,[3636],4691,[3636],262138.0,262140.0,3636
5845,[3657],28208,[3657],262138.0,262140.0,3657
5963,[2348],26275,[2348],262138.0,262140.0,2348
5997,[2364],24897,[2364],262138.0,262140.0,2364
6041,[2382],14856,[2382],262138.0,262140.0,2382
6124,[2420],13303,[2420],262138.0,262140.0,2420
6154,[1467],23939,[1467],262138.0,262140.0,1467
6175,[3893],23830,[3893],262138.0,262140.0,3893
6217,[3925],30827,[3925],262138.0,262140.0,3925
6283,[3971],1610,[3971],262138.0,262140.0,3971
6285,[3971],26628,[3971],262138.0,262140.0,3971
6286,[3971],10716,[3971],262138.0,262140.0,3971
6335,[2523],33,[2523],262138.0,262140.0,2523
6342,[3999],16342,[3999],262138.0,262140.0,3999
6359,[4004],11734,[4004],262138.0,262140.0,4004
6476,[4077],10257,[4077],262138.0,262140.0,4077
6855,[4341],14290,[4341],262139.0,262141.0,4341
6899,[2774],10474,[2774],262139.0,262141.0,2774
6984,[4433],7097,[4433],262139.0,262141.0,4433
7065,[4492],17283,[4492],262139.0,262141.0,4492
7069,[4494],1877,[4494],262139.0,262141.0,4494
7182,[4574],5105,[4574],262139.0,262141.0,4574
7241,[4616],13458,[4616],262139.0,262141.0,4616
7282,[4647],18392,[4647],262139.0,262141.0,4647
7356,[2962],10095,[2962],262139.0,262141.0,2962
7377,[4729],7553,[4729],262139.0,262141.0,4729
7453,[2999],30654,[2999],262139.0,262141.0,2999
7595,[3083],6401,[3083],262139.0,262141.0,3083
7639,[4930],15708,[4930],262139.0,262141.0,4930
7666,[3103],28579,[3103],262139.0,262141.0,3103
7708,[4973],27287,[4973],262139.0,262141.0,4973
7859,[5083],26928,[5083],262139.0,262141.0,5083
7941,[5146],19545,[5146],262139.0,262141.0,5146
7970,[5170],16000,[5170],262139.0,262141.0,5170
7974,[3218],28805,[3218],262139.0,262141.0,3218
8156,[3324],18756,[3324],262139.0,262141.0,3324
8217,[5368],17973,[5368],262139.0,262141.0,5368
8226,[5371],29369,[5371],262139.0,262141.0,5371
8239,[3353],30976,[3353],262139.0,262141.0,3353
8240,[3353],6316,[3353],262139.0,262141.0,3353
8295,[3375],29879,[3375],262139.0,262141.0,3375
8323,[2084],18744,[2084],262139.0,262141.0,2084
8335,[5444],6389,[5444],262139.0,262141.0,5444
8478,[1237],16574,[1237],262139.0,262141.0,1237
8589,[672],2437,[672],262139.0,262141.0,672
8600,[2186],792,[2186],262139.0,262141.0,2186
8613,[5673],23942,[5673],262139.0,262141.0,5673
8631,[3549],17431,[3549],262139.0,262141.0,3549
8760,[5795],23324,[5795],262139.0,262141.0,5795
8823,[5845],28208,[5845],262139.0,262141.0,5845
8976,[5963],26275,[5963],262139.0,262141.0,5963
9011,[2362],6130,[2362],262139.0,262141.0,2362
9034,[1422],30910,[1422],262139.0,262141.0,1422
9076,[6041],14856,[6041],262139.0,262141.0,6041
9181,[6124],6443,[6124],262139.0,262141.0,6124
9200,[3867],30249,[3867],262139.0,262141.0,3867
9244,[6175],23830,[6175],262139.0,262141.0,6175
9267,[3902],30895,[3902],262139.0,262141.0,3902
9297,[6217],30827,[6217],262139.0,262141.0,6217
9375,[6283],1610,[6283],262139.0,262141.0,6283
9381,[6285],26628,[6285],262139.0,262141.0,6285
9382,[6286],10716,[6286],262139.0,262141.0,6286
9462,[6342],16342,[6342],262139.0,262141.0,6342
9550,[4041],8151,[4041],262139.0,262141.0,4041
9626,[6476],6718,[6476],262139.0,262141.0,6476
9656,[2592],19203,[2592],262139.0,262141.0,2592
10110,[6855],14290,[6855],262140.0,262142.0,6855
10168,[6899],10474,[6899],262140.0,262142.0,6899
10348,[4478],27059,[4478],262140.0,262142.0,4478
10387,[7069],1877,[7069],262140.0,262142.0,7069
10479,[2872],7169,[2872],262140.0,262142.0,2872
10537,[7182],5105,[7182],262140.0,262142.0,7182
10680,[7282],18392,[7282],262140.0,262142.0,7282
10778,[7356],10095,[7356],262140.0,262142.0,7356
10810,[7377],7553,[7377],262140.0,262142.0,7377
10911,[7453],30654,[7453],262140.0,262142.0,7453
10912,[7453],15792,[7453],262140.0,262142.0,7453
10914,[1847],8316,[1847],262140.0,262142.0,1847
11082,[7595],6401,[7595],262140.0,262142.0,7595
11083,[3084],8081,[3084],262140.0,262142.0,3084
11188,[7666],28579,[7666],262140.0,262142.0,7666
11238,[4970],21187,[4970],262140.0,262142.0,4970
11242,[3116],31391,[3116],262140.0,262142.0,3116
11247,[7708],27287,[7708],262140.0,262142.0,7708
11289,[4999],3029,[4999],262140.0,262142.0,4999
11413,[1947],2319,[1947],262140.0,262142.0,1947
11455,[7859],26928,[7859],262140.0,262142.0,7859
11507,[3180],14551,[3180],262140.0,262142.0,3180
11585,[5155],28519,[5155],262140.0,262142.0,5155
11603,[7970],16000,[7970],262140.0,262142.0,7970
11610,[7974],28805,[7974],262140.0,262142.0,7974
11932,[8217],17973,[8217],262140.0,262142.0,8217
11965,[8239],30976,[8239],262140.0,262142.0,8239
11966,[8240],6316,[8240],262140.0,262142.0,8240
12036,[8295],29879,[8295],262140.0,262142.0,8295
12098,[8335],6389,[8335],262140.0,262142.0,8335
12275,[8478],16574,[8478],262140.0,262142.0,8478
12423,[8589],2437,[8589],262140.0,262142.0,8589
12437,[8600],792,[8600],262140.0,262142.0,8600
12457,[8613],23942,[8613],262140.0,262142.0,8613
12641,[8760],23324,[8760],262140.0,262142.0,8760
12659,[5801],7056,[5801],262140.0,262142.0,5801
12688,[5820],4691,[5820],262140.0,262142.0,5820
12725,[8823],28208,[8823],262140.0,262142.0,8823
12911,[8976],26275,[8976],262140.0,262142.0,8976
12965,[5997],24897,[5997],262140.0,262142.0,5997
13036,[9076],14856,[9076],262140.0,262142.0,9076
13172,[6124],13303,[6124],262140.0,262142.0,6124
13174,[9181],6443,[9181],262140.0,262142.0,9181
13222,[6154],23939,[6154],262140.0,262142.0,6154
13251,[9244],23830,[9244],262140.0,262142.0,9244
13279,[9267],30895,[9267],262140.0,262142.0,9267
13315,[9297],30827,[9297],262140.0,262142.0,9297
13416,[9375],1610,[9375],262140.0,262142.0,9375
13431,[9381],26628,[9381],262140.0,262142.0,9381
13437,[9382],10716,[9382],262140.0,262142.0,9382
13466,[3973],6470,[3973],262140.0,262142.0,3973
13529,[6335],33,[6335],262140.0,262142.0,6335
13555,[3999],18543,[3999],262140.0,262142.0,3999
13578,[6359],11734,[6359],262140.0,262142.0,6359
13674,[9550],8151,[9550],262140.0,262142.0,9550
13779,[6476],10257,[6476],262140.0,262142.0,6476
13780,[9626],6718,[9626],262140.0,262142.0,9626
14416,[10110],14290,[10110],262141.0,262143.0,10110
14762,[4487],20974,[4487],262141.0,262143.0,4487
14786,[7065],17283,[7065],262141.0,262143.0,7065
14795,[10387],1877,[10387],262141.0,262143.0,10387
15040,[2889],16756,[2889],262141.0,262143.0,2889
15105,[7241],13458,[7241],262141.0,262143.0,7241
15188,[10680],18392,[10680],262141.0,262143.0,10680
15196,[1010],13469,[1010],262141.0,262143.0,1010
15198,[2926],18467,[2926],262141.0,262143.0,2926
15240,[2946],14752,[2946],262141.0,262143.0,2946
15316,[10778],10095,[10778],262141.0,262143.0,10778
15505,[10914],8316,[10914],262141.0,262143.0,10914
15732,[11083],8081,[11083],262141.0,262143.0,11083
15752,[4906],8829,[4906],262141.0,262143.0,4906
15842,[7639],15708,[7639],262141.0,262143.0,7639
15975,[11238],21187,[11238],262141.0,262143.0,11238
15985,[11242],31391,[11242],262141.0,262143.0,11242
15998,[11247],27287,[11247],262141.0,262143.0,11247
16057,[11289],3029,[11289],262141.0,262143.0,11289
16063,[5000],25023,[5000],262141.0,262143.0,5000
16228,[11413],2319,[11413],262141.0,262143.0,11413
16263,[3161],26459,[3161],262141.0,262143.0,3161
16296,[11455],26928,[11455],262141.0,262143.0,11455
16371,[11507],14551,[11507],262141.0,262143.0,11507
16459,[7941],15438,[7941],262141.0,262143.0,7941
16500,[11603],16000,[11603],262141.0,262143.0,11603
16512,[11610],28805,[11610],262141.0,262143.0,11610
16830,[8156],18756,[8156],262141.0,262143.0,8156
16865,[5333],24064,[5333],262141.0,262143.0,5333
17004,[11965],30976,[11965],262141.0,262143.0,11965
17106,[12036],29879,[12036],262141.0,262143.0,12036
17172,[8323],18744,[8323],262141.0,262143.0,8323
17360,[648],24776,[648],262141.0,262143.0,648
17432,[12275],16574,[12275],262141.0,262143.0,12275
17659,[12437],792,[12437],262141.0,262143.0,12437
17724,[8631],17431,[8631],262141.0,262143.0,8631
18038,[12725],28208,[12725],262141.0,262143.0,12725
18263,[12911],26275,[12911],262141.0,262143.0,12911
18311,[9011],6130,[9011],262141.0,262143.0,9011
18329,[12965],24897,[12965],262141.0,262143.0,12965
18431,[13036],14856,[13036],262141.0,262143.0,13036
18607,[13172],13303,[13172],262141.0,262143.0,13172
18665,[13222],23939,[13222],262141.0,262143.0,13222
18681,[804],22473,[804],262141.0,262143.0,804
18700,[13251],23830,[13251],262141.0,262143.0,13251
18735,[13279],30895,[13279],262141.0,262143.0,13279
18744,[146],14838,[146],262141.0,262143.0,146
18821,[3937],31620,[3937],262141.0,262143.0,3937
18874,[3955],21441,[3955],262141.0,262143.0,3955
18902,[13416],1610,[13416],262141.0,262143.0,13416
18929,[13431],26628,[13431],262141.0,262143.0,13431
18942,[13437],10716,[13437],262141.0,262143.0,13437
18991,[13466],6470,[13466],262141.0,262143.0,13466
19101,[9462],16342,[9462],262141.0,262143.0,9462
19106,[13555],18543,[13555],262141.0,262143.0,13555
19144,[13578],11734,[13578],262141.0,262143.0,13578
19265,[13674],8151,[13674],262141.0,262143.0,13674
19401,[13779],10257,[13779],262141.0,262143.0,13779
19452,[9656],19203,[9656],262141.0,262143.0,9656
20287,[14416],14290,[14416],262142.0,262144.0,14416
20485,[564],23810,[564],262142.0,262144.0,564
20597,[6984],7097,[6984],262142.0,262144.0,6984
20607,[331],27073,[331],262142.0,262144.0,331
20678,[2827],23859,[2827],262142.0,262144.0,2827
20763,[14762],20974,[14762],262142.0,262144.0,14762
20804,[14786],17283,[14786],262142.0,262144.0,14786
20817,[14795],1877,[14795],262142.0,262144.0,14795
21104,[10537],5105,[10537],262142.0,262144.0,10537
21185,[15040],16756,[15040],262142.0,262144.0,15040
21196,[4589],27790,[4589],262142.0,262144.0,4589
21402,[15196],13469,[15196],262142.0,262144.0,15196
21458,[15240],14752,[15240],262142.0,262144.0,15240
21563,[15316],10095,[15316],262142.0,262144.0,15316
21620,[10810],7553,[10810],262142.0,262144.0,10810
21814,[15505],8316,[15505],262142.0,262144.0,15505
22123,[11082],6401,[11082],262142.0,262144.0,11082
22170,[3090],25509,[3090],262142.0,262144.0,3090
22292,[15842],15708,[15842],262142.0,262144.0,15842
22390,[11188],28579,[11188],262142.0,262144.0,11188
22485,[15975],21187,[15975],262142.0,262144.0,15975
22525,[15998],27287,[15998],262142.0,262144.0,15998
22603,[16057],3029,[16057],262142.0,262144.0,16057
22848,[16228],2319,[16228],262142.0,262144.0,16228
22899,[16263],26459,[16263],262142.0,262144.0,16263
23212,[11585],28519,[11585],262142.0,262144.0,11585
23258,[16512],28805,[16512],262142.0,262144.0,16512
23761,[16865],24064,[16865],262142.0,262144.0,16865
23930,[8226],7524,[8226],262142.0,262144.0,8226
23931,[8226],29369,[8226],262142.0,262144.0,8226
23980,[17004],30976,[17004],262142.0,262144.0,17004
23985,[11966],6316,[11966],262142.0,262144.0,11966
24123,[17106],29879,[17106],262142.0,262144.0,17106
24253,[12098],6389,[12098],262142.0,262144.0,12098
24462,[17360],24776,[17360],262142.0,262144.0,17360
24555,[17432],15447,[17432],262142.0,262144.0,17432
24929,[12457],23942,[12457],262142.0,262144.0,12457
24969,[17724],17431,[17724],262142.0,262144.0,17724
25270,[12641],23324,[12641],262142.0,262144.0,12641
25314,[3625],12095,[3625],262142.0,262144.0,3625
25709,[18263],26275,[18263],262142.0,262144.0,18263
25770,[18311],6130,[18311],262142.0,262144.0,18311
25937,[18431],14856,[18431],262142.0,262144.0,18431
26156,[18607],13303,[18607],262142.0,262144.0,18607
26163,[13174],6443,[13174],262142.0,262144.0,13174
26234,[18665],23939,[18665],262142.0,262144.0,18665
26280,[18700],23830,[18700],262142.0,262144.0,18700
26388,[13315],30827,[13315],262142.0,262144.0,13315
26524,[18874],21441,[18874],262142.0,262144.0,18874
26613,[18929],26628,[18929],262142.0,262144.0,18929
26634,[18942],10716,[18942],262142.0,262144.0,18942
26711,[18991],6470,[18991],262142.0,262144.0,18991
26862,[19101],16342,[19101],262142.0,262144.0,19101
26926,[19144],11734,[19144],262142.0,262144.0,19144
27286,[19401],10257,[19401],262142.0,262144.0,19401
27356,[19452],19203,[19452],262142.0,262144.0,19452
27827,[4208],27558,[4208],262142.0,262144.0,4208
28514,[20287],14290,[20287],262143.0,262145.0,20287
28705,[10168],10474,[10168],262143.0,262145.0,10168
28813,[20485],23810,[20485],262143.0,262145.0,20485
28989,[20607],27073,[20607],262143.0,262145.0,20607
29087,[20678],23859,[20678],262143.0,262145.0,20678
29208,[20763],20974,[20763],262143.0,262145.0,20763
29278,[20804],17283,[20804],262143.0,262145.0,20804
29737,[21104],5105,[21104],262143.0,262145.0,21104
29853,[21185],16756,[21185],262143.0,262145.0,21185
29978,[15105],13458,[15105],262143.0,262145.0,15105
30167,[15198],18467,[15198],262143.0,262145.0,15198
30242,[21458],14752,[21458],262143.0,262145.0,21458
30390,[21563],10095,[21563],262143.0,262145.0,21563
30725,[10911],30654,[10911],262143.0,262145.0,10911
30732,[21814],8316,[21814],262143.0,262145.0,21814
31211,[22123],6401,[22123],262143.0,262145.0,22123
31212,[15732],8081,[15732],262143.0,262145.0,15732
