id,ancestor_list,taxon_label,ancestor_listr_,origin_time,destruction_time,ancestor_id
117358,[58903],28579,[58903],262145.0,inf,58903
118280,[33957],3029,[33957],262145.0,inf,33957
118318,[59467],25023,[59467],262145.0,inf,59467
118415,[59521],25509,[59521],262145.0,inf,59521
118615,[59640],2319,[59640],262145.0,inf,59640
118903,[59810],21187,[59810],262145.0,inf,59810
118988,[59854],31391,[59854],262145.0,inf,59854
119057,[59890],897,[59890],262145.0,inf,59890
119059,[59890],27287,[59890],262145.0,inf,59890
119851,[27259],14551,[27259],262145.0,inf,27259
120104,[60484],15438,[60484],262145.0,inf,60484
120116,[18344],19545,[18344],262145.0,inf,18344
120180,[34455],28519,[34455],262145.0,inf,34455
120246,[60565],16000,[60565],262145.0,inf,60565
120306,[60607],28805,[60607],262145.0,inf,60607
122124,[61643],5340,[61643],262145.0,inf,61643
122340,[45541],16574,[45541],262145.0,inf,45541
122347,[45544],15447,[45544],262145.0,inf,45544
122413,[45567],24776,[45567],262145.0,inf,45567
122904,[62090],23324,[62090],262145.0,inf,62090
123049,[62171],7056,[62171],262145.0,inf,62171
123084,[62196],12095,[62196],262145.0,inf,62196
123258,[62291],4691,[62291],262145.0,inf,62291
124452,[46351],11312,[46351],262145.0,inf,46351
124626,[63108],26275,[63108],262145.0,inf,63108
126206,[36060],6130,[36060],262145.0,inf,36060
126222,[64019],30910,[64019],262145.0,inf,64019
126306,[28531],24897,[28531],262145.0,inf,28531
126844,[64376],14856,[64376],262145.0,inf,64376
127520,[47510],21441,[47510],262145.0,inf,47510
127635,[64835],30827,[64835],262145.0,inf,64835
127916,[64995],31620,[64995],262145.0,inf,64995
128179,[47748],13303,[47748],262145.0,inf,47748
128214,[65161],6443,[65161],262145.0,inf,65161
128359,[65247],30249,[65247],262145.0,inf,65247
128435,[65295],23939,[65295],262145.0,inf,65295
128499,[65334],22473,[65334],262145.0,inf,65334
128603,[65392],23830,[65392],262145.0,inf,65392
128770,[65491],30895,[65491],262145.0,inf,65491
128802,[65508],14838,[65508],262145.0,inf,65508
129438,[65880],27558,[65880],262145.0,inf,65880
129636,[65989],1610,[65989],262145.0,inf,65989
129957,[66143],26628,[66143],262145.0,inf,66143
130288,[66302],10716,[66302],262145.0,inf,66302
130737,[66527],6470,[66527],262145.0,inf,66527
131221,[48774],33,[48774],262145.0,inf,48774
131340,[66866],16342,[66866],262145.0,inf,66866
131422,[48858],18543,[48858],262145.0,inf,48858
131618,[48919],11734,[48919],262145.0,inf,48919
132285,[29552],8151,[29552],262145.0,inf,29552
132450,[67498],10257,[67498],262145.0,inf,67498
132495,[67519],6718,[67519],262145.0,inf,67519
133356,[67996],19203,[67996],262145.0,inf,67996
