id,ancestor_list,taxon_label,ancestor_listr_,origin_time,destruction_time,ancestor_id
6681,[4826],26628,[4826],262134.0,262136.0,4826
6691,[5680],33,[5680],262134.0,262136.0,5680
6696,[5684],18543,[5684],262134.0,262136.0,5684
6697,[5684],11734,[5684],262134.0,262136.0,5684
6728,[1099],8151,[1099],262134.0,262136.0,1099
6781,[1600],27558,[1600],262134.0,262136.0,1600
6889,[5847],17973,[5847],262135.0,262137.0,5847
6890,[5847],30976,[5847],262135.0,262137.0,5847
6912,[5863],18744,[5863],262135.0,262137.0,5863
6929,[4249],25639,[4249],262135.0,262137.0,4249
6961,[5902],792,[5902],262135.0,262137.0,5902
7028,[5066],14290,[5066],262135.0,262137.0,5066
7037,[5968],10474,[5968],262135.0,262137.0,5968
7060,[1953],7097,[1953],262135.0,262137.0,1953
7079,[5095],7553,[5095],262135.0,262137.0,5095
7126,[5126],18467,[5126],262135.0,262137.0,5126
7145,[5142],23859,[5142],262135.0,262137.0,5142
7168,[6072],8316,[6072],262135.0,262137.0,6072
7210,[6107],17283,[6107],262135.0,262137.0,6107
7226,[6117],7169,[6117],262135.0,262137.0,6117
7233,[5195],5105,[5195],262135.0,262137.0,5195
7277,[4439],8081,[4439],262135.0,262137.0,4439
7278,[5225],8829,[5225],262135.0,262137.0,5225
7290,[6168],15708,[6168],262135.0,262137.0,6168
7315,[6190],25023,[6190],262135.0,262137.0,6190
7329,[6200],2319,[6200],262135.0,262137.0,6200
7334,[5255],31391,[5255],262135.0,262137.0,5255
7359,[6222],14551,[6222],262135.0,262137.0,6222
7374,[4478],28805,[4478],262135.0,262137.0,4478
7555,[6392],23324,[6392],262135.0,262137.0,6392
7584,[5435],28208,[5435],262135.0,262137.0,5435
7683,[315],11312,[315],262135.0,262137.0,315
7718,[3414],6130,[3414],262135.0,262137.0,3414
7724,[6535],24897,[6535],262135.0,262137.0,6535
7795,[6592],21441,[6592],262135.0,262137.0,6592
7811,[4768],13303,[4768],262135.0,262137.0,4768
7895,[6681],6470,[6681],262135.0,262137.0,6681
7915,[6696],18543,[6696],262135.0,262137.0,6696
7997,[4154],19203,[4154],262135.0,262137.0,4154
8126,[5835],24064,[5835],262136.0,262138.0,5835
8151,[6889],17973,[6889],262136.0,262138.0,6889
8153,[6890],29369,[6890],262136.0,262138.0,6890
8174,[5858],29879,[5858],262136.0,262138.0,5858
8184,[3083],6389,[3083],262136.0,262138.0,3083
8209,[6929],25639,[6929],262136.0,262138.0,6929
8326,[7028],14290,[7028],262136.0,262138.0,7028
8339,[7037],10474,[7037],262136.0,262138.0,7037
8374,[7060],7097,[7060],262136.0,262138.0,7060
8379,[5988],10095,[5988],262136.0,262138.0,5988
8397,[7079],7553,[7079],262136.0,262138.0,7079
8474,[7145],23859,[7145],262136.0,262138.0,7145
8506,[6072],30654,[6072],262136.0,262138.0,6072
8548,[5187],20974,[5187],262136.0,262138.0,5187
8555,[7210],17283,[7210],262136.0,262138.0,7210
8576,[7226],7169,[7226],262136.0,262138.0,7226
8592,[6122],16756,[6122],262136.0,262138.0,6122
8593,[6123],27790,[6123],262136.0,262138.0,6123
8621,[6143],14752,[6143],262136.0,262138.0,6143
8643,[7277],6401,[7277],262136.0,262138.0,7277
8653,[6162],26459,[6162],262136.0,262138.0,6162
8655,[4441],26928,[4441],262136.0,262138.0,4441
8663,[7290],15708,[7290],262136.0,262138.0,7290
8669,[5232],28579,[5232],262136.0,262138.0,5232
8701,[7315],25023,[7315],262136.0,262138.0,7315
8708,[6194],25509,[6194],262136.0,262138.0,6194
8729,[7334],31391,[7334],262136.0,262138.0,7334
8730,[7334],27287,[7334],262136.0,262138.0,7334
8766,[7359],14551,[7359],262136.0,262138.0,7359
8770,[5269],19545,[5269],262136.0,262138.0,5269
8781,[7374],28805,[7374],262136.0,262138.0,7374
8886,[6309],5340,[6309],262136.0,262138.0,6309
8948,[4566],23942,[4566],262136.0,262138.0,4566
8959,[6364],17431,[6364],262136.0,262138.0,6364
8994,[7555],23324,[7555],262136.0,262138.0,7555
8995,[7555],7056,[7555],262136.0,262138.0,7555
9280,[7795],21441,[7795],262136.0,262138.0,7795
9312,[2515],30249,[2515],262136.0,262138.0,2515
9336,[6637],23830,[6637],262136.0,262138.0,6637
9370,[6665],30827,[6665],262136.0,262138.0,6665
9392,[6681],26628,[6681],262136.0,262138.0,6681
9394,[7895],6470,[7895],262136.0,262138.0,7895
9421,[7915],18543,[7915],262136.0,262138.0,7915
9426,[6697],11734,[6697],262136.0,262138.0,6697
9462,[6728],8151,[6728],262136.0,262138.0,6728
9549,[6781],27558,[6781],262136.0,262138.0,6781
9674,[5834],18756,[5834],262137.0,262139.0,5834
9676,[8126],24064,[8126],262137.0,262139.0,8126
9711,[8153],29369,[8153],262137.0,262139.0,8153
9714,[6890],30976,[6890],262137.0,262139.0,6890
9753,[8184],6389,[8184],262137.0,262139.0,8184
9781,[8209],25639,[8209],262137.0,262139.0,8209
9924,[8326],14290,[8326],262137.0,262139.0,8326
9946,[8339],10474,[8339],262137.0,262139.0,8339
9991,[8374],7097,[8374],262137.0,262139.0,8374
9996,[8379],10095,[8379],262137.0,262139.0,8379
10019,[8397],7553,[8397],262137.0,262139.0,8397
10063,[6022],13458,[6022],262137.0,262139.0,6022
10081,[6033],18392,[6033],262137.0,262139.0,6033
10092,[7126],18467,[7126],262137.0,262139.0,7126
10121,[8474],23859,[8474],262137.0,262139.0,8474
10166,[8506],30654,[8506],262137.0,262139.0,8506
10214,[8548],20974,[8548],262137.0,262139.0,8548
10225,[8555],17283,[8555],262137.0,262139.0,8555
10286,[8592],16756,[8592],262137.0,262139.0,8592
10325,[8621],14752,[8621],262137.0,262139.0,8621
10354,[7277],8081,[7277],262137.0,262139.0,7277
10355,[7278],8829,[7278],262137.0,262139.0,7278
10364,[8653],26459,[8653],262137.0,262139.0,8653
10370,[8655],26928,[8655],262137.0,262139.0,8655
10381,[8663],15708,[8663],262137.0,262139.0,8663
10389,[8669],28579,[8669],262137.0,262139.0,8669
10430,[8701],3029,[8701],262137.0,262139.0,8701
10477,[8730],27287,[8730],262137.0,262139.0,8730
10530,[8766],14551,[8766],262137.0,262139.0,8766
10534,[8770],19545,[8770],262137.0,262139.0,8770
10547,[8781],28805,[8781],262137.0,262139.0,8781
10677,[8886],5340,[8886],262137.0,262139.0,8886
10766,[8959],17431,[8959],262137.0,262139.0,8959
10809,[8994],23324,[8994],262137.0,262139.0,8994
10815,[6392],12095,[6392],262137.0,262139.0,6392
10826,[4597],4691,[4597],262137.0,262139.0,4597
10856,[7584],28208,[7584],262137.0,262139.0,7584
11204,[9336],23830,[9336],262137.0,262139.0,9336
11217,[893],30895,[893],262137.0,262139.0,893
11259,[391],31620,[391],262137.0,262139.0,391
11275,[9392],26628,[9392],262137.0,262139.0,9392
11317,[9421],16342,[9421],262137.0,262139.0,9421
11325,[9426],11734,[9426],262137.0,262139.0,9426
11367,[9462],8151,[9462],262137.0,262139.0,9462
11375,[4862],10257,[4862],262137.0,262139.0,4862
11632,[9676],24064,[9676],262138.0,262140.0,9676
11669,[8151],17973,[8151],262138.0,262140.0,8151
11673,[9711],29369,[9711],262138.0,262140.0,9711
11737,[9753],6389,[9753],262138.0,262140.0,9753
11773,[9781],25639,[9781],262138.0,262140.0,9781
11949,[9924],14290,[9924],262138.0,262140.0,9924
12040,[9991],7097,[9991],262138.0,262140.0,9991
12077,[10019],7553,[10019],262138.0,262140.0,10019
12131,[10063],13458,[10063],262138.0,262140.0,10063
12162,[10081],18392,[10081],262138.0,262140.0,10081
12229,[5147],27059,[5147],262138.0,262140.0,5147
12323,[10214],20974,[10214],262138.0,262140.0,10214
12337,[10225],17283,[10225],262138.0,262140.0,10225
12338,[10225],1877,[10225],262138.0,262140.0,10225
12409,[7233],5105,[7233],262138.0,262140.0,7233
12424,[8593],27790,[8593],262138.0,262140.0,8593
12512,[10355],8829,[10355],262138.0,262140.0,10355
12535,[10370],26928,[10370],262138.0,262140.0,10370
12554,[10381],15708,[10381],262138.0,262140.0,10381
12626,[10430],3029,[10430],262138.0,262140.0,10430
12627,[8701],25023,[8701],262138.0,262140.0,8701
12683,[8729],21187,[8729],262138.0,262140.0,8729
12685,[10477],27287,[10477],262138.0,262140.0,10477
12765,[10534],19545,[10534],262138.0,262140.0,10534
12771,[2737],28519,[2737],262138.0,262140.0,2737
12779,[8781],16000,[8781],262138.0,262140.0,8781
13026,[8948],23942,[8948],262138.0,262140.0,8948
13039,[10766],17431,[10766],262138.0,262140.0,10766
13091,[10809],23324,[10809],262138.0,262140.0,10809
13098,[8995],7056,[8995],262138.0,262140.0,8995
13117,[10826],4691,[10826],262138.0,262140.0,10826
13158,[10856],28208,[10856],262138.0,262140.0,10856
13332,[6514],26275,[6514],262138.0,262140.0,6514
13376,[7724],24897,[7724],262138.0,262140.0,7724
13415,[6551],14856,[6551],262138.0,262140.0,6551
13526,[7811],13303,[7811],262138.0,262140.0,7811
13556,[4782],23939,[4782],262138.0,262140.0,4782
13574,[11204],23830,[11204],262138.0,262140.0,11204
13618,[9370],30827,[9370],262138.0,262140.0,9370
13657,[11275],1610,[11275],262138.0,262140.0,11275
13658,[11275],26628,[11275],262138.0,262140.0,11275
13662,[9392],10716,[9392],262138.0,262140.0,9392
13710,[6691],33,[6691],262138.0,262140.0,6691
13718,[11317],16342,[11317],262138.0,262140.0,11317
13735,[11325],11734,[11325],262138.0,262140.0,11325
13801,[11375],10257,[11375],262138.0,262140.0,11375
14110,[9674],18756,[9674],262139.0,262141.0,9674
14168,[11669],17973,[11669],262139.0,262141.0,11669
14178,[11673],29369,[11673],262139.0,262141.0,11673
14191,[9714],30976,[9714],262139.0,262141.0,9714
14192,[9714],6316,[9714],262139.0,262141.0,9714
14244,[8174],29879,[8174],262139.0,262141.0,8174
14273,[11737],6389,[11737],262139.0,262141.0,11737
14284,[6912],18744,[6912],262139.0,262141.0,6912
14374,[2648],2437,[2648],262139.0,262141.0,2648
14401,[6961],792,[6961],262139.0,262141.0,6961
14549,[11949],14290,[11949],262139.0,262141.0,11949
14604,[9946],10474,[9946],262139.0,262141.0,9946
14678,[12040],7097,[12040],262139.0,262141.0,12040
14684,[9996],10095,[9996],262139.0,262141.0,9996
14723,[12077],7553,[12077],262139.0,262141.0,12077
14836,[12162],18392,[12162],262139.0,262141.0,12162
14968,[10166],30654,[10166],262139.0,262141.0,10166
15063,[12337],17283,[12337],262139.0,262141.0,12337
15066,[12338],1877,[12338],262139.0,262141.0,12338
15168,[12409],5105,[12409],262139.0,262141.0,12409
15293,[8643],6401,[8643],262139.0,262141.0,8643
15334,[12535],26928,[12535],262139.0,262141.0,12535
15366,[12554],15708,[12554],262139.0,262141.0,12554
15392,[10389],28579,[10389],262139.0,262141.0,10389
15549,[12685],27287,[12685],262139.0,262141.0,12685
15653,[12765],19545,[12765],262139.0,262141.0,12765
15671,[12779],16000,[12779],262139.0,262141.0,12779
15675,[10547],28805,[10547],262139.0,262141.0,10547
15889,[4539],16574,[4539],262139.0,262141.0,4539
15961,[13026],23942,[13026],262139.0,262141.0,13026
15977,[13039],17431,[13039],262139.0,262141.0,13039
16042,[13091],23324,[13091],262139.0,262141.0,13091
16131,[13158],28208,[13158],262139.0,262141.0,13158
16346,[13332],26275,[13332],262139.0,262141.0,13332
16389,[7718],6130,[7718],262139.0,262141.0,7718
16390,[3414],30910,[3414],262139.0,262141.0,3414
16454,[13415],14856,[13415],262139.0,262141.0,13415
16593,[13526],6443,[13526],262139.0,262141.0,13526
16611,[9312],30249,[9312],262139.0,262141.0,9312
16651,[13574],23830,[13574],262139.0,262141.0,13574
16674,[11217],30895,[11217],262139.0,262141.0,11217
16706,[13618],30827,[13618],262139.0,262141.0,13618
16755,[13657],1610,[13657],262139.0,262141.0,13657
16759,[13658],26628,[13658],262139.0,262141.0,13658
16765,[13662],10716,[13662],262139.0,262141.0,13662
16843,[13718],16342,[13718],262139.0,262141.0,13718
16930,[11367],8151,[11367],262139.0,262141.0,11367
16943,[13801],6718,[13801],262139.0,262141.0,13801
17038,[7997],19203,[7997],262139.0,262141.0,7997
17408,[14168],17973,[14168],262140.0,262142.0,14168
17442,[14191],30976,[14191],262140.0,262142.0,14191
17443,[14192],6316,[14192],262140.0,262142.0,14192
17510,[14244],29879,[14244],262140.0,262142.0,14244
17555,[14273],6389,[14273],262140.0,262142.0,14273
17694,[14374],2437,[14374],262140.0,262142.0,14374
17728,[14401],792,[14401],262140.0,262142.0,14401
17932,[14549],14290,[14549],262140.0,262142.0,14549
18003,[14604],10474,[14604],262140.0,262142.0,14604
18105,[14684],10095,[14684],262140.0,262142.0,14684
18160,[14723],7553,[14723],262140.0,262142.0,14723
18316,[14836],18392,[14836],262140.0,262142.0,14836
18420,[12229],27059,[12229],262140.0,262142.0,12229
18471,[7168],8316,[7168],262140.0,262142.0,7168
18486,[14968],30654,[14968],262140.0,262142.0,14968
18487,[14968],15792,[14968],262140.0,262142.0,14968
18612,[15066],1877,[15066],262140.0,262142.0,15066
18695,[8576],7169,[8576],262140.0,262142.0,8576
18747,[15168],5105,[15168],262140.0,262142.0,15168
18909,[15293],6401,[15293],262140.0,262142.0,15293
18910,[10354],8081,[10354],262140.0,262142.0,10354
