id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
5573486,[5045112],13169,-359.07074,258566,411,0,5045112
5581903,[5261773],29976,-359.37466,258642,936,0,5261773
5586544,[5417725],24395,1108.9581,258684,762,0,5417725
5607007,[4759120],14550,-564.8438,258867,454,0,4759120
5620986,[4930475],5338,-100.3622,258991,166,0,4930475
5623029,[4672868],2848,-437.3243,259009,89,0,4672868
5625043,[2522820],19499,-589.059,259026,609,0,2522820
5629267,[4849180],1458,-724.3048,259063,45,0,4849180
5634871,[5581903],30036,-354.27335,259110,938,0,5581903
5636437,[0],6051,-808.87463,259124,189,0,0
5636509,[5422093],26524,-475.13162,259124,828,0,5422093
5642366,[5247079],20157,-205.70148,259173,629,0,5247079
5644751,[5421869],10604,-93.32619,259193,331,0,5421869
5645317,[4946257],32178,994.30774,259197,1005,0,4946257
5650889,[4961182],8897,-268.20975,259243,278,0,4961182
5655512,[4957779],18280,-200.72853,259280,571,0,4957779
5657786,[5529472],24968,-277.55362,259298,780,0,5529472
5662054,[4686235],20992,-714.31396,259332,656,0,4686235
5662686,[5642366],20175,-215.42868,259337,630,0,5642366
5664435,[4639127],9090,64.62855,259351,284,0,4639127
5676047,[4961182],9470,-210.84734,259441,295,0,4961182
5677003,[4686235],21479,-450.5872,259448,671,0,4686235
5678590,[5657786],25020,-290.39166,259460,781,0,5657786
5679412,[4585437],591,1080.5736,259467,18,0,4585437
5679627,[4390051],20788,-206.8338,259468,649,0,4390051
5682505,[5522279],3631,201.45036,259490,113,0,5522279
5682507,[4477257],4365,-24.015333,259490,136,0,4477257
5688650,[5676047],9465,-217.15343,259535,295,0,5676047
5690753,[5677003],21436,-441.52362,259550,669,0,5677003
5695913,[5538676],2001,-576.14996,259588,62,0,5538676
5702821,[5586544],24505,1116.2406,259637,765,0,5586544
5706968,[5516470],11827,96.12338,259667,369,0,5516470
5709044,[5682505],3564,205.11835,259682,111,0,5682505
5709951,[5570881],16592,-1124.088,259688,518,0,5570881
5714038,[5623029],2771,-452.14093,259717,86,0,5623029
5718635,[4849180],1055,-533.65497,259749,32,0,4849180
5718778,[5679412],678,1090.3185,259750,21,0,5679412
5724007,[5636509],26511,-475.2192,259785,828,0,5636509
5724432,[5381895],23395,1108.5931,259788,731,0,5381895
5732901,[5543765],31201,375.16656,259845,975,0,5543765
5734666,[4990016],25565,9.029006,259857,798,0,4990016
5735363,[4780241],14358,-616.1359,259862,448,0,4780241
5737566,[5629267],1327,-716.18835,259877,41,0,5629267
5741329,[5734666],25620,11.362141,259901,800,0,5734666
5742393,[5702821],24540,1107.5784,259908,766,0,5702821
5743709,[5664435],9180,48.11085,259917,286,0,5664435
5744578,[5261773],29581,-244.3074,259922,924,0,5261773
5754248,[5744578],29593,-249.25555,259984,924,0,5744578
5764396,[5530950],17850,-290.79987,260049,557,0,5530950
5768140,[5563623],7390,-352.6415,260073,230,0,5563623
5768555,[5490282],27604,-378.01938,260075,862,0,5490282
5775756,[5490282],27901,-327.9181,260120,871,0,5490282
5781445,[5636437],6035,-798.0769,260156,188,0,5636437
5789350,[5679412],393,1146.6075,260205,12,0,5679412
5792447,[5789350],445,1143.9431,260224,13,0,5789350
5792650,[5768140],7335,-351.68167,260225,229,0,5768140
5795610,[5274340],5613,-27.84672,260243,175,0,5274340
5799624,[4574529],11075,-24.45762,260267,346,0,4574529
5802801,[5516470],12070,83.9522,260286,377,0,5516470
5802878,[5775756],27932,-307.2662,260286,872,0,5775756
5813105,[4964307],11388,-35.89694,260347,355,0,4964307
5820666,[5802878],27921,-296.76178,260391,872,0,5802878
5822973,[5644751],10623,-39.513176,260405,331,0,5644751
5824285,[5558616],32688,986.3985,260412,1021,0,5558616
5824622,[3873169],30561,151.48483,260414,955,0,3873169
5828364,[4759120],13874,-389.73782,260436,433,0,4759120
5828795,[5744578],29709,-279.03333,260438,928,0,5744578
5840902,[3296612],23659,1084.9302,260507,739,0,3296612
5844294,[5248813],28266,46.861095,260526,883,0,5248813
5851198,[5268794],22108,939.562,260565,690,0,5268794
5854043,[5655512],18210,-151.224,260581,569,0,5655512
5856189,[5039209],15778,-1130.3397,260593,493,0,5039209
5856206,[5426711],18968,-43.808918,260593,592,0,5426711
5856882,[5743709],9177,36.549213,260597,286,0,5743709
5857427,[5650889],8650,-210.97754,260600,270,0,5650889
5860077,[5336503],22650,1073.5941,260614,707,0,5336503
5860776,[5607007],14815,-565.828,260618,462,0,5607007
5865080,[5642366],20060,-228.84657,260641,626,0,5642366
5865384,[5768140],7264,-339.8975,260643,227,0,5768140
5868209,[4995021],8081,-169.62825,260658,252,0,4995021
5868880,[5724007],26542,-459.5313,260661,829,0,5724007
5870529,[5189950],16133,-989.8176,260670,504,0,5189950
5871751,[5226617],29072,50.762886,260676,908,0,5226617
5872372,[5522279],4011,252.6897,260680,125,0,5522279
5874936,[5573486],13279,-309.78998,260693,414,0,5573486
5879895,[5645317],32273,930.3338,260718,1008,0,5645317
5883534,[5690753],21496,-391.27258,260737,671,0,5690753
5883877,[5285018],12564,-148.23283,260739,392,0,5285018
5885312,[5860077],22688,1072.6919,260746,709,0,5860077
5888237,[5860776],14827,-578.1688,260761,463,0,5860776
5892831,[5764396],17938,-298.86197,260784,560,0,5764396
5893856,[5336503],22350,1044.8927,260789,698,0,5336503
5897453,[5856206],18966,-54.074997,260807,592,0,5856206
5898644,[5856189],15763,-1087.694,260813,492,0,5856189
5899754,[5824622],30501,173.93271,260818,953,0,5824622
5904687,[5872372],3935,254.4043,260843,122,0,5872372
5904990,[5865080],20061,-237.82045,260844,626,0,5865080
