id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
280076,[280000],22781,418487.62,262118,0,2,280000
280104,[279462],10282,418476.4,262119,0,1,279462
280121,[279173],21938,418489.03,262119,0,2,279173
280131,[280005],31920,418510.9,262119,0,3,280005
280140,[279522],4800,418527.9,262120,0,0,279522
280156,[279787],14048,418476.72,262120,0,1,279787
280167,[279971],20288,418490.44,262120,0,2,279971
280185,[280140],1584,418529.56,262121,0,0,280140
280186,[280140],1610,418529.56,262121,0,0,280140
280205,[279421],11708,418478.47,262121,0,1,279421
280218,[280167],18878,418492.5,262121,0,2,280167
280219,[280076],21019,418492.78,262121,0,2,280076
280225,[280042],25108,418511.84,262121,0,3,280042
280245,[280185],3806,418531.66,262122,0,0,280185
280259,[280205],10706,418481.16,262122,0,1,280205
280261,[280205],10787,418481.16,262122,0,1,280205
280273,[280219],17016,418494.8,262122,0,2,280219
280286,[280131],29716,418516.0,262122,0,3,280131
280294,[280245],350,418532.62,262123,0,0,280245
280309,[279843],7090,418529.88,262123,0,0,279843
280329,[280064],14336,418480.88,262123,0,1,280064
280332,[280156],15801,418481.44,262123,0,1,280156
280337,[280033],18266,418496.8,262123,0,2,280033
280347,[280286],26456,418517.56,262123,0,3,280286
280363,[280294],3774,418534.0,262124,0,0,280294
280390,[280261],12438,418484.88,262124,0,1,280261
280404,[280076],17470,418496.97,262124,0,2,280076
280419,[280286],26138,418517.78,262124,0,3,280286
280420,[280131],27148,418517.47,262124,0,3,280131
280437,[280363],3145,418534.16,262125,0,0,280363
280465,[280261],13787,418486.66,262125,0,1,280261
280469,[280259],15070,418486.2,262125,0,1,280259
280471,[280332],15243,418484.75,262125,0,1,280332
280473,[279314],15365,418485.16,262125,0,1,279314
280478,[280273],17764,418500.2,262125,0,2,280273
280483,[280167],20168,418499.7,262125,0,2,280167
280500,[280347],28738,418521.22,262125,0,3,280347
280506,[280309],682,418535.88,262126,0,0,280309
280509,[280047],1456,418535.4,262126,0,0,280047
280516,[280185],4506,418537.03,262126,0,0,280185
280518,[280245],5588,418536.62,262126,0,0,280245
280525,[280437],7828,418537.94,262126,0,0,280437
280539,[279787],11601,418486.12,262126,0,1,279787
280540,[280465],11605,418487.94,262126,0,1,280465
280551,[280069],14582,418486.34,262126,0,1,280069
280554,[280473],15375,418486.72,262126,0,1,280473
280578,[280500],28002,418522.03,262126,0,3,280500
280582,[280500],29756,418522.03,262126,0,3,280500
280596,[280525],1618,418539.53,262127,0,0,280525
280605,[280506],3160,418539.34,262127,0,0,280506
280612,[280525],5930,418539.53,262127,0,0,280525
280623,[280539],8222,418489.12,262127,0,1,280539
280624,[280329],8711,418487.12,262127,0,1,280329
280634,[279988],11170,418488.1,262127,0,1,279988
280639,[280473],11689,418489.7,262127,0,1,280473
280640,[280469],11886,418489.53,262127,0,1,280469
280650,[280390],14729,418488.34,262127,0,1,280390
280660,[280404],17561,418501.2,262127,0,2,280404
280663,[280483],18958,418502.38,262127,0,2,280483
280677,[280500],25965,418521.94,262127,0,3,280500
280678,[280582],26177,418523.03,262127,0,3,280582
280687,[280005],30606,418521.75,262127,0,3,280005
280697,[280516],1952,418541.6,262128,0,0,280516
280699,[280605],2363,418539.16,262128,0,0,280605
280701,[280605],2711,418539.16,262128,0,0,280605
280710,[280612],5272,418539.75,262128,0,0,280612
280722,[280516],7251,418539.94,262128,0,0,280516
280728,[280539],8369,418491.28,262128,0,1,280539
280752,[280156],13008,418490.28,262128,0,1,280156
280766,[280634],16101,418490.3,262128,0,1,280634
280773,[280337],19174,418505.2,262128,0,2,280337
280775,[280219],19537,418503.9,262128,0,2,280219
280777,[280478],20089,418504.16,262128,0,2,280478
280785,[280660],23438,418502.88,262128,0,2,280660
280791,[280687],25888,418524.97,262128,0,3,280687
280815,[280697],455,418542.78,262129,0,0,280697
280824,[279843],2421,418539.78,262129,0,0,279843
280836,[280363],5337,418540.53,262129,0,0,280363
280841,[280722],6230,418542.62,262129,0,0,280722
280843,[280309],6995,418541.6,262129,0,0,280309
280862,[280064],10309,418490.9,262129,0,1,280064
280869,[280623],11343,418490.53,262129,0,1,280623
280875,[280639],12831,418491.6,262129,0,1,280639
280891,[280752],16210,418492.97,262129,0,1,280752
280898,[280777],18709,418506.03,262129,0,2,280777
280915,[280773],24200,418505.88,262129,0,2,280773
280917,[280582],25146,418527.12,262129,0,3,280582
280918,[280582],25235,418524.16,262129,0,3,280582
280920,[280791],25504,418527.84,262129,0,3,280791
280924,[280677],27857,418524.62,262129,0,3,280677
280926,[280419],28807,418526.62,262129,0,3,280419
280929,[280678],29162,418526.5,262129,0,3,280678
280943,[280677],32656,418525.84,262129,0,3,280677
280948,[280843],996,418544.1,262130,0,0,280843
280952,[280841],1760,418541.7,262130,0,0,280841
280965,[280701],3570,418542.88,262130,0,0,280701
280968,[280843],4072,418544.1,262130,0,0,280843
280981,[280509],6562,418541.4,262130,0,0,280509
280986,[280710],7774,418544.56,262130,0,0,280710
281002,[279824],11332,418492.1,262130,0,1,279824
281004,[280891],11625,418493.78,262130,0,1,280891
281005,[280766],11635,418494.38,262130,0,1,280766
281006,[280259],11959,418492.75,262130,0,1,280259
281007,[280469],12092,418491.56,262130,0,1,280469
281010,[280891],12689,418493.78,262130,0,1,280891
281023,[280869],14241,418492.97,262130,0,1,280869
281024,[280728],14368,418491.47,262130,0,1,280728
281038,[280898],17481,418507.16,262130,0,2,280898
281043,[280663],19044,418507.88,262130,0,2,280663
281048,[280915],21340,418507.0,262130,0,2,280915
281064,[280500],25159,418528.4,262130,0,3,280500
281072,[280920],26796,418528.97,262130,0,3,280920
281077,[280920],28017,418528.97,262130,0,3,280920
281083,[280926],28963,418528.6,262130,0,3,280926
281087,[280917],29891,418528.8,262130,0,3,280917
281090,[280687],30293,418527.78,262130,0,3,280687
281093,[280578],30684,418525.0,262130,0,3,280578
281095,[280920],31604,418528.97,262130,0,3,280920
281097,[280917],32348,418528.8,262130,0,3,280917
281117,[280437],2392,418544.12,262131,0,0,280437
281131,[280699],4976,418541.94,262131,0,0,280699
281137,[280986],5988,418545.38,262131,0,0,280986
281138,[280968],6009,418546.2,262131,0,0,280968
281142,[280968],6514,418546.2,262131,0,0,280968
281154,[280875],8210,418494.22,262131,0,1,280875
281157,[281010],8375,418496.0,262131,0,1,281010
281164,[280875],9286,418494.97,262131,0,1,280875
281165,[281010],9292,418496.0,262131,0,1,281010
281166,[281007],9388,418494.3,262131,0,1,281007
281177,[281024],10742,418494.28,262131,0,1,281024
281178,[281005],10745,418496.03,262131,0,1,281005
281186,[280862],11687,418493.8,262131,0,1,280862
281216,[280915],18878,418509.62,262131,0,2,280915
281222,[280404],20683,418508.56,262131,0,2,280404
281223,[280121],20845,418510.88,262131,0,2,280121
281228,[281043],21279,418510.16,262131,0,2,281043
281238,[281043],24568,418510.16,262131,0,2,281043
281239,[281090],25093,418529.97,262131,0,3,281090
281243,[281090],26108,418529.97,262131,0,3,281090
281255,[281083],27711,418529.0,262131,0,3,281083
281269,[281090],30138,418529.97,262131,0,3,281090
281270,[280929],30279,418530.53,262131,0,3,280929
281271,[281095],30410,418529.25,262131,0,3,281095
281278,[281097],31288,418531.06,262131,0,3,281097
281280,[281087],31712,418529.53,262131,0,3,281087
281281,[281083],31716,418529.0,262131,0,3,281083
281286,[281064],32315,418528.94,262131,0,3,281064
281293,[280612],958,418544.56,262132,0,0,280612
281298,[281142],1555,418546.28,262132,0,0,281142
281305,[280986],2702,418547.25,262132,0,0,280986
281308,[280596],3142,418544.72,262132,0,0,280596
281312,[280836],3679,418545.3,262132,0,0,280836
281313,[281131],3682,418545.66,262132,0,0,281131
281336,[280015],6707,418544.62,262132,0,0,280015
281338,[280824],6920,418543.94,262132,0,0,280824
281340,[281138],6947,418546.1,262132,0,0,281138
281347,[281023],8213,418495.94,262132,0,1,281023
281374,[280752],11142,418495.1,262132,0,1,280752
281375,[281002],11243,418495.94,262132,0,1,281002
281385,[281005],12282,418496.1,262132,0,1,281005
281386,[281006],12785,418494.6,262132,0,1,281006
281390,[281005],13038,418496.47,262132,0,1,281005
281413,[281165],16126,418496.7,262132,0,1,281165
281431,[281222],20525,418511.1,262132,0,2,281222
281432,[280663],20599,418510.1,262132,0,2,280663
281434,[281228],21316,418511.97,262132,0,2,281228
281435,[280483],21516,418511.8,262132,0,2,280483
281436,[281228],21568,418511.97,262132,0,2,281228
281438,[281223],21809,418512.7,262132,0,2,281223
281444,[281223],22802,418512.7,262132,0,2,281223
281451,[281216],23807,418512.47,262132,0,2,281216
281454,[280042],24796,418531.1,262132,0,3,280042
281455,[280918],25013,418529.53,262132,0,3,280918
281462,[281255],25874,418531.8,262132,0,3,281255
281476,[281243],27868,418530.84,262132,0,3,281243
281482,[281280],28648,418530.94,262132,0,3,281280
281489,[281278],29405,418531.62,262132,0,3,281278
281491,[280926],29494,418529.25,262132,0,3,280926
281494,[280678],29940,418528.7,262132,0,3,280678
281496,[281271],30080,418529.4,262132,0,3,281271
281500,[281097],30242,418531.28,262132,0,3,281097
281506,[281255],30815,418531.8,262132,0,3,281255
281511,[281239],31064,418530.2,262132,0,3,281239
281516,[281278],32198,418531.62,262132,0,3,281278
281527,[280516],337,418545.75,262133,0,0,280516
281531,[280815],885,418546.97,262133,0,0,280815
281537,[280815],1168,418546.6,262133,0,0,280815
281547,[280948],2114,418546.47,262133,0,0,280948
281548,[280836],2180,418547.12,262133,0,0,280836
281556,[281340],2891,418548.06,262133,0,0,281340
281557,[281340],2989,418548.06,262133,0,0,281340
281558,[279921],3165,418546.47,262133,0,0,279921
281572,[280518],5116,418545.44,262133,0,0,280518
281583,[281313],7334,418547.78,262133,0,0,281313
281597,[281374],8369,418497.03,262133,0,1,281374
281600,[281166],8563,418497.75,262133,0,1,281166
281616,[281413],9946,418499.28,262133,0,1,281413
281633,[281004],11630,418496.1,262133,0,1,281004
281638,[281385],12487,418498.6,262133,0,1,281385
281648,[281347],13501,418498.22,262133,0,1,281347
281651,[280390],13986,418497.4,262133,0,1,280390
281658,[281375],14830,418497.62,262133,0,1,281375
281661,[281177],15370,418495.9,262133,0,1,281177
281662,[279432],15423,418497.94,262133,0,1,279432
281663,[280551],15440,418497.03,262133,0,1,280551
281667,[281390],16221,418497.53,262133,0,1,281390
281670,[281451],16592,418513.88,262133,0,2,281451
281673,[281228],16795,418511.38,262133,0,2,281228
281676,[281436],17299,418513.16,262133,0,2,281436
281678,[281444],17438,418513.47,262133,0,2,281444
281693,[281238],20069,418512.34,262133,0,2,281238
281697,[281438],20969,418514.1,262133,0,2,281438
281722,[281516],24927,418532.4,262133,0,3,281516
281725,[281506],25304,418532.84,262133,0,3,281506
281730,[281454],26123,418532.62,262133,0,3,281454
281759,[281454],28999,418532.62,262133,0,3,281454
281760,[280924],29106,418531.53,262133,0,3,280924
281762,[281489],29498,418532.9,262133,0,3,281489
281764,[281243],29594,418532.12,262133,0,3,281243
281767,[281278],29747,418533.62,262133,0,3,281278
281779,[281278],30641,418531.97,262133,0,3,281278
281785,[281269],31071,418531.88,262133,0,3,281269
281790,[281500],31483,418532.06,262133,0,3,281500
281800,[280917],32637,418532.3,262133,0,3,280917
281801,[281281],32662,418532.38,262133,0,3,281281
281807,[281537],522,418548.8,262134,0,0,281537
281824,[280841],2268,418548.94,262134,0,0,280841
281827,[281557],2553,418549.22,262134,0,0,281557
281829,[280701],2588,418547.25,262134,0,0,280701
281844,[281547],3696,418549.72,262134,0,0,281547
281853,[281547],4974,418549.72,262134,0,0,281547
281854,[281131],4990,418548.47,262134,0,0,281131
281867,[281557],5937,418549.22,262134,0,0,281557
281872,[281338],6420,418548.66,262134,0,0,281338
281878,[281547],7262,418549.72,262134,0,0,281547
281880,[281547],7365,418549.72,262134,0,0,281547
281892,[281385],8309,418500.78,262134,0,1,281385
281902,[281638],8951,418498.97,262134,0,1,281638
281909,[281667],9280,418500.0,262134,0,1,281667
281916,[281178],9703,418501.94,262134,0,1,281178
281927,[280624],10902,418498.16,262134,0,1,280624
281935,[280862],11688,418497.75,262134,0,1,280862
281939,[280650],11843,418499.9,262134,0,1,280650
281941,[281157],11908,418497.1,262134,0,1,281157
281947,[281597],12697,418499.1,262134,0,1,281597
281948,[281658],12958,418499.84,262134,0,1,281658
281949,[280329],13246,418499.8,262134,0,1,280329
281954,[280540],13530,418497.3,262134,0,1,280540
281959,[281004],14291,418499.56,262134,0,1,281004
281960,[281661],14381,418499.56,262134,0,1,281661
281974,[280205],15592,418498.72,262134,0,1,280205
281979,[280465],16284,418498.88,262134,0,1,280465
281982,[281444],16430,418512.28,262134,0,2,281444
281986,[281438],17204,418515.22,262134,0,2,281438
281988,[281038],17633,418512.28,262134,0,2,281038
281989,[281697],17802,418514.2,262134,0,2,281697
281994,[281048],18412,418511.84,262134,0,2,281048
281995,[281670],18567,418514.25,262134,0,2,281670
281996,[281444],18908,418513.56,262134,0,2,281444
282004,[281223],20574,418514.12,262134,0,2,281223
282011,[281678],21804,418514.47,262134,0,2,281678
282013,[281432],21914,418513.5,262134,0,2,281432
282021,[281434],22783,418511.66,262134,0,2,281434
282029,[281693],23657,418513.8,262134,0,2,281693
282039,[281779],24638,418534.44,262134,0,3,281779
282045,[281489],25018,418533.78,262134,0,3,281489
282054,[281801],26293,418533.44,262134,0,3,281801
282062,[281511],26741,418533.3,262134,0,3,281511
282073,[280420],27836,418532.38,262134,0,3,280420
282076,[281494],28188,418533.5,262134,0,3,281494
282084,[281764],28730,418533.78,262134,0,3,281764
282092,[281491],29398,418532.66,262134,0,3,281491
282093,[280929],29438,418532.62,262134,0,3,280929
282106,[281760],29985,418532.75,262134,0,3,281760
282112,[281730],30461,418533.66,262134,0,3,281730
282122,[281255],31242,418533.12,262134,0,3,281255
282125,[281759],31328,418532.75,262134,0,3,281759
282129,[281785],31512,418535.06,262134,0,3,281785
282133,[281239],32013,418532.8,262134,0,3,281239
282134,[281722],32081,418534.25,262134,0,3,281722
282141,[281785],32734,418535.06,262134,0,3,281785
282148,[281807],711,418550.44,262135,0,0,281807
282151,[281824],891,418550.38,262135,0,0,281824
282154,[280824],1080,418548.72,262135,0,0,280824
282158,[280697],1829,418550.25,262135,0,0,280697
282170,[281827],2806,418551.3,262135,0,0,281827
282181,[281340],3472,418551.06,262135,0,0,281340
282197,[279819],4744,418548.97,262135,0,0,279819
282199,[281312],4828,418548.78,262135,0,0,281312
282212,[281880],6110,418550.72,262135,0,0,281880
282217,[280518],6570,418548.8,262135,0,0,280518
282220,[281867],6703,418550.62,262135,0,0,281867
282224,[281556],6973,418550.7,262135,0,0,281556
282225,[281853],7025,418550.7,262135,0,0,281853
282239,[281137],7779,418551.0,262135,0,0,281137
282244,[281853],8039,418550.7,262135,0,0,281853
282247,[281927],8284,418500.47,262135,0,1,281927
282248,[281186],8346,418500.47,262135,0,1,281186
282251,[280639],8447,418500.28,262135,0,1,280639
282256,[281939],8995,418502.28,262135,0,1,281939
282259,[281177],9128,418501.22,262135,0,1,281177
282275,[280766],10360,418499.53,262135,0,1,280766
282276,[280471],10395,418500.7,262135,0,1,280471
282288,[281909],11239,418501.84,262135,0,1,281909
282292,[281892],11409,418501.47,262135,0,1,281892
282295,[279422],11688,418500.06,262135,0,1,279422
282316,[281166],13771,418499.84,262135,0,1,281166
282323,[281949],14207,418500.38,262135,0,1,281949
282327,[281667],14367,418500.8,262135,0,1,281667
282334,[281979],14793,418500.88,262135,0,1,281979
282341,[281909],15339,418501.84,262135,0,1,281909
282347,[281974],15708,418498.8,262135,0,1,281974
282353,[281651],16163,418500.66,262135,0,1,281651
282354,[281390],16180,418501.97,262135,0,1,281390
282356,[281663],16326,418500.75,262135,0,1,281663
282359,[281697],16727,418515.2,262135,0,2,281697
282361,[281693],16942,418514.84,262135,0,2,281693
282362,[281986],17146,418515.44,262135,0,2,281986
282368,[281435],18075,418515.1,262135,0,2,281435
282379,[281216],19302,418515.56,262135,0,2,281216
282387,[281431],20343,418515.53,262135,0,2,281431
282392,[280218],20810,418513.72,262135,0,2,280218
282398,[280775],21916,418513.22,262135,0,2,280775
282402,[281678],22145,418514.16,262135,0,2,281678
282426,[281982],24406,418514.7,262135,0,2,281982
282434,[282039],25102,418535.16,262135,0,3,282039
282444,[282133],25604,418534.2,262135,0,3,282133
282449,[282084],25969,418536.28,262135,0,3,282084
282458,[282076],26708,418536.62,262135,0,3,282076
282481,[282134],28505,418536.6,262135,0,3,282134
282483,[282122],28634,418536.0,262135,0,3,282122
282487,[282093],28869,418533.88,262135,0,3,282093
282498,[281280],29504,418534.94,262135,0,3,281280
282499,[282129],29646,418535.34,262135,0,3,282129
282504,[281087],29838,418533.53,262135,0,3,281087
282506,[282045],30040,418534.03,262135,0,3,282045
282509,[282073],30190,418535.7,262135,0,3,282073
282516,[282129],30600,418535.34,262135,0,3,282129
282522,[282084],30863,418536.28,262135,0,3,282084
282524,[281482],30906,418534.16,262135,0,3,281482
282526,[282045],30954,418534.03,262135,0,3,282045
282528,[281779],31039,418534.78,262135,0,3,281779
282530,[281072],31219,418534.5,262135,0,3,281072
282542,[282134],32043,418536.6,262135,0,3,282134
282548,[281506],32410,418535.2,262135,0,3,281506
282553,[281500],32739,418534.3,262135,0,3,281500
282572,[282217],987,418552.06,262136,0,0,282217
282580,[282224],1545,418552.28,262136,0,0,282224
282581,[280965],1547,418552.7,262136,0,0,280965
282585,[282224],1863,418552.28,262136,0,0,282224
282591,[281844],2322,418551.62,262136,0,0,281844
282595,[280518],2545,418550.94,262136,0,0,280518
282616,[279266],3861,418551.6,262136,0,0,279266
282620,[282170],4258,418551.88,262136,0,0,282170
282621,[281313],4276,418550.5,262136,0,0,281313
282629,[281880],5046,418551.97,262136,0,0,281880
282632,[281138],5427,418548.6,262136,0,0,281138
282637,[281137],5739,418552.4,262136,0,0,281137
282640,[282181],5791,418552.9,262136,0,0,282181
282645,[281878],6176,418550.56,262136,0,0,281878
282651,[282220],6391,418552.47,262136,0,0,282220
282663,[282239],7221,418552.3,262136,0,0,282239
282665,[282148],7408,418550.7,262136,0,0,282148
282668,[281338],7546,418551.2,262136,0,0,281338
282672,[282170],7856,418551.88,262136,0,0,282170
282673,[281308],7885,418550.94,262136,0,0,281308
282682,[282259],8328,418502.06,262136,0,1,282259
282689,[281597],8879,418502.3,262136,0,1,281597
282690,[281648],8890,418500.97,262136,0,1,281648
282707,[280104],9623,418499.5,262136,0,1,280104
282708,[282256],9649,418504.28,262136,0,1,282256
282718,[281385],10399,418500.34,262136,0,1,281385
282723,[282251],10575,418502.53,262136,0,1,282251
282730,[281663],10958,418501.0,262136,0,1,281663
282734,[282256],11372,418504.28,262136,0,1,282256
282735,[282251],11422,418502.53,262136,0,1,282251
282738,[280624],11526,418501.1,262136,0,1,280624
282742,[280650],11781,418501.66,262136,0,1,280650
282746,[282288],12043,418502.44,262136,0,1,282288
282751,[282354],12271,418503.06,262136,0,1,282354
282754,[281178],12548,418500.9,262136,0,1,281178
282769,[281166],13206,418502.22,262136,0,1,281166
282778,[281616],14142,418502.34,262136,0,1,281616
282784,[281633],14569,418500.03,262136,0,1,281633
282788,[281661],14723,418503.47,262136,0,1,281661
282799,[281892],15215,418501.9,262136,0,1,281892
282805,[282247],15428,418501.5,262136,0,1,282247
282823,[282011],16909,418515.34,262136,0,2,282011
282825,[282368],17179,418516.97,262136,0,2,282368
282828,[282362],17485,418518.7,262136,0,2,282362
282829,[282398],17551,418515.66,262136,0,2,282398
282833,[281995],17889,418516.12,262136,0,2,281995
282834,[282387],18117,418516.62,262136,0,2,282387
282835,[282426],18127,418516.47,262136,0,2,282426
282847,[282029],19859,418516.22,262136,0,2,282029
282848,[282387],19875,418516.62,262136,0,2,282387
282851,[282361],20104,418516.06,262136,0,2,282361
282853,[281996],20250,418516.94,262136,0,2,281996
282857,[282362],20418,418518.7,262136,0,2,282362
282860,[281438],20559,418515.53,262136,0,2,281438
282873,[281697],21413,418518.16,262136,0,2,281697
282880,[282362],22155,418518.7,262136,0,2,282362
282882,[281996],22234,418516.8,262136,0,2,281996
282886,[281228],22811,418514.97,262136,0,2,281228
282895,[282362],23451,418518.7,262136,0,2,282362
282914,[280687],25337,418535.44,262136,0,3,280687
282915,[280043],25406,418536.03,262136,0,3,280043
282924,[281455],25779,418535.2,262136,0,3,281455
282929,[281454],26181,418536.22,262136,0,3,281454
282933,[282054],26339,418535.8,262136,0,3,282054
282934,[281462],26367,418536.03,262136,0,3,281462
282940,[282542],26533,418537.84,262136,0,3,282542
282941,[282141],26534,418536.6,262136,0,3,282141
282959,[281491],27252,418535.4,262136,0,3,281491
282966,[282112],27576,418535.56,262136,0,3,282112
282971,[282481],27717,418537.28,262136,0,3,282481
282996,[282526],29653,418535.47,262136,0,3,282526
282997,[282542],29680,418537.84,262136,0,3,282542
282998,[282487],29703,418535.34,262136,0,3,282487
283001,[282553],29926,418537.56,262136,0,3,282553
283004,[282483],30128,418536.62,262136,0,3,282483
283015,[282499],30579,418536.16,262136,0,3,282499
283017,[282444],30700,418536.38,262136,0,3,282444
283037,[282449],31943,418537.78,262136,0,3,282449
283038,[281286],31988,418535.72,262136,0,3,281286
283044,[282506],32299,418536.72,262136,0,3,282506
283045,[281072],32307,418535.62,262136,0,3,281072
283054,[282076],32535,418538.34,262136,0,3,282076
283057,[281312],32,418551.34,262137,0,0,281312
283058,[280699],61,418552.22,262137,0,0,280699
283059,[281336],176,418551.75,262137,0,0,281336
283064,[282154],432,418551.62,262137,0,0,282154
283073,[281854],1024,418551.9,262137,0,0,281854
283078,[281312],1327,418553.56,262137,0,0,281312
283085,[282224],1699,418552.75,262137,0,0,282224
283098,[282651],2429,418552.88,262137,0,0,282651
283107,[282620],2707,418552.94,262137,0,0,282620
283108,[282581],2731,418553.72,262137,0,0,282581
283115,[279919],3199,418550.56,262137,0,0,279919
283123,[282651],3572,418552.88,262137,0,0,282651
283126,[282580],3861,418553.9,262137,0,0,282580
283131,[282668],4075,418552.62,262137,0,0,282668
283132,[279800],4088,418552.0,262137,0,0,279800
283143,[282197],4602,418553.38,262137,0,0,282197
283144,[282220],4657,418553.12,262137,0,0,282220
283147,[281824],4869,418552.94,262137,0,0,281824
283149,[282640],4932,418553.8,262137,0,0,282640
283150,[282572],4961,418553.38,262137,0,0,282572
283153,[280509],5111,418552.25,262137,0,0,280509
283157,[282668],5375,418552.62,262137,0,0,282668
283159,[281844],5564,418553.72,262137,0,0,281844
283160,[281293],5588,418551.53,262137,0,0,281293
283163,[282244],5770,418554.44,262137,0,0,282244
283166,[282220],5868,418553.3,262137,0,0,282220
283179,[282672],6734,418553.9,262137,0,0,282672
283182,[282595],6791,418552.94,262137,0,0,282595
283185,[280294],6974,418552.62,262137,0,0,280294
283187,[281556],7072,418552.4,262137,0,0,281556
283194,[282158],7436,418552.8,262137,0,0,282158
283210,[281974],8284,418502.47,262137,0,1,281974
283211,[282708],8310,418505.16,262137,0,1,282708
283217,[282682],8649,418504.47,262137,0,1,282682
283223,[282707],9014,418502.06,262137,0,1,282707
283229,[281186],9358,418503.34,262137,0,1,281186
283230,[282708],9371,418505.16,262137,0,1,282708
283231,[282356],9417,418503.38,262137,0,1,282356
283247,[281374],10235,418501.94,262137,0,1,281374
283249,[282292],10421,418503.8,262137,0,1,282292
283256,[282682],10537,418504.47,262137,0,1,282682
283260,[282334],10659,418503.44,262137,0,1,282334
283261,[282251],10664,418503.25,262137,0,1,282251
283262,[282742],10837,418503.4,262137,0,1,282742
283268,[282734],10964,418503.72,262137,0,1,282734
283284,[282292],11898,418504.2,262137,0,1,282292
283290,[282746],12262,418503.1,262137,0,1,282746
283308,[281662],13082,418503.16,262137,0,1,281662
283309,[282784],13201,418503.88,262137,0,1,282784
283319,[282347],13698,418502.97,262137,0,1,282347
283329,[281667],14484,418503.66,262137,0,1,281667
283338,[282327],15152,418504.0,262137,0,1,282327
283340,[281386],15187,418503.22,262137,0,1,281386
283347,[282275],15433,418503.72,262137,0,1,282275
283348,[282769],15523,418503.56,262137,0,1,282769
283353,[282682],15677,418504.47,262137,0,1,282682
283357,[282708],15745,418505.16,262137,0,1,282708
283370,[282708],16267,418505.16,262137,0,1,282708
283377,[282359],16591,418517.88,262137,0,2,282359
283387,[282833],17125,418517.47,262137,0,2,282833
283392,[282828],17873,418519.47,262137,0,2,282828
283393,[282362],17899,418518.2,262137,0,2,282362
283395,[282825],18051,418518.56,262137,0,2,282825
283396,[282895],18075,418521.75,262137,0,2,282895
283406,[282359],18562,418517.12,262137,0,2,282359
283410,[282857],18900,418521.22,262137,0,2,282857
283420,[282873],19597,418518.16,262137,0,2,282873
283421,[282857],19771,418521.22,262137,0,2,282857
283424,[282029],19859,418517.0,262137,0,2,282029
283425,[282834],19963,418517.78,262137,0,2,282834
283430,[282825],20062,418518.56,262137,0,2,282825
283432,[282361],20110,418517.38,262137,0,2,282361
283435,[282895],20380,418521.75,262137,0,2,282895
283442,[282895],20986,418521.75,262137,0,2,282895
283443,[282895],21031,418521.75,262137,0,2,282895
283449,[281995],21302,418517.8,262137,0,2,281995
283450,[282853],21443,418519.22,262137,0,2,282853
283451,[282873],21444,418518.16,262137,0,2,282873
283461,[281223],22329,418517.56,262137,0,2,281223
283474,[282835],23242,418518.56,262137,0,2,282835
283478,[281988],23714,418516.72,262137,0,2,281988
283480,[282848],23822,418518.66,262137,0,2,282848
283481,[282857],23847,418521.22,262137,0,2,282857
283482,[282857],23880,418521.22,262137,0,2,282857
283484,[282857],24053,418521.22,262137,0,2,282857
283485,[282828],24187,418519.47,262137,0,2,282828
283488,[282829],24291,418517.2,262137,0,2,282829
283500,[282076],24808,418537.9,262137,0,3,282076
283503,[281730],24891,418536.6,262137,0,3,281730
283505,[281760],24951,418536.1,262137,0,3,281760
