id,ancestor_list,origin_time,destruction_time,taxon_label,ancestor_id
11491,[7459],32765.0,32767.0,Inner+r=32765+d=BV+uid=DAdt_iXjBh7lZMN_yW3NDo,7459
11498,[4183],32765.0,32767.0,Inner+r=32765+d=Cw+uid=D63JK5pJFhGropjPbqqLHU,4183
11500,[9928],32765.0,32767.0,Inner+r=32765+d=CT+uid=DBnoTBDHHyNIdcnrNrrVbs,9928
11512,[7470],32765.0,32767.0,Inner+r=32765+d=Cs+uid=DcmLD7AzMnNElBpkbWHnEg,7470
11513,[7470],32765.0,32767.0,Inner+r=32765+d=t+uid=C1NJuoxm0-VluHm2Pg9PZP,7470
11514,[4857],32765.0,32767.0,Inner+r=32765+d=Bx+uid=DmG6zr3ZD4W35dkz2ZG6PO,4857
11518,[9940],32765.0,32767.0,Inner+r=32765+d=R+uid=CQ_TNIOI42m-tF_USmfI0l,9940
11519,[6504],32765.0,32767.0,Inner+r=32765+d=y+uid=C6WCmTliRZmPBTgGetIAuc,6504
11526,[8632],32765.0,32767.0,Inner+r=32765+d=CT+uid=C57mGPdSKRFZCmpzlvUY2O,8632
11528,[8633],32765.0,32767.0,Inner+r=32765+d=C4+uid=CZKTFgqO70_FkxFgvijvf,8633
11536,[7481],32765.0,32767.0,Inner+r=32765+d=D5+uid=_8GT4DogvZ6aV7S5hBV_R,7481
11538,[1605],32765.0,32767.0,Inner+r=32765+d=Dt+uid=M_VKx9ZoAV9mk6UujAGVv,1605
11539,[9960],32765.0,32767.0,Inner+r=32765+d=CX+uid=eJIx7hQomPTCd3ofXKIQ-,9960
11545,[5655],32765.0,32767.0,Inner+r=32765+d=Bz+uid=c3smssGhoTdUt7P5ec9LD,5655
11549,[5656],32765.0,32767.0,Inner+r=32765+d=BX+uid=BAUIv81P9MiwZ_1aDRh3Ut,5656
11554,[9973],32765.0,32767.0,Inner+r=32765+d=Ds+uid=FbVQ8NU_F9MXDNZsiMpYj,9973
11556,[7495],32765.0,32767.0,Inner+r=32765+d=CS+uid=wuUlZXuyzY_n0KW2FkHZV,7495
11557,[7495],32765.0,32767.0,Inner+r=32765+d=P+uid=CuK-OrdmzYaHz2wKsOcQzS,7495
11558,[7496],32765.0,32767.0,Inner+r=32765+d=E+uid=CthhpM6ErUIBvinFvuSkfK,7496
11565,[8660],32765.0,32767.0,Inner+r=32765+d=CI+uid=pC-NCUG66axmd3RbciTYK,8660
11568,[9985],32765.0,32767.0,Inner+r=32765+d=DZ+uid=DZ_-LNhDpjRsstHE2Yi5I4,9985
11572,[9987],32765.0,32767.0,Inner+r=32765+d=Ce+uid=OtEthYRGbeWijt5B1rWPT,9987
11575,[5666],32765.0,32767.0,Inner+r=32765+d=CV+uid=ByB4io0aDpp4PWwPVYkKI1,5666
11576,[5666],32765.0,32767.0,Inner+r=32765+d=Cx+uid=uFJwqf-MIVwiWtrz2qZh2,5666
11585,[10000],32765.0,32767.0,Inner+r=32765+d=BR+uid=B6ab2430ConNt1cbE0lfW7,10000
11586,[10000],32765.0,32767.0,Inner+r=32765+d=C_+uid=BJLfeQQCaXWFqjq3f1d3bG,10000
11589,[6542],32765.0,32767.0,Inner+r=32765+d=C5+uid=BLWM0mTEiWjnxLi0kD23Bn,6542
11593,[10007],32765.0,32767.0,Inner+r=32765+d=B5+uid=Bdp1oePi7CdW7olYJjcCcM,10007
11602,[4217],32765.0,32767.0,Inner+r=32765+d=C6+uid=BeOvATGSV3Fcjq1qwkYYOr,4217
11604,[7527],32765.0,32767.0,Inner+r=32765+d=D+uid=QZbl_osqt6L14vIItm2ZU,7527
11606,[10017],32765.0,32767.0,Inner+r=32765+d=l+uid=flCrCRNXp9aYg12NolCdM,10017
11609,[10019],32765.0,32767.0,Inner+r=32765+d=Cn+uid=Dj8uFqdF8L_y5O7OLEju1g,10019
11613,[8696],32765.0,32767.0,Inner+r=32765+d=Bx+uid=D_4kavGYOY7NZ-pvLkyhlI,8696
11615,[4222],32765.0,32767.0,Inner+r=32765+d=C6+uid=DI3H7s-c47TEfVtQHElSuv,4222
11619,[6559],32765.0,32767.0,Inner+r=32765+d=K+uid=t00oazwBsfM2s-IqqTW5k,6559
11626,[1616],32765.0,32767.0,Inner+r=32765+d=C7+uid=wEXLz8Rwt1puDh8l-8lXF,1616
11627,[2648],32765.0,32767.0,Inner+r=32765+d=P+uid=B3Yvm_BFPAn0OPJW7GN5zj,2648
11628,[10035],32765.0,32767.0,Inner+r=32765+d=c+uid=ROmwdFIm39xxmS4b_ru8j,10035
11630,[8707],32765.0,32767.0,Inner+r=32765+d=Ba+uid=Dz0NEEgq_7K_umLopZj_kS,8707
11631,[7544],32765.0,32767.0,Inner+r=32765+d=B+uid=CwLS87JpWfWbjqJTMYB6Ya,7544
11636,[10042],32765.0,32767.0,Inner+r=32765+d=CG+uid=C7xY5QqUiyzeSfB8bTElBr,10042
11642,[6569],32765.0,32767.0,Inner+r=32765+d=P+uid=CGqMipxGoIOUZmqBqEhL5O,6569
11645,[7553],32765.0,32767.0,Inner+r=32765+d=CT+uid=CqRsRzzncR_hX_rPiC9if,7553
11647,[10051],32765.0,32767.0,Inner+r=32765+d=B-+uid=Darfm2jVM8Gw6MnXId5oEp,10051
11649,[6571],32765.0,32767.0,Inner+r=32765+d=Cs+uid=BmgYB0eYXDHU6YUoxh6BNO,6571
11652,[4912],32765.0,32767.0,Inner+r=32765+d=BI+uid=Ds9zOrmH7iKnIsJiVqHGT1,4912
11653,[5702],32765.0,32767.0,Inner+r=32765+d=Ds+uid=BMg7CD24VTbsNspnGI5_54,5702
11654,[10057],32765.0,32767.0,Inner+r=32765+d=t+uid=DqOKotLQ5UGBo_81G8sNiA,10057
11658,[10059],32765.0,32767.0,Inner+r=32765+d=CT+uid=BGbt8Gx2yaS6LHEjYsv84Y,10059
11660,[10060],32765.0,32767.0,Inner+r=32765+d=3+uid=DtMKhf1jE0UbfB7We5MYQg,10060
11661,[7562],32765.0,32767.0,Inner+r=32765+d=Bf+uid=D88yCuf9boMnTRwEI3nzVp,7562
11668,[10068],32765.0,32767.0,Inner+r=32765+d=CW+uid=BxbpmIlA8aHxm-O_u2KiCu,10068
11670,[8735],32765.0,32767.0,Inner+r=32765+d=Bv+uid=Jgt7qbLRpHkfiXiL0EGnZ,8735
11673,[4242],32765.0,32767.0,Inner+r=32765+d=B_+uid=CbPNSndAGzBD9wHJd1pleg,4242
11679,[8742],32765.0,32767.0,Inner+r=32765+d=-+uid=DL0FUWEOsUYKEdm-qve0c0,8742
11682,[8745],32765.0,32767.0,Inner+r=32765+d=D-+uid=SDa-ZvboPtBQ4yBc_Y33x,8745
11684,[10083],32765.0,32767.0,Inner+r=32765+d=C9+uid=C-kSQO1ZCPxWjkW4bJ2_Bd,10083
11685,[10083],32765.0,32767.0,Inner+r=32765+d=Co+uid=CxxrTH5jL0i1eG5c7ZAfgP,10083
11688,[10085],32765.0,32767.0,Inner+r=32765+d=Bh+uid=DzsvIdY8ApymP8wrrwjULN,10085
11691,[4928],32765.0,32767.0,Inner+r=32765+d=Dl+uid=D2pCXkuln84RAr_CtCMyWf,4928
11692,[7580],32765.0,32767.0,Inner+r=32765+d=9+uid=BaLrKgK-2wFPHSCl7dk04o,7580
11693,[7580],32765.0,32767.0,Inner+r=32765+d=C4+uid=C9aDSmlobdaSf29h0wQdf9,7580
11698,[10093],32765.0,32767.0,Inner+r=32765+d=Br+uid=DQ-mBHGpRbKMNNKEsWrMEb,10093
11700,[4931],32765.0,32767.0,Inner+r=32765+d=i+uid=LwWPI3z6adPm5teuZw16K,4931
11701,[8756],32765.0,32767.0,Inner+r=32765+d=4+uid=tiBkceyOT25s0mTBH8O_j,8756
11703,[4254],32765.0,32767.0,Inner+r=32765+d=D4+uid=CB3Lr82CQGWAMy5V3NUgys,4254
11708,[4256],32765.0,32767.0,Inner+r=32765+d=CR+uid=Ddw_cXUZvEskXWSIPcvMK6,4256
11709,[6602],32765.0,32767.0,Inner+r=32765+d=B0+uid=DwXcnZUoJMJh-O-tiKwFZm,6602
11717,[10109],32765.0,32767.0,Inner+r=32765+d=Bm+uid=CTpizmlhisnimzgdc6jayn,10109
11719,[10110],32765.0,32767.0,Inner+r=32765+d=C6+uid=GAM-GEVWSdQovACUfXLV1,10110
11722,[8770],32765.0,32767.0,Inner+r=32765+d=Bj+uid=BbCtD2k3UdiIzP2vN7qa-K,8770
11723,[6605],32765.0,32767.0,Inner+r=32765+d=w+uid=Hmo9T7_QpatJp2m2CnH9U,6605
11725,[4941],32765.0,32767.0,Inner+r=32765+d=DA+uid=CXFaY224eiVTuJQKY_s5B3,4941
11726,[8774],32765.0,32767.0,Inner+r=32765+d=s+uid=CbIYbL7Uzxj4v-qEb_YGDD,8774
11730,[6610],32765.0,32767.0,Inner+r=32765+d=Bg+uid=CxfnOwwKkF_-FEF2HImLXd,6610
11733,[6611],32765.0,32767.0,Inner+r=32765+d=CO+uid=D_ks-Rk60bwg43NhmICHuN,6611
11738,[1631],32765.0,32767.0,Inner+r=32765+d=DM+uid=BBuCYXsjlaqjpIH4tIat__,1631
11740,[7611],32765.0,32767.0,Inner+r=32765+d=DR+uid=laYz20oUMOof1DucV4Y6G,7611
11749,[10138],32765.0,32767.0,Inner+r=32765+d=Dg+uid=BvaMfD7CdOBxfd2SKBsvec,10138
11753,[6621],32765.0,32767.0,Inner+r=32765+d=DJ+uid=B0i-_PqgQ_wdmWK1Muyv1T,6621
11755,[7620],32765.0,32767.0,Inner+r=32765+d=M+uid=Dg92k4C7Gh3pcTOR4BTy8-,7620
11756,[8799],32765.0,32767.0,Inner+r=32765+d=T+uid=_vLfUk5zxkEZ_qTtsAP67,8799
11760,[5750],32765.0,32767.0,Inner+r=32765+d=Co+uid=vWGgr_m_FhmoSw0PrbEr2,5750
11762,[8803],32765.0,32767.0,Inner+r=32765+d=Cv+uid=BBrWfaqTrrY3Q5lKNWuv5_,8803
11763,[5751],32765.0,32767.0,Inner+r=32765+d=C2+uid=BrAgcE9GeqOszrCTKD9B9V,5751
11764,[5751],32765.0,32767.0,Inner+r=32765+d=w+uid=BENAoNlqn2Lkbz9NTjv0Bp,5751
11767,[5752],32765.0,32767.0,Inner+r=32765+d=Bl+uid=BRb7nRU-FkZFOCmaK4vY3o,5752
11768,[10155],32765.0,32767.0,Inner+r=32765+d=Q+uid=oRpmDYGOIQdluHplPOB1b,10155
11770,[6632],32765.0,32767.0,Inner+r=32765+d=Bs+uid=C0V7nxpINwzJi-CUBsQj1S,6632
11777,[3686],32765.0,32767.0,Inner+r=32765+d=BF+uid=CkxtZgd6XnCNsa0AsNjcqX,3686
11779,[10163],32765.0,32767.0,Inner+r=32765+d=Dm+uid=BE8MDdl1ez87lwKvcZOKm5,10163
11782,[6636],32765.0,32767.0,Inner+r=32765+d=B_+uid=BxKGqlHq2llyWNwlH33aTt,6636
11783,[6636],32765.0,32767.0,Inner+r=32765+d=Cy+uid=CZ04Zt55UmAakwlg3ZZN05,6636
11786,[10170],32765.0,32767.0,Inner+r=32765+d=-+uid=DjlJZ5xpynbN4LR0RutYGZ,10170
11790,[10172],32765.0,32767.0,Inner+r=32765+d=CS+uid=MJQoD4CMDPTZOQz_3yIL0,10172
11801,[7647],32765.0,32767.0,Inner+r=32765+d=n+uid=3vv0-NYLEsGR9gRHbCB0L,7647
11803,[5767],32765.0,32767.0,Inner+r=32765+d=Ca+uid=9d4oYQ7eMXg4--OpcQrqz,5767
11804,[5767],32765.0,32767.0,Inner+r=32765+d=g+uid=HZNaRg3x4sWKhV6vQuM5G,5767
11805,[4973],32765.0,32767.0,Inner+r=32765+d=Bg+uid=cMNdV5oFs1HXWWPXDOvc-,4973
11806,[10184],32765.0,32767.0,Inner+r=32765+d=Bb+uid=Bl3Py8YVqqz4WIR0_6jERQ,10184
11810,[6651],32765.0,32767.0,Inner+r=32765+d=Dy+uid=CVqY-UomHkAFSTbSjkxSOP,6651
11821,[6657],32765.0,32767.0,Inner+r=32765+d=Df+uid=IexYSjzDVaVruS0Fnvm9Z,6657
11825,[7664],32765.0,32767.0,Inner+r=32765+d=T+uid=BaMmHUXA9sVSaA36nPQ8E5,7664
11826,[7665],32765.0,32767.0,Inner+r=32765+d=D-+uid=-4ZZ-DHO5fDpVK1F9yELB,7665
11829,[10204],32765.0,32767.0,Inner+r=32765+d=r+uid=CnmOUUVv2H8PqrXebzsH8E,10204
11832,[7668],32765.0,32767.0,Inner+r=32765+d=B6+uid=CRH0h_zhTFyosZ7DkVgVVb,7668
11835,[10208],32765.0,32767.0,Inner+r=32765+d=K+uid=CYdlkgyT1osCUib8_YlFAb,10208
11837,[4985],32765.0,32767.0,Inner+r=32765+d=BM+uid=PMT948T6lBs9MrTo6vc8i,4985
11841,[10212],32765.0,32767.0,Inner+r=32765+d=DE+uid=DGb5PbvgQ86tWUoKyi2Kdg,10212
11847,[4303],32765.0,32767.0,Inner+r=32765+d=Y+uid=D_ZvOpxlC3OW0qTwORyZVy,4303
11849,[10220],32765.0,32767.0,Inner+r=32765+d=Bw+uid=QovByokxbXaWfhUTSY82J,10220
11854,[10223],32765.0,32767.0,Inner+r=32765+d=BY+uid=OPQ8IlN42MDbhIWhsE74T,10223
11856,[4305],32765.0,32767.0,Inner+r=32765+d=Ba+uid=CWvJWyjf8vBflQ37NCehIx,4305
11859,[8871],32765.0,32767.0,Inner+r=32765+d=Dn+uid=l50Nira1OSKgSLLVP0qb6,8871
11860,[8871],32765.0,32767.0,Inner+r=32765+d=BE+uid=CykuzsWaFB6ZEx5duEZvkD,8871
11861,[10229],32765.0,32767.0,Inner+r=32765+d=N+uid=BUCAWRJBLUyZgaMLAl0hx6,10229
11866,[1409],32765.0,32767.0,Inner+r=32765+d=DU+uid=C-LP5UHuhVLrydI4gklpoG,1409
11868,[3714],32765.0,32767.0,Inner+r=32765+d=Dp+uid=CSeG3B4dB4yg-HHQ3-Gbyj,3714
11869,[1649],32765.0,32767.0,Inner+r=32765+d=J+uid=Bs9n-4pDleRWJvEuAK2FVj,1649
11873,[5800],32765.0,32767.0,Inner+r=32765+d=z+uid=Dv_VOrnWGKVpU_oaiiqCzg,5800
11874,[5003],32765.0,32767.0,Inner+r=32765+d=DJ+uid=De_vXhoNTbC4D4_3xDeCxn,5003
11877,[3184],32765.0,32767.0,Inner+r=32765+d=BX+uid=BWKPILGixRIEL7tTCSkQhO,3184
11880,[5805],32765.0,32767.0,Inner+r=32765+d=DP+uid=BDk5eNKRNnbGPLIfvgaxcj,5805
11883,[6692],32765.0,32767.0,Inner+r=32765+d=Bl+uid=aDYLzd9jMyHJVItagmn9I,6692
11887,[2713],32765.0,32767.0,Inner+r=32765+d=DD+uid=h7Oxw3kzidqhO3eqdIUJV,2713
11890,[10253],32765.0,32767.0,Inner+r=32765+d=B1+uid=iBiJYYY2c8v_VPBpilr7v,10253
11892,[5810],32765.0,32767.0,Inner+r=32765+d=C8+uid=DgOPVZ9nZnwuUAke2K4f0L,5810
11894,[10256],32765.0,32767.0,Inner+r=32765+d=CP+uid=B1lYpr61b3rh6qJBVlwFHm,10256
11903,[1948],32765.0,32767.0,Inner+r=32765+d=U+uid=Cb2VPHfxs1AADZZKkRWStE,1948
11904,[8904],32765.0,32767.0,Inner+r=32765+d=Dy+uid=Dvk4jDetHXCnUndCduQaXr,8904
11905,[8904],32765.0,32767.0,Inner+r=32765+d=Bh+uid=DlzHY-_bEjYBfO8pBa3on_,8904
11906,[5816],32765.0,32767.0,Inner+r=32765+d=B6+uid=DTBN_8LF0a1LTdmdSUTeXq,5816
11908,[10268],32765.0,32767.0,Inner+r=32765+d=DT+uid=DJhqzamf0eITV3nQECsTtS,10268
11911,[10269],32765.0,32767.0,Inner+r=32765+d=Dw+uid=BcEYkybR02x478AzB2pKRB,10269
11921,[10274],32765.0,32767.0,Inner+r=32765+d=CB+uid=BU1Zhp_i-gkUrHBwVWQN_l,10274
11924,[8914],32765.0,32767.0,Inner+r=32765+d=Ce+uid=oGS2SgPjKPVyjdPI6F9F1,8914
11927,[8916],32765.0,32767.0,Inner+r=32765+d=1+uid=Bkn-8DdcbOxatl68lwlk0U,8916
11928,[1659],32765.0,32767.0,Inner+r=32765+d=DC+uid=BkKqKBiF2-gJmJSCqErve9,1659
11929,[10281],32765.0,32767.0,Inner+r=32765+d=BA+uid=DQpTXAMRDrXhm-xfpGJ8xS,10281
11935,[8921],32765.0,32767.0,Inner+r=32765+d=BR+uid=BDysTUn-HRJfgfwYd9Nans,8921
11937,[8922],32765.0,32767.0,Inner+r=32765+d=CR+uid=BXbjcTzSlDKwFj9lPVTqDQ,8922
11939,[5830],32765.0,32767.0,Inner+r=32765+d=B7+uid=CdJiW_LK7jfi7k8kBaMHMf,5830
11942,[4341],32765.0,32767.0,Inner+r=32765+d=C8+uid=C87_7xI_eyKkFyeFzjFIR3,4341
11944,[10291],32765.0,32767.0,Inner+r=32765+d=Dl+uid=Ds_GUO4nP1yHBCEpwTC-yF,10291
11945,[10292],32765.0,32767.0,Inner+r=32765+d=U+uid=DhFswXVfC0vrGv3Rq3g6FR,10292
11949,[4342],32765.0,32767.0,Inner+r=32765+d=DF+uid=BHMN4-UQPofTifcW6hBHb,4342
11950,[3745],32765.0,32767.0,Inner+r=32765+d=BM+uid=BDVGUPYqaRaH0WqzQ8xBZ4,3745
11954,[10300],32765.0,32767.0,Inner+r=32765+d=Cy+uid=aMPY-DZNogmSSYSDAdYZ4,10300
11961,[10304],32765.0,32767.0,Inner+r=32765+d=W+uid=BD0FW3BEsU6y6qZisAgj9V,10304
11964,[10306],32765.0,32767.0,Inner+r=32765+d=BZ+uid=D1LjSRVXCqyzkuzWw-V7JW,10306
11965,[10306],32765.0,32767.0,Inner+r=32765+d=B_+uid=D3dDmHXXLs2nRfGszEFVLe,10306
11967,[7748],32765.0,32767.0,Inner+r=32765+d=Db+uid=Xv0Cx0sjxxtzuEXY373rg,7748
11973,[8945],32765.0,32767.0,Inner+r=32765+d=DY+uid=DYilpA3CJRTUxoTrIxCkBv,8945
11976,[7752],32765.0,32767.0,Inner+r=32765+d=a+uid=D9Hholh07vuUaPeU-mTCmo,7752
11980,[10318],32765.0,32767.0,Inner+r=32765+d=m+uid=BC-4Yc7Nd5YzCj9ZQf3-qi,10318
11984,[4354],32765.0,32767.0,Inner+r=32765+d=DA+uid=CJhKZlJCdK8160V1OZITkr,4354
11985,[7757],32765.0,32767.0,Inner+r=32765+d=r+uid=CYDmN4BB_W5vkkY8YefTJy,7757
11987,[8954],32765.0,32767.0,Inner+r=32765+d=D5+uid=DQSRi27-QZn9ycGS4QhHeB,8954
11988,[8954],32765.0,32767.0,Inner+r=32765+d=V+uid=Dg_EaClZhnZ-AzFc3QnofD,8954
11991,[10327],32765.0,32767.0,Inner+r=32765+d=B2+uid=DAmmntxsflNOe1xzmRihdo,10327
11993,[10328],32765.0,32767.0,Inner+r=32765+d=Cc+uid=DgS9C7_USEOE_wBXCpQQ-x,10328
11994,[10328],32765.0,32767.0,Inner+r=32765+d=C8+uid=BhhdtobGOUanUqCD6rvhH0,10328
11995,[10328],32765.0,32767.0,Inner+r=32765+d=B9+uid=C6XcuLkULhEYvuw6RVM8O2,10328
11998,[3756],32765.0,32767.0,Inner+r=32765+d=Ch+uid=C7T0UgfWR9Jxyw_iIj325h,3756
12000,[5856],32765.0,32767.0,Inner+r=32765+d=C+uid=ecsiADWR4HYJWcdGnN5_9,5856
12003,[10334],32765.0,32767.0,Inner+r=32765+d=C8+uid=CWBYqj4YchH1ASLp0GPftl,10334
12005,[10336],32765.0,32767.0,Inner+r=32765+d=B_+uid=B2VIi0rswiH7hoALL1IONc,10336
12007,[10337],32765.0,32767.0,Inner+r=32765+d=Dd+uid=ChZMcYebOQzfGCu6spRB-t,10337
12009,[6754],32765.0,32767.0,Inner+r=32765+d=DU+uid=DB3sVm-dTEzbgJFpgBr74A,6754
12012,[5061],32765.0,32767.0,Inner+r=32765+d=P+uid=DmJ47lkBDB--oz3aWWkUut,5061
12015,[8974],32765.0,32767.0,Inner+r=32765+d=Bx+uid=BLNA_y_fUctXX1JZiLd1vg,8974
12021,[7778],32765.0,32767.0,Inner+r=32765+d=Cz+uid=DlkgZzdTBdtx1D0f_s0TRe,7778
12024,[10353],32765.0,32767.0,Inner+r=32765+d=n+uid=CP90poAHqJIOFQOlXNI51j,10353
12029,[7780],32765.0,32767.0,Inner+r=32765+d=D8+uid=Dz7uPkROO3FaJ5LjlIX2Fk,7780
12030,[6762],32765.0,32767.0,Inner+r=32765+d=D8+uid=BkNj1MNfOjFS7DzDM7x72o,6762
12034,[3768],32765.0,32767.0,Inner+r=32765+d=CP+uid=BlhyV7JDPB1VOUQtccakux,3768
12035,[2334],32765.0,32767.0,Inner+r=32765+d=DA+uid=CRINIvRo8FGfk21dMKb577,2334
12036,[2749],32765.0,32767.0,Inner+r=32765+d=Bt+uid=Dy3WQ-I9sISTC-GAHVsn3q,2749
12037,[6766],32765.0,32767.0,Inner+r=32765+d=Dd+uid=DvzceoHTpXsiLq3kv2onvo,6766
12045,[7793],32765.0,32767.0,Inner+r=32765+d=Be+uid=DxSzFN5wBn2AGSFQ87xEQu,7793
12047,[5074],32765.0,32767.0,Inner+r=32765+d=DT+uid=C6aA3uofkDfQ0-1sX0bM2k,5074
12059,[6775],32765.0,32767.0,Inner+r=32765+d=o+uid=co-qmNAjxA29bGyOLyM8O,6775
12063,[5882],32765.0,32767.0,Inner+r=32765+d=C3+uid=KSI6mRZTcdnhrhqJPYGoy,5882
12065,[9007],32765.0,32767.0,Inner+r=32765+d=Bu+uid=KAV_qmeIj8ngbGaciAFIv,9007
12067,[6779],32765.0,32767.0,Inner+r=32765+d=BY+uid=Bzi4W7NyOpkwK-TpFXhyWG,6779
12068,[6780],32765.0,32767.0,Inner+r=32765+d=Bm+uid=R5bzKThX-Uvpd4ZR3QOOE,6780
12069,[7809],32765.0,32767.0,Inner+r=32765+d=Bw+uid=Cr3MgQRoZYKuYcVQM_2g7f,7809
12071,[1676],32765.0,32767.0,Inner+r=32765+d=Cn+uid=CWjBA866Xe7nCfr7QlxJEX,1676
12072,[1039],32765.0,32767.0,Inner+r=32765+d=DG+uid=_pr5vMxYhqogLQ0zFxQzD,1039
12073,[7812],32765.0,32767.0,Inner+r=32765+d=CV+uid=DI1OujdO5KsmTBISGrYdky,7812
12074,[7812],32765.0,32767.0,Inner+r=32765+d=Cv+uid=Rffi_DJgHqVUQbwXQpCMY,7812
12081,[5889],32765.0,32767.0,Inner+r=32765+d=D9+uid=CmJgmacraZ6Ost2GeCWBzX,5889
12082,[10402],32765.0,32767.0,Inner+r=32765+d=9+uid=CTrd2qU7AkR5k7Ak5CvWwM,10402
12089,[10406],32765.0,32767.0,Inner+r=32765+d=W+uid=BYuKm1R4WBFNzHja_-5uEA,10406
12090,[10406],32765.0,32767.0,Inner+r=32765+d=x+uid=97KnSI9LlEsr5ZN7LKuL3,10406
12096,[4392],32765.0,32767.0,Inner+r=32765+d=BU+uid=CitE2MDf03PSHgT3DlFhsP,4392
12104,[10416],32765.0,32767.0,Inner+r=32765+d=CR+uid=Dj2Q82hKInBSRphDUQOT9H,10416
12106,[9036],32765.0,32767.0,Inner+r=32765+d=C4+uid=aQ7B6xDASEldTdZhfoPA,9036
12108,[1684],32765.0,32767.0,Inner+r=32765+d=m+uid=RjMQ-ROG4VlV9cozi0o2o,1684
12111,[6801],32765.0,32767.0,Inner+r=32765+d=Dr+uid=HbnZSqKpHCk8wc55U_cJr,6801
12112,[2768],32765.0,32767.0,Inner+r=32765+d=CI+uid=Bbg9PwetSfvafOBaDbC0Pz,2768
12116,[4401],32765.0,32767.0,Inner+r=32765+d=DM+uid=BZECVUtSz8ZZNH8GjApuUb,4401
12117,[5906],32765.0,32767.0,Inner+r=32765+d=B+uid=jSvkmAhalFrdpb-jvxeN_,5906
12121,[9047],32765.0,32767.0,Inner+r=32765+d=BV+uid=D0N8GjR8BQPoUEDh7LTMVm,9047
12125,[10432],32765.0,32767.0,Inner+r=32765+d=C8+uid=fsiOiJkenRXEoPJxPgxaI,10432
12127,[9050],32765.0,32767.0,Inner+r=32765+d=CY+uid=BwdrRQwCwQoCaY5Ymowmek,9050
12140,[9056],32765.0,32767.0,Inner+r=32765+d=C-+uid=BI29euzoF9g5S5g4O76DTQ,9056
12143,[5915],32765.0,32767.0,Inner+r=32765+d=B2+uid=DyBHF0ZaDigKdGC3l18Ccx,5915
12146,[9061],32765.0,32767.0,Inner+r=32765+d=DQ+uid=YB0rlPfe1orD5LwOjbL-n,9061
12148,[5918],32765.0,32767.0,Inner+r=32765+d=Cu+uid=Db3ZXSMz275Ilb6Fc9s6-T,5918
12149,[5918],32765.0,32767.0,Inner+r=32765+d=3+uid=CXMuzQcVwV_W5Wn5-uRuty,5918
12150,[5919],32765.0,32767.0,Inner+r=32765+d=CV+uid=BK3hlSAFo2wd8JMTBQxEiA,5919
12153,[1443],32765.0,32767.0,Inner+r=32765+d=Dp+uid=CwddIrGyMjz2MNj2YLcUZu,1443
12157,[9068],32765.0,32767.0,Inner+r=32765+d=BF+uid=Buo-3-1_UhIoFsHvjgp1zx,9068
12161,[4412],32765.0,32767.0,Inner+r=32765+d=BC+uid=D3b8AzOx0onTj4I-W7ZG7M,4412
12162,[3807],32765.0,32767.0,Inner+r=32765+d=o+uid=C3G7fALGD_SKQD5seng_k0,3807
12163,[2777],32765.0,32767.0,Inner+r=32765+d=U+uid=D-n12ht39pGCtjg9eicQ51,2777
12164,[6831],32765.0,32767.0,Inner+r=32765+d=Dc+uid=XkOTDc7QTRX8Lh9iqMelg,6831
12167,[10466],32765.0,32767.0,Inner+r=32765+d=DR+uid=DH_Ajs1gkZ1LJVDpocnj5T,10466
12173,[9079],32765.0,32767.0,Inner+r=32765+d=BG+uid=01_iU1dZ22F0f9wVxPn20,9079
12174,[9079],32765.0,32767.0,Inner+r=32765+d=Du+uid=BbHOnNHFpFdaEgWXFl8Wd5,9079
12175,[10473],32765.0,32767.0,Inner+r=32765+d=Dq+uid=DKM1mWroSk8zw1V2rA8rIU,10473
12177,[9080],32765.0,32767.0,Inner+r=32765+d=BT+uid=DhGv6y_FRA3etWvC78jnDL,9080
12178,[9081],32765.0,32767.0,Inner+r=32765+d=Cw+uid=BVVAhSQ7nzdW5qpOYz6Cm4,9081
12183,[4419],32765.0,32767.0,Inner+r=32765+d=_+uid=BJnQNt6V5Zvcjsc4CN_rv8,4419
12187,[9087],32765.0,32767.0,Inner+r=32765+d=A+uid=BXhAx437bgK3RouGYEXKl-,9087
12189,[9087],32765.0,32767.0,Inner+r=32765+d=Bg+uid=BSynblvhgmlB_kM6QD-Jr8,9087
12192,[6842],32765.0,32767.0,Inner+r=32765+d=BD+uid=Deu34MupfrDpqjuEI5xXRG,6842
12194,[7884],32765.0,32767.0,Inner+r=32765+d=DJ+uid=mfGtb-hDUuazDkaVyFQV7,7884
12195,[7885],32765.0,32767.0,Inner+r=32765+d=E+uid=BZq6q37E7LTv0m6fa1TOza,7885
12199,[9095],32765.0,32767.0,Inner+r=32765+d=Cd+uid=dUxQOEaafu14M-TMEeWpK,9095
12201,[10496],32765.0,32767.0,Inner+r=32765+d=Cs+uid=DiT7YA0Ea5pDwyp-R7JtoT,10496
12209,[10501],32765.0,32767.0,Inner+r=32765+d=Du+uid=DzJyU1XSfUjLP7yeEtoX2v,10501
12214,[10504],32765.0,32767.0,Inner+r=32765+d=_+uid=D0h3XxoUio-dAPhF-JpE5R,10504
12219,[5141],32765.0,32767.0,Inner+r=32765+d=DW+uid=Btl9G4jsPIU-Dmo-m_87RA,5141
12224,[2373],32765.0,32767.0,Inner+r=32765+d=DT+uid=BjcHUC9G6sRp3i-Pi8B8Nk,2373
