id,ancestor_list,origin_time,destruction_time,taxon_label,ancestor_id
0,[None],0.0,384.5,Root,0
649,[0],17599.5,17728.5,Inner+r=17536+d=O+uid=qozALK3ETQyINZysVrZqd,0
762,[0],19647.5,19776.5,Inner+r=19584+d=Cr+uid=t7RA8_LhOLNFmo4q7ltyW,0
807,[649],20191.5,20256.5,Inner+r=20160+d=B+uid=peiHXa8eL9ZY4Dtb89_Sd,649
997,[649],21535.5,21600.5,Inner+r=21504+d=B4+uid=BBGSd6nntunbo23luwlsK0,649
1528,[762],24927.5,24992.5,Inner+r=24896+d=DZ+uid=CxTAayqqLYxfeQVKvCf35i,762
1736,[1528],26143.5,26208.5,Inner+r=26112+d=I+uid=BSfoUOr2vsHxkOmlAcruQO,1528
1825,[0],26479.5,26512.5,Inner+r=26464+d=CT+uid=u7_bW63gdoYLzHAhDF4qo,0
2203,[0],27407.5,27440.5,Inner+r=27392+d=CM+uid=C3L0DwT3HpxABNMFJfq9U9,0
2339,[0],27727.5,27760.5,Inner+r=27712+d=BO+uid=D3HTgm8A78FFSvG-CVV4Dr,0
2534,[2339],28143.5,28176.5,Inner+r=28128+d=U+uid=CozI1ujEzyWMtbIJ7N6Krs,2339
2738,[762],28559.5,28592.5,Inner+r=28544+d=C8+uid=C6ialwWRH61wPJs_Hhh9Ma,762
2788,[2738],28655.5,28688.5,Inner+r=28640+d=BX+uid=CvjXoG1tEqoMeEpKZ0g3Bb,2738
3032,[807],29103.5,29136.5,Inner+r=29088+d=CY+uid=BSRVCkZaJOijpFSPIbPBN7,807
3111,[997],29231.5,29264.5,Inner+r=29216+d=Cy+uid=BsH05GLELSkCke_ODrGGx_,997
3490,[3111],29703.5,29720.5,Inner+r=29696+d=BD+uid=DG6k4BRPzUJBclC8K4k9wz,3111
3894,[2788],30007.5,30024.5,Inner+r=30000+d=D9+uid=BcQ1ruuSwh60BNTbWvR5U1,2788
3934,[1736],30039.5,30056.5,Inner+r=30032+d=BS+uid=CLVxhHY72ZcovBk4lpJ6Zj,1736
3976,[3490],30071.5,30088.5,Inner+r=30064+d=E+uid=CfclRB7-4dRJx8irv8bUnP,3490
4372,[2339],30327.5,30344.5,Inner+r=30320+d=CX+uid=DLG8SebhM8bANr1uv-QYc9,2339
4470,[0],30391.5,30408.5,Inner+r=30384+d=Y+uid=5k7A_AT5avlc2ycJIizEm,0
4553,[1825],30439.5,30456.5,Inner+r=30432+d=Ch+uid=BppqiThbOkLmLfa3UT_ZTK,1825
4786,[3894],30583.5,30600.5,Inner+r=30576+d=Dt+uid=D4IjfvetgvdpMl2X75jy2R,3894
5499,[2203],30983.5,31000.5,Inner+r=30976+d=DU+uid=uUGQ96llKgADO7FbbVezF,2203
5614,[5499],31047.5,31064.5,Inner+r=31040+d=BC+uid=Bkhi-mvLapBHQVohc48swM,5499
5900,[4786],31187.5,31196.5,Inner+r=31184+d=D1+uid=BE4PElUxkXI0O_Y6DgQKnI,4786
5910,[4553],31187.5,31196.5,Inner+r=31184+d=Du+uid=CDQQrGQB5Z5JZ0yjItBugC,4553
7160,[2203],31499.5,31508.5,Inner+r=31496+d=Dd+uid=Cts3EkV0UdoWq9FipaV9Si,2203
7464,[997],31579.5,31588.5,Inner+r=31576+d=Ce+uid=D4JPXQJVlzcO9OHinpULdQ,997
7838,[7464],31667.5,31676.5,Inner+r=31664+d=CI+uid=3b1w6kctIwaQ-VQYdxAv4,7464
8029,[4470],31707.5,31716.5,Inner+r=31704+d=C-+uid=D6Ca9XbLc_jMkG_GaCls6q,4470
8233,[3934],31755.5,31764.5,Inner+r=31752+d=Cn+uid=C8ADzeZ412Sizys0RZJi35,3934
8650,[4470],31843.5,31852.5,Inner+r=31840+d=5+uid=aErEYA1m80zpwbbNcySM5,4470
8698,[1825],31851.5,31860.5,Inner+r=31848+d=Bs+uid=CKkfw98pAqFIseppQOABRq,1825
8745,[807],31867.5,31876.5,Inner+r=31864+d=2+uid=CgXBCsCZxd9yIZUbyeuw1n,807
8804,[8650],31875.5,31884.5,Inner+r=31872+d=DW+uid=3hoZxKm4ZZ8Ae4EudEkkJ,8650
9022,[7160],31915.5,31924.5,Inner+r=31912+d=p+uid=UuO5RYVOZMiedA-xPkbJF,7160
9080,[8233],31931.5,31940.5,Inner+r=31928+d=Bg+uid=mvoAM8lrKAHfMTuobW4tC,8233
9085,[3894],31931.5,31940.5,Inner+r=31928+d=Cl+uid=H31meP2i2I0LsTtUHitpK,3894
9098,[2534],31931.5,31940.5,Inner+r=31928+d=Dl+uid=BL9m7WkisgwgAobsn4WKeu,2534
10142,[7160],32041.5,32046.5,Inner+r=32040+d=Cp+uid=DmYdUOHOeSNjOHlqanAuqy,7160
10419,[5614],32065.5,32070.5,Inner+r=32064+d=W+uid=CzNfvT6eFHVQ8XvKK6DeWk,5614
10430,[3976],32069.5,32074.5,Inner+r=32068+d=CI+uid=2eKTE3-BqqtxX1l34-_IA,3976
10491,[5900],32073.5,32078.5,Inner+r=32072+d=Dx+uid=CKvzNWkC7d1Ev-Zru_j1vS,5900
10826,[3934],32101.5,32106.5,Inner+r=32100+d=k+uid=CufCet--CagscHEc_1jjQ,3934
11010,[3032],32117.5,32122.5,Inner+r=32116+d=BK+uid=Cv3EfEqriaFkuYSNlFDreq,3032
11276,[3111],32137.5,32142.5,Inner+r=32136+d=By+uid=DHOrCFnB6I4Vg9xN9fWZxp,3111
11687,[3976],32169.5,32174.5,Inner+r=32168+d=D7+uid=cpiE9cF5eyolZI8DsZ21v,3976
11772,[5910],32173.5,32178.5,Inner+r=32172+d=D9+uid=CuNWAMHOphc9BrO4oxJsS,5910
11969,[9085],32189.5,32194.5,Inner+r=32188+d=Cp+uid=BMAUvXuEHvFMvom2j_nleB,9085
11990,[8698],32189.5,32194.5,Inner+r=32188+d=D0+uid=D-BZGbFLmiokBqUpEodNwX,8698
12055,[5499],32193.5,32198.5,Inner+r=32192+d=DL+uid=Cdp7ARIabPgR6osd66IXCH,5499
12213,[11772],32205.5,32210.5,Inner+r=32204+d=G+uid=ClBujG3qIKxHNkDo9z3nGg,11772
12239,[3490],32209.5,32214.5,Inner+r=32208+d=Bb+uid=DgjyeFq5MgB_frOUfnfSBq,3490
12426,[9085],32221.5,32226.5,Inner+r=32220+d=Dp+uid=CRM2xVJci7l5Fgdz0wHgka,9085
12669,[4786],32237.5,32242.5,Inner+r=32236+d=DM+uid=BYdoJ7MufK0Q39D_aFSxTT,4786
12673,[2788],32237.5,32242.5,Inner+r=32236+d=De+uid=DZvQ9Xv7N4OqQZrbubtJ2a,2788
12870,[2534],32249.5,32254.5,Inner+r=32248+d=DH+uid=T_mAFN4eGBuG1LZghRttm,2534
12986,[8804],32257.5,32262.5,Inner+r=32256+d=u+uid=BLLgttfwwMb2Cp4UJAR2VQ,8804
13083,[7464],32265.5,32270.5,Inner+r=32264+d=C0+uid=Cqh8lIox3CJ9Y32H77g9jU,7464
13485,[9080],32289.5,32294.5,Inner+r=32288+d=Bp+uid=CfofUNRhH-ABxuXBARz2Ax,9080
13552,[8233],32293.5,32298.5,Inner+r=32292+d=DC+uid=Dmlyp1MnV_7uQY9aWBH0qr,8233
13783,[11772],32305.5,32310.5,Inner+r=32304+d=t+uid=BHM3xuq20QD1SYqMh3EQ5z,11772
14005,[3032],32321.5,32326.5,Inner+r=32320+d=CI+uid=CffaOZLDxQOPezJCyBI5MY,3032
14071,[11010],32325.5,32330.5,Inner+r=32324+d=e+uid=DK_f1-vG9iN7RmEg2iQJmO,11010
14323,[8650],32337.5,32342.5,Inner+r=32336+d=Dm+uid=FQTYvPbojgr7BR3u-66Yf,8650
14345,[10419],32337.5,32342.5,Inner+r=32336+d=Cy+uid=eUnSiAWkLqETv4e1YTdTw,10419
14386,[10491],32341.5,32346.5,Inner+r=32340+d=CF+uid=CDdVC_zSDxB9VtygN7o5JH,10491
14456,[5900],32345.5,32350.5,Inner+r=32344+d=D9+uid=B4K2yQiS0PIcDdZ6GigGZF,5900
14500,[8745],32349.5,32354.5,Inner+r=32348+d=Ch+uid=DlROQzwB5F85bpuQvh1JXh,8745
14561,[10142],32349.5,32354.5,Inner+r=32348+d=6+uid=DQC6DBM3NiH4y43eSNlxmE,10142
14706,[5910],32357.5,32362.5,Inner+r=32356+d=Bw+uid=DYCKm1hlvRQ-DYxrDq8cUz,5910
14766,[8804],32361.5,32366.5,Inner+r=32360+d=CV+uid=BkqZi4SgqeCzWFIOXJYQKY,8804
15005,[4372],32370.5,32373.5,Inner+r=32370+d=l+uid=BgF0gdcSwii0V_yP6tiy-9,4372
15282,[11687],32378.5,32381.5,Inner+r=32378+d=Cc+uid=CxJoWgcHob9VAH2nFY1K2H,11687
15318,[8029],32378.5,32381.5,Inner+r=32378+d=CB+uid=BPbvqakce5Ef0dwJaRqo9R,8029
15531,[9080],32384.5,32387.5,Inner+r=32384+d=DM+uid=D82n48b6ez6kmxt_FhR4Ve,9080
15934,[10430],32394.5,32397.5,Inner+r=32394+d=5+uid=KfPnWBM_JHdyc8g1WISpy,10430
16146,[4553],32398.5,32401.5,Inner+r=32398+d=BL+uid=tjwF5v-T8SKaQ66kpxzCu,4553
16661,[9022],32410.5,32413.5,Inner+r=32410+d=DV+uid=lHTsgzOZgOeshz-qCS6gl,9022
16678,[8745],32412.5,32415.5,Inner+r=32412+d=Dt+uid=CEP-dPrlm7IEvveWa9Dtn0,8745
16721,[14323],32412.5,32415.5,Inner+r=32412+d=B3+uid=DQe14HiCkyhN12Tv-cZrHy,14323
16899,[8029],32416.5,32419.5,Inner+r=32416+d=BL+uid=C7oX4tk_dM9Fj3wkDxFYpD,8029
17531,[11990],32430.5,32433.5,Inner+r=32430+d=Cp+uid=MZ2bUy41Vct_bY5atcecH,11990
17855,[14386],32438.5,32441.5,Inner+r=32438+d=B+uid=OfC26Kxb6T-2Jh0T27pgZ,14386
17965,[9098],32440.5,32443.5,Inner+r=32440+d=Ct+uid=B3NxqHKA42W2IjPSHw-C,9098
18134,[14766],32444.5,32447.5,Inner+r=32444+d=CR+uid=8dahI93wgqF6Hxit_dUZv,14766
18853,[11969],32460.5,32463.5,Inner+r=32460+d=DT+uid=Cf-3nwK1A65D3sZFhlbCZX,11969
18906,[10419],32460.5,32463.5,Inner+r=32460+d=Bt+uid=CaX4XSXNk4LYU8nA_pTXPw,10419
19107,[13083],32466.5,32469.5,Inner+r=32466+d=D1+uid=BSbzdCBnPe41AJd0tmRf8S,13083
19173,[14706],32466.5,32469.5,Inner+r=32466+d=D0+uid=BDQmy6X-wCnrIs2dhWY1SX,14706
19312,[15531],32470.5,32473.5,Inner+r=32470+d=CQ+uid=CnUGmZKa11zjg6oW9ScxvW,15531
19468,[9022],32472.5,32475.5,Inner+r=32472+d=BI+uid=BHlLQMEpUyLf8u26w1Ic5T,9022
20356,[14345],32490.5,32493.5,Inner+r=32490+d=DY+uid=By7Km6rdLytF1qLSmdlRcB,14345
20537,[12213],32494.5,32497.5,Inner+r=32494+d=CE+uid=YkQNFx_eJLwf2hEAddSE8,12213
20567,[14500],32496.5,32499.5,Inner+r=32496+d=B0+uid=X1PHALbNnINjilq_XM1Iv,14500
20594,[1736],32496.5,32499.5,Inner+r=32496+d=f+uid=DmnG6t8JB1R7_6BcKxLi8p,1736
20891,[19312],32502.5,32505.5,Inner+r=32502+d=G+uid=CLN_Esr_dEEJmfzgyUyydB,19312
20972,[14500],32504.5,32507.5,Inner+r=32504+d=Bo+uid=Nl790rlEzHe193fE53veT,14500
21023,[14766],32504.5,32507.5,Inner+r=32504+d=CQ+uid=8RVFemkdh-Guwt9puFEaf,14766
21223,[10491],32508.5,32511.5,Inner+r=32508+d=CO+uid=CwnFOZ-XD4XAm7blwqDNNS,10491
21493,[14071],32514.5,32517.5,Inner+r=32514+d=e+uid=kRZnJgMJLOhKlmn6TC7Sz,14071
21555,[16721],32514.5,32517.5,Inner+r=32514+d=DF+uid=Dy5mRVpmD_hHv5gGlC8OWZ,16721
21934,[19107],32522.5,32525.5,Inner+r=32522+d=J+uid=CD9rGOcsVp61qnJ7lcfwCe,19107
22317,[15318],32528.5,32531.5,Inner+r=32528+d=CQ+uid=CpHjxjw65557P_nm2hr_M0,15318
22340,[11990],32528.5,32531.5,Inner+r=32528+d=De+uid=BED0uj83_BSCA-O0g3eCd_,11990
22589,[16678],32534.5,32537.5,Inner+r=32534+d=Du+uid=CjExOK69ccSauZR2xRD9IZ,16678
22807,[14005],32538.5,32541.5,Inner+r=32538+d=Bj+uid=dpho4fmYmDK9fGlZnnB8h,14005
22829,[11276],32538.5,32541.5,Inner+r=32538+d=Cb+uid=CltVAkF7FITvkIJPL7uY1a,11276
23051,[15934],32542.5,32545.5,Inner+r=32542+d=Ca+uid=DJrw0WaTB0J1B5qfazDa4a,15934
23228,[16146],32544.5,32547.5,Inner+r=32544+d=Dt+uid=Dxjg7fP3GuWQ6ZKojO-lFJ,16146
23363,[14561],32546.5,32549.5,Inner+r=32546+d=Cv+uid=DVW8vBDvUHaC9exLeHxMRz,14561
23675,[16721],32552.5,32555.5,Inner+r=32552+d=DP+uid=D_j2CMy913rY-deryxJG9x,16721
23905,[12986],32556.5,32559.5,Inner+r=32556+d=B2+uid=Dc3cEFgvC9Z_ddAv2SaoPF,12986
24016,[17855],32558.5,32561.5,Inner+r=32558+d=CD+uid=vZULhPHa4Rq6VNCvZdRoC,17855
24042,[9098],32558.5,32561.5,Inner+r=32558+d=DY+uid=BObc3eTp7ooRHGDBg_urqQ,9098
24134,[21223],32560.5,32563.5,Inner+r=32560+d=N+uid=Ceu970HHlghHfbpE-WxDPS,21223
24235,[15531],32562.5,32565.5,Inner+r=32562+d=B7+uid=CDQPMgltfe8Yz8sK81ocv3,15531
24375,[14456],32564.5,32567.5,Inner+r=32564+d=BD+uid=C7pZC0860TurU898nqXWGg,14456
24422,[19173],32564.5,32567.5,Inner+r=32564+d=C0+uid=C6jtyrdu82giWJZjJfov1j,19173
24687,[20356],32568.0,32570.0,Inner+r=32568+d=n+uid=DYSYr7sSrb4LmhzpY_IYct,20356
25061,[23363],32571.0,32573.0,Inner+r=32571+d=BW+uid=Bk7cDimav3-S7HsZ9QEgha,23363
25228,[12239],32573.0,32575.0,Inner+r=32573+d=Dn+uid=BdlEJv4gsGH6cCZxk0yfrl,12239
25973,[22807],32579.0,32581.0,Inner+r=32579+d=e+uid=iXBco3tuBiLCHJh6U0isP,22807
26526,[10826],32583.0,32585.0,Inner+r=32583+d=U+uid=BPxiHsHn1wUbuvRGmrzQup,10826
26574,[12870],32583.0,32585.0,Inner+r=32583+d=Bw+uid=sqX98VnUoWEbxTacWLhb_,12870
26741,[12055],32584.0,32586.0,Inner+r=32584+d=p+uid=GXexBbPuPOtf58Du1mRVS,12055
26830,[4372],32585.0,32587.0,Inner+r=32585+d=Da+uid=ByDJ51dgny08wW1mBEkNKO,4372
27056,[12426],32587.0,32589.0,Inner+r=32587+d=Bl+uid=YZRggrmcCKMbeLgTMmiYO,12426
27380,[19173],32589.0,32591.0,Inner+r=32589+d=3+uid=BAVDXsY8E4hTHe2URiJCYD,19173
27442,[19312],32590.0,32592.0,Inner+r=32590+d=BT+uid=CqIkTh1RJFthsWfdFIXS_z,19312
27485,[23675],32590.0,32592.0,Inner+r=32590+d=DP+uid=CU82w6dwbid0BlReiUCG08,23675
27508,[23228],32590.0,32592.0,Inner+r=32590+d=Cp+uid=NRVOzGPydfVJ4uVn1cvha,23228
27850,[22829],32593.0,32595.0,Inner+r=32593+d=DY+uid=ON1C9gUvpsNmvzinah25k,22829
28104,[20972],32595.0,32597.0,Inner+r=32595+d=u+uid=DokgUqzbGhxdrOpnlI1DjH,20972
28114,[13083],32595.0,32597.0,Inner+r=32595+d=DM+uid=Cyfpw6Jc_oIADbVc8GfGyx,13083
28196,[12870],32595.0,32597.0,Inner+r=32595+d=Dq+uid=CqCrhleL5FZlf4dIRm4CWT,12870
29183,[24042],32602.0,32604.0,Inner+r=32602+d=B6+uid=qIvhPEiPViMstEe4KNwjV,24042
29215,[25061],32602.0,32604.0,Inner+r=32602+d=DQ+uid=DrncXL_T0Jixa9qhwuMCTp,25061
29712,[20594],32606.0,32608.0,Inner+r=32606+d=Du+uid=DJvDi6gxb2VFBv0M-irgLQ,20594
29780,[17531],32606.0,32608.0,Inner+r=32606+d=CN+uid=DKhmCTWJZj67PFzFt9Xbp9,17531
30135,[27442],32609.0,32611.0,Inner+r=32609+d=BW+uid=duKEneylgDkKfr7FXDsfN,27442
30213,[27380],32609.0,32611.0,Inner+r=32609+d=CR+uid=DRFE4E7pUlMnkC6bga9oOR,27380
30631,[16899],32612.0,32614.0,Inner+r=32612+d=Dn+uid=Dn2qrCcmhnoLDUXogjxuAD,16899
30880,[13485],32614.0,32616.0,Inner+r=32614+d=B2+uid=DszijlEFvy4HFQUWMD3qp4,13485
31044,[18853],32615.0,32617.0,Inner+r=32615+d=Bb+uid=B5m25ZvUaKF2rIvsehfv_U,18853
31061,[2738],32615.0,32617.0,Inner+r=32615+d=e+uid=DQ9_jGYlF9scp7v4v9bwM2,2738
31145,[20972],32616.0,32618.0,Inner+r=32616+d=F+uid=jNW1oqqx5Gwrw4jl-EPeS,20972
31190,[1528],32616.0,32618.0,Inner+r=32616+d=Bq+uid=CI_gPC3-iGAo2FIP8Use8T,1528
32518,[26741],32624.0,32626.0,Inner+r=32624+d=M+uid=CF4Ea2nDiUGTltrfhOqAA1,26741
32636,[13783],32625.0,32627.0,Inner+r=32625+d=Bx+uid=BAdaGG5_ZsTpZgqONfvH2u,13783
32833,[11010],32627.0,32629.0,Inner+r=32627+d=DS+uid=B86Q_jUjste62Uw6_mLLKa,11010
33400,[16899],32630.0,32632.0,Inner+r=32630+d=DM+uid=Bd9tZJKSnIe8r4ozgNIz9b,16899
34107,[21934],32635.0,32637.0,Inner+r=32635+d=H+uid=CXgYpu3---eBbRmnL8ZFgk,21934
34240,[18906],32635.0,32637.0,Inner+r=32635+d=Cb+uid=BuB7cYmTMYixjPSnS_GTJs,18906
34342,[14323],32636.0,32638.0,Inner+r=32636+d=Do+uid=9SIm_qkLbxbH_Pniugl1W,14323
34512,[15005],32637.0,32639.0,Inner+r=32637+d=Cp+uid=B1xSSDqT0rmImkPyP4XDhQ,15005
35154,[30631],32641.0,32643.0,Inner+r=32641+d=4+uid=Dt0FKoRpMe7vYr4B1mCyBp,30631
35261,[24235],32642.0,32644.0,Inner+r=32642+d=Q+uid=BcrePBgrQ04oo3YRS80BeX,24235
35300,[23905],32642.0,32644.0,Inner+r=32642+d=DM+uid=BmNLDwC6I02qUcjYY-2R77,23905
35307,[27485],32642.0,32644.0,Inner+r=32642+d=Ch+uid=XDp2FmodSdib2u8YZqL3L,27485
35379,[14071],32643.0,32645.0,Inner+r=32643+d=D_+uid=Bg9PFjTnLbFA3U5s-99sbI,14071
35398,[34107],32643.0,32645.0,Inner+r=32643+d=BZ+uid=oPcHH_hJsQIaJVsJJo92D,34107
35501,[16146],32643.0,32645.0,Inner+r=32643+d=By+uid=BetfddUgA4UB5-hdaZ419-,16146
35698,[29215],32644.0,32646.0,Inner+r=32644+d=K+uid=BRr31M71zD3kzZs1M7uK_V,29215
36093,[27850],32647.0,32649.0,Inner+r=32647+d=BN+uid=DeW95UGpgggePqwZF4LPqm,27850
36119,[12426],32647.0,32649.0,Inner+r=32647+d=Ba+uid=D94srIwON4gH0LVW8Nyw9I,12426
36242,[16678],32648.0,32650.0,Inner+r=32648+d=w+uid=DA47pvkBstfNlKG5n0G8KW,16678
36281,[26526],32648.0,32650.0,Inner+r=32648+d=CF+uid=w9d2eGfHbvYHTmfW57OBv,26526
36345,[17965],32648.0,32650.0,Inner+r=32648+d=Bn+uid=CuLDv_quDhjkOWQm0U5qqI,17965
36549,[19468],32649.0,32651.0,Inner+r=32649+d=Bi+uid=DzFUqzVg3yPIJNQTkyBygu,19468
36811,[31190],32651.0,32653.0,Inner+r=32651+d=Y+uid=oHbgD2tMQUDkakbRwITFm,31190
36823,[24375],32651.0,32653.0,Inner+r=32651+d=BW+uid=BesyaNqc5rZIfABjrSBRTC,24375
36870,[36345],32651.0,32653.0,Inner+r=32651+d=a+uid=BpFaSnORHORivFcOmTXexy,36345
36897,[22340],32651.0,32653.0,Inner+r=32651+d=Bi+uid=EsEU1DCLrs3eB6cExOjNe,22340
36973,[35261],32652.0,32654.0,Inner+r=32652+d=BL+uid=CnGZaJ95z40vGt78gDv4vY,35261
37280,[12055],32653.0,32655.0,Inner+r=32653+d=Dq+uid=DdXKJAVhyjOJmEc80V9o1n,12055
37347,[29712],32654.0,32656.0,Inner+r=32654+d=BQ+uid=BWENyZeAAK3DFNtZXRXWWc,29712
37636,[24687],32655.0,32657.0,Inner+r=32655+d=BG+uid=D8mEr8VPq-cGoLvtK1zdeV,24687
37836,[21493],32657.0,32659.0,Inner+r=32657+d=Be+uid=dnfNVkGynjmAc-m28KRUY,21493
37889,[13552],32657.0,32659.0,Inner+r=32657+d=k+uid=D93GVx1q1pKqENe5mykdEP,13552
37923,[12673],32657.0,32659.0,Inner+r=32657+d=Cv+uid=ChXJhDbNuuEMJGpCyQQCvj,12673
38026,[25973],32658.0,32660.0,Inner+r=32658+d=Dl+uid=CbLGIEiDx8e854ysjIyA6-,25973
38035,[22589],32658.0,32660.0,Inner+r=32658+d=V+uid=DRj9ZlD_PUOvWQ5uyP9vIA,22589
38141,[26830],32658.0,32660.0,Inner+r=32658+d=BJ+uid=DjFSzGM5ExpHeYlQVkxQG-,26830
38202,[32518],32658.0,32660.0,Inner+r=32658+d=x+uid=CwVu7Hg2Pbbx5jv1kPfBdn,32518
38483,[24134],32660.0,32662.0,Inner+r=32660+d=DJ+uid=Dr8CG7M3Nen1E05VGBRK18,24134
38497,[23905],32660.0,32662.0,Inner+r=32660+d=T+uid=KeKB5yl6sIRCHSKnAWEW,23905
38803,[35398],32662.0,32664.0,Inner+r=32662+d=G+uid=Bg0uwaq3mfzstX0bR-hIEQ,35398
38854,[36119],32662.0,32664.0,Inner+r=32662+d=D7+uid=BnX32wa-q7blDAVFXWsK-s,36119
39368,[32833],32665.0,32667.0,Inner+r=32665+d=B+uid=CuTQrBlhxnZd0s-9ZoXaWp,32833
39397,[15282],32665.0,32667.0,Inner+r=32665+d=Bc+uid=DoBXlzA3mto2CDcjfPUFfa,15282
39447,[36823],32665.0,32667.0,Inner+r=32665+d=Dq+uid=TrkC9dA4Gu6-4lH42juG4,36823
39642,[12669],32666.0,32668.0,Inner+r=32666+d=BJ+uid=CeDZ_tSHVvYtuHMOjn3Ctv,12669
39803,[22829],32667.0,32669.0,Inner+r=32667+d=Cg+uid=khAvYTe4z5x2z9ZReQGNS,22829
39895,[17965],32667.0,32669.0,Inner+r=32667+d=CI+uid=Da7wlkseWYk4KVPfPh_T_,17965
40431,[36811],32670.0,32672.0,Inner+r=32670+d=CF+uid=D0aMU9OCAx80skoq9w7Pcd,36811
40514,[20537],32670.0,32672.0,Inner+r=32670+d=CB+uid=ldVH-m4-6aqufNp8dtgBY,20537
40680,[34342],32671.0,32673.0,Inner+r=32671+d=CY+uid=DH9PCQzO4Y19NeD8lCtblB,34342
41073,[35300],32673.0,32675.0,Inner+r=32673+d=U+uid=ByDYWloNYGNItbI2AGRrJ3,35300
41121,[32636],32673.0,32675.0,Inner+r=32673+d=BJ+uid=C7F09HKTEBjXTlP-1oQmNI,32636
41255,[39642],32674.0,32676.0,Inner+r=32674+d=DL+uid=f-HT_-JNTh2c80cKs4g4F,39642
41384,[38026],32675.0,32677.0,Inner+r=32675+d=BY+uid=8AomU9VbNmA51C2msTaR0,38026
41721,[38141],32676.0,32678.0,Inner+r=32676+d=B-+uid=Dyl2grvTjQlxqdyTh7BJLb,38141
41828,[23051],32677.0,32679.0,Inner+r=32677+d=G+uid=WvB_g4oLakl5sGZod4cKg,23051
41869,[27056],32677.0,32679.0,Inner+r=32677+d=r+uid=DnhIc0-lIAFuliYmMMBOJg,27056
42203,[37280],32678.0,32680.0,Inner+r=32678+d=J+uid=Y-rvBfT5wy1K0i0F-i1OO,37280
42342,[22317],32679.0,32681.0,Inner+r=32679+d=e+uid=BRz5t9Gjxyxltna3Apqx2w,22317
42493,[20594],32680.0,32682.0,Inner+r=32680+d=BN+uid=SWDIoHcQ6aokrRxbFp1mT,20594
42520,[21223],32680.0,32682.0,Inner+r=32680+d=Bw+uid=D2W1bG6pydgUiJLmuiALWj,21223
42664,[19107],32681.0,32683.0,Inner+r=32681+d=Dk+uid=C52LMCZ_f1J10S2vuxVPPH,19107
42820,[8698],32681.0,32683.0,Inner+r=32681+d=CJ+uid=N-0ifv0jWnH4DYJHkg1XC,8698
42889,[41828],32682.0,32684.0,Inner+r=32682+d=CN+uid=bcAObZm1z-VLJuevdUtsK,41828
43211,[34512],32683.0,32685.0,Inner+r=32683+d=DX+uid=CBJwX6W4LEAVAWmH9B2MsW,34512
43253,[36897],32683.0,32685.0,Inner+r=32683+d=DE+uid=BnJs9fgyAo6gikfTtuU71b,36897
43298,[28104],32684.0,32686.0,Inner+r=32684+d=W+uid=C3GP26-4lUvN99bgyH4U3G,28104
43462,[30213],32684.0,32686.0,Inner+r=32684+d=D5+uid=Bd8ROPRcbO30epbArQZyXr,30213
43494,[34240],32684.0,32686.0,Inner+r=32684+d=Cz+uid=BXsI7opS4g3-2qtYMLSElF,34240
43714,[14345],32685.0,32687.0,Inner+r=32685+d=DB+uid=Cdphmk9tib0sGAMnZrZpwl,14345
43715,[34240],32685.0,32687.0,Inner+r=32685+d=Bo+uid=JWGqIaQRviHV3FXU-oVc1,34240
43957,[32833],32687.0,32689.0,Inner+r=32687+d=DX+uid=D2qH7P4VMI8u9VNlTNbDbt,32833
44083,[21555],32687.0,32689.0,Inner+r=32687+d=DE+uid=BW2Zm9rDQLRXqtuO0biq0s,21555
44211,[28114],32688.0,32690.0,Inner+r=32688+d=Bn+uid=DIGval5eRRCXgjfQptLxYJ,28114
44361,[24422],32688.0,32690.0,Inner+r=32688+d=CK+uid=DDzXOcPhmW0PIql0oHKJhb,24422
44411,[39368],32689.0,32691.0,Inner+r=32689+d=BR+uid=CySC7m60RNpa6GndPPuVa_,39368
44424,[20567],32689.0,32691.0,Inner+r=32689+d=BY+uid=CxRtsxQeBbeqOw1bdlLSoH,20567
44516,[17855],32689.0,32691.0,Inner+r=32689+d=n+uid=D8M813jpeqsIO5tXpqm3lt,17855
44675,[15282],32690.0,32692.0,Inner+r=32690+d=Dd+uid=CPT6NTkL0Wre_4V4OMhOg-,15282
44705,[37889],32690.0,32692.0,Inner+r=32690+d=CR+uid=DUwv-kjxZz3Ct6zInfS7zA,37889
44706,[37889],32690.0,32692.0,Inner+r=32690+d=Dv+uid=DWz1l0_w7rBHVMRVTESdVB,37889
44838,[16661],32690.0,32692.0,Inner+r=32690+d=Cu+uid=CU6KBFlVWlFa1Oz_4-lphO,16661
44868,[37836],32691.0,32693.0,Inner+r=32691+d=B5+uid=hfRUDbUuGk1CsQ2lQnLyN,37836
45174,[13485],32692.0,32694.0,Inner+r=32692+d=BZ+uid=CdqSZnoLMLljhTpmkW962_,13485
45209,[36823],32692.0,32694.0,Inner+r=32692+d=Ce+uid=C-u3c4wDxT6aOO2WNnzNSO,36823
45323,[43714],32692.0,32694.0,Inner+r=32692+d=Bb+uid=Cgey0JhaT1lqzLg6Grh9y5,43714
45361,[44424],32693.0,32695.0,Inner+r=32693+d=Cg+uid=DfJXKGpTPMIvKZOW38GMoA,44424
45392,[25228],32693.0,32695.0,Inner+r=32693+d=Cg+uid=CVDTA_jOQHeVlcGZ3169iD,25228
45463,[12673],32693.0,32695.0,Inner+r=32693+d=Db+uid=BgnJ0hSs4ZaB-k6zNl55it,12673
