quality,n,phylometric,statistic,p,regime,epoch,mut_distn
3% resolution,30,colless_like_index,18.0,1.0246327832617613e-05,weak selection,0,default
10% resolution,30,mean_evolutionary_distinctiveness,8.0,3.882182386060857e-06,weak selection,0,default
33% resolution,30,mean_evolutionary_distinctiveness,7.0,3.5152372790448263e-06,weak selection,0,default
1% resolution,30,mean_evolutionary_distinctiveness,17.0,9.315658591105142e-06,weak selection,0,default
3% resolution,30,mean_evolutionary_distinctiveness,11.0,5.216493447033368e-06,weak selection,0,default
10% resolution,30,mean_pairwise_distance,51.0,0.00018909720229770685,weak selection,0,default
33% resolution,30,mean_pairwise_distance,56.0,0.0002830789435165413,weak selection,0,default
1% resolution,30,mean_pairwise_distance,53.0,0.00022248266458074938,weak selection,0,default
3% resolution,30,mean_pairwise_distance,47.0,0.00013594767036744938,weak selection,0,default
10% resolution,30,sum_distance,221.0,0.8130168513045055,weak selection,0,default
33% resolution,30,sum_distance,226.0,0.8936443871266052,weak selection,0,default
1% resolution,30,sum_distance,231.0,0.9753871641763363,weak selection,0,default
3% resolution,30,sum_distance,215.0,0.7188875621362669,weak selection,0,default
