regime1,regime2,n,phylometric,statistic,p,epoch,mut_distn
"rich ecology, spatial",ecology,30,mean evolutionary distinctiveness,0.0,1.7343976283205784e-06,0,default
"rich ecology, spatial","ecology, spatial",30,colless-like index,211.0,0.6583305240881341,0,default
"rich ecology, spatial","ecology, spatial",30,mean pairwise distance,112.0,0.01319416986541395,0,default
"rich ecology, spatial","ecology, spatial",30,sum pairwise distance,1.0,1.9209211049031396e-06,0,default
"rich ecology, spatial","ecology, spatial",30,mean evolutionary distinctiveness,3.0,2.3534209951215346e-06,0,default
"rich ecology, spatial",plain,30,colless-like index,17.0,9.315658591105142e-06,0,default
"rich ecology, spatial",plain,30,mean pairwise distance,1.0,1.9209211049031396e-06,0,default
"rich ecology, spatial",plain,30,sum pairwise distance,0.0,1.7343976283205784e-06,0,default
"rich ecology, spatial",plain,30,mean evolutionary distinctiveness,0.0,1.7343976283205784e-06,0,default
"rich ecology, spatial",weak ecology,30,colless-like index,12.0,5.751653269401829e-06,0,default
"rich ecology, spatial",weak ecology,30,mean pairwise distance,15.0,7.690859302848515e-06,0,default
"rich ecology, spatial",weak ecology,30,sum pairwise distance,0.0,1.7343976283205784e-06,0,default
"rich ecology, spatial",weak ecology,30,mean evolutionary distinctiveness,0.0,1.7343976283205784e-06,0,default
"rich ecology, spatial","weak ecology, spatial",30,colless-like index,225.0,0.8774027283940786,0,default
"rich ecology, spatial","weak ecology, spatial",30,mean pairwise distance,125.0,0.02702915661831454,0,default
"rich ecology, spatial","weak ecology, spatial",30,sum pairwise distance,10.0,4.729202337447058e-06,0,default
"rich ecology, spatial","weak ecology, spatial",30,mean evolutionary distinctiveness,8.0,3.882182386060857e-06,0,default
"rich ecology, spatial",weak selection,30,colless-like index,4.0,2.603328389538926e-06,0,default
"rich ecology, spatial",weak selection,30,mean pairwise distance,0.0,1.7343976283205784e-06,0,default
"rich ecology, spatial",weak selection,30,sum pairwise distance,0.0,1.7343976283205784e-06,0,default
"rich ecology, spatial",weak selection,30,mean evolutionary distinctiveness,0.0,1.7343976283205784e-06,0,default
spatial structure,ecology,30,colless-like index,61.0,0.00041955098606127764,0,default
spatial structure,ecology,30,mean pairwise distance,117.0,0.017518393579685057,0,default
spatial structure,ecology,30,sum pairwise distance,206.0,0.5857115693468691,0,default
spatial structure,ecology,30,mean evolutionary distinctiveness,225.0,0.8774027283940786,0,default
spatial structure,"ecology, spatial",30,colless-like index,192.0,0.4048347221574208,0,default
spatial structure,"ecology, spatial",30,mean pairwise distance,197.0,0.46528258187908456,0,default
spatial structure,"ecology, spatial",30,sum pairwise distance,46.0,0.00012505680433316804,0,default
spatial structure,"ecology, spatial",30,mean evolutionary distinctiveness,36.0,5.306991938091102e-05,0,default
spatial structure,plain,30,colless-like index,24.0,1.798848069179905e-05,0,default
spatial structure,plain,30,mean pairwise distance,92.0,0.003854236286879128,0,default
spatial structure,plain,30,sum pairwise distance,130.0,0.03500895681985013,0,default
spatial structure,plain,30,mean evolutionary distinctiveness,86.0,0.002584559206552009,0,default
spatial structure,rich ecology,30,colless-like index,42.0,8.918727424459682e-05,0,default
spatial structure,rich ecology,30,mean pairwise distance,137.0,0.049498046027749744,0,default
spatial structure,rich ecology,30,sum pairwise distance,69.0,0.0007712173652095513,0,default
spatial structure,rich ecology,30,mean evolutionary distinctiveness,73.0,0.0010356813035458734,0,default
spatial structure,"rich ecology, spatial",30,colless-like index,191.0,0.3933343721992797,0,default
spatial structure,"rich ecology, spatial",30,mean pairwise distance,122.0,0.023038144695472357,0,default
spatial structure,"rich ecology, spatial",30,sum pairwise distance,0.0,1.7343976283205784e-06,0,default
spatial structure,"rich ecology, spatial",30,mean evolutionary distinctiveness,0.0,1.7343976283205784e-06,0,default
spatial structure,strong selection,30,colless-like index,37.0,5.7924461897570095e-05,0,default
spatial structure,strong selection,30,mean pairwise distance,116.0,0.016565526979430395,0,default
spatial structure,strong selection,30,sum pairwise distance,173.0,0.22102157481330342,0,default
spatial structure,strong selection,30,mean evolutionary distinctiveness,104.0,0.008216736457590426,0,default
spatial structure,weak ecology,30,colless-like index,12.0,5.751653269401829e-06,0,default
spatial structure,weak ecology,30,mean pairwise distance,107.0,0.009842142401693147,0,default
spatial structure,weak ecology,30,sum pairwise distance,163.0,0.15286069407970188,0,default
spatial structure,weak ecology,30,mean evolutionary distinctiveness,136.0,0.04716174720825457,0,default
spatial structure,"weak ecology, spatial",30,colless-like index,196.0,0.4528065046691958,0,default
spatial structure,"weak ecology, spatial",30,mean pairwise distance,217.0,0.7498711559507313,0,default
spatial structure,"weak ecology, spatial",30,sum pairwise distance,181.0,0.2894770717054542,0,default
spatial structure,"weak ecology, spatial",30,mean evolutionary distinctiveness,162.0,0.1470395786434527,0,default
