id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
0,[none],0,,0,0,0,0
261911,[0],696,422083.8,261911,0,0,0
262221,[261911],4168,422332.78,262066,0,0,261911
262250,[262221],16797,422347.44,262076,0,0,262221
262258,[262221],8538,422350.9,262078,0,0,262221
262271,[262258],24053,422356.38,262081,0,0,262258
262307,[261911],21603,422365.28,262087,0,0,261911
262308,[262250],28345,422365.2,262087,0,0,262250
262348,[262307],9739,422373.16,262092,0,0,262307
262432,[262258],10326,422387.8,262101,0,0,262258
262445,[262271],7750,422388.03,262102,0,0,262271
262452,[262432],4822,422390.3,262103,0,0,262432
262481,[262271],8469,422393.53,262105,0,0,262271
262540,[262481],14463,422399.56,262109,0,0,262481
262552,[262540],19362,422403.1,262110,0,0,262540
262564,[262452],7989,422403.66,262111,0,0,262452
262565,[262540],9269,422405.8,262111,0,0,262540
262599,[262307],8028,422405.28,262113,0,0,262307
262605,[262564],19119,422406.75,262113,0,0,262564
262610,[262552],30932,422406.5,262113,0,0,262552
262612,[262564],32291,422407.1,262113,0,0,262564
262614,[262348],1130,422407.8,262114,0,0,262348
262622,[262612],10515,422407.72,262114,0,0,262612
262637,[262445],343,422408.84,262115,0,0,262445
262660,[262599],31186,422410.25,262115,0,0,262599
262688,[262605],30566,422411.75,262116,0,0,262605
262695,[262688],6114,422413.38,262117,0,0,262688
262703,[262599],17446,422411.6,262117,0,0,262599
262743,[262605],26421,422413.12,262118,0,0,262605
262755,[262695],3926,422416.7,262119,0,0,262695
262759,[262637],7841,422415.03,262119,0,0,262637
262767,[262695],22329,422416.34,262119,0,0,262695
262786,[262637],4503,422416.16,262120,0,0,262637
262795,[262755],9565,422418.56,262120,0,0,262755
262808,[262250],23667,422418.34,262120,0,0,262250
262822,[262808],2819,422419.4,262121,0,0,262808
262825,[262808],5913,422419.4,262121,0,0,262808
262828,[262599],15500,422417.4,262121,0,0,262599
262830,[262614],15906,422417.84,262121,0,0,262614
262861,[262795],4299,422422.16,262122,0,0,262795
262874,[262703],12789,422420.9,262122,0,0,262703
262888,[262767],22787,422419.6,262122,0,0,262767
262893,[262825],25738,422421.72,262122,0,0,262825
262898,[262822],30732,422420.97,262122,0,0,262822
262899,[262743],31058,422420.6,262122,0,0,262743
262903,[262432],886,422421.22,262123,0,0,262432
262905,[262688],2277,422421.7,262123,0,0,262688
262909,[262893],5627,422423.44,262123,0,0,262893
262923,[262565],11771,422419.88,262123,0,0,262565
262940,[262893],22733,422423.44,262123,0,0,262893
262963,[262893],3290,422423.5,262124,0,0,262893
262964,[262909],3601,422425.72,262124,0,0,262909
262967,[262905],5898,422423.8,262124,0,0,262905
262979,[262830],12608,422422.53,262124,0,0,262830
262987,[262893],17259,422423.06,262124,0,0,262893
262991,[262610],20629,422423.4,262124,0,0,262610
262997,[262903],23670,422423.53,262124,0,0,262903
263000,[262903],24489,422423.53,262124,0,0,262903
263001,[262940],25334,422424.94,262124,0,0,262940
263014,[262893],30859,422423.97,262124,0,0,262893
263024,[263014],3044,422427.56,262125,0,0,263014
263025,[263014],3146,422427.56,262125,0,0,263014
263026,[262905],3501,422425.44,262125,0,0,262905
263027,[262997],3507,422425.56,262125,0,0,262997
263043,[263014],10103,422427.56,262125,0,0,263014
263059,[262997],13698,422425.56,262125,0,0,262997
263068,[262964],19418,422425.8,262125,0,0,262964
263071,[262898],20652,422426.6,262125,0,0,262898
263074,[262964],23753,422425.8,262125,0,0,262964
263076,[263001],24072,422425.75,262125,0,0,263001
263081,[263014],25087,422427.56,262125,0,0,263014
263083,[262786],26236,422424.38,262125,0,0,262786
263087,[262963],27926,422426.34,262125,0,0,262963
263090,[262967],29631,422425.94,262125,0,0,262967
263113,[263083],10529,422427.3,262126,0,0,263083
263120,[262888],14929,422426.22,262126,0,0,262888
263131,[263043],17115,422427.97,262126,0,0,263043
263140,[263027],19124,422426.06,262126,0,0,263027
263154,[263026],22477,422427.53,262126,0,0,263026
263160,[263059],24901,422427.78,262126,0,0,263059
263162,[263059],25948,422427.78,262126,0,0,263059
263177,[263071],30597,422427.3,262126,0,0,263071
263182,[262452],31197,422425.8,262126,0,0,262452
263188,[262828],1282,422426.56,262127,0,0,262828
263198,[263025],6776,422428.56,262127,0,0,263025
263199,[262825],7382,422427.94,262127,0,0,262825
263200,[263154],7699,422428.78,262127,0,0,263154
263208,[263024],9665,422429.7,262127,0,0,263024
263211,[263140],10368,422427.47,262127,0,0,263140
263224,[263160],15016,422430.3,262127,0,0,263160
263233,[262909],16752,422425.94,262127,0,0,262909
263236,[263076],17643,422428.56,262127,0,0,263076
263237,[263087],17775,422428.12,262127,0,0,263087
263247,[263131],21126,422429.75,262127,0,0,263131
263249,[263081],22040,422428.12,262127,0,0,263081
263250,[262874],22268,422427.1,262127,0,0,262874
263265,[262963],25966,422426.44,262127,0,0,262963
263274,[262967],29757,422429.03,262127,0,0,262967
263275,[263043],30119,422427.53,262127,0,0,263043
263283,[263162],31599,422429.78,262127,0,0,263162
