quality,n,phylometric,statistic,p,regime,epoch,mut_distn
3% resolution,50,sum_distance,605.0,0.7537249310173678,ecology,2,np.random.exponential
3% resolution,50,colless_like_index,466.0,0.0978155582114959,plain,2,np.random.exponential
33% resolution,50,colless_like_index,15.0,1.8648014196095014e-09,plain,2,np.random.exponential
1% resolution,50,colless_like_index,462.0,0.09023670580323977,plain,2,np.random.exponential
10% resolution,50,colless_like_index,188.0,1.4303567613171629e-05,plain,2,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,591.0,0.6535200579282296,plain,2,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,602.0,0.73183063851359,plain,2,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,558.0,0.44282253656653425,plain,2,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,584.0,0.6055398662613332,plain,2,np.random.exponential
3% resolution,50,mean_pairwise_distance,318.0,0.0020408487659921747,plain,2,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,plain,2,np.random.exponential
1% resolution,50,mean_pairwise_distance,349.0,0.005353252751666691,plain,2,np.random.exponential
10% resolution,50,mean_pairwise_distance,93.0,1.4705417575405934e-07,plain,2,np.random.exponential
3% resolution,50,sum_distance,577.5,0.5624541675427843,plain,2,np.random.exponential
33% resolution,50,sum_distance,601.0,0.7245797902868737,plain,2,np.random.exponential
1% resolution,50,sum_distance,558.5,0.4456939567786775,plain,2,np.random.exponential
10% resolution,50,sum_distance,581.0,0.5854692114990185,plain,2,np.random.exponential
3% resolution,50,colless_like_index,352.0,0.005851101819111798,rich ecology,2,np.random.exponential
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,rich ecology,2,np.random.exponential
1% resolution,50,colless_like_index,380.0,0.012928991518284774,rich ecology,2,np.random.exponential
10% resolution,50,colless_like_index,231.0,8.706983755485861e-05,rich ecology,2,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,632.0,0.9576577827172162,rich ecology,2,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,622.0,0.8810598365200165,rich ecology,2,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,612.0,0.805559457241567,rich ecology,2,np.random.exponential
