regime1,regime2,n,phylometric,statistic,p,epoch,mut_distn
weak ecology,ecology,50,colless-like index,595.0,0.6816120452366761,7,np.random.standard_normal
weak ecology,ecology,50,mean pairwise distance,573.0,0.5335234365917243,7,np.random.standard_normal
weak ecology,ecology,50,sum distance,1.0,8.031090907046913e-10,7,np.random.standard_normal
weak ecology,ecology,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,plain,50,colless-like index,8.0,1.2265120486349766e-09,7,np.random.standard_normal
weak ecology,plain,50,mean pairwise distance,394.0,0.018744512446766518,7,np.random.standard_normal
weak ecology,plain,50,sum distance,9.0,1.3025210640480111e-09,7,np.random.standard_normal
weak ecology,plain,50,mean evolutionary distinctiveness,4.0,9.634403725281619e-10,7,np.random.standard_normal
weak ecology,rich ecology,50,colless-like index,200.0,2.4074094807268668e-05,7,np.random.standard_normal
weak ecology,rich ecology,50,mean pairwise distance,98.0,1.9094468838628967e-07,7,np.random.standard_normal
weak ecology,rich ecology,50,sum distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,rich ecology,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,spatial structure,50,colless-like index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,spatial structure,50,mean pairwise distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,spatial structure,50,sum distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,spatial structure,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,strong selection,50,colless-like index,38.0,7.1594666223879605e-09,7,np.random.standard_normal
weak ecology,strong selection,50,mean pairwise distance,388.0,0.016018532187551015,7,np.random.standard_normal
weak ecology,strong selection,50,sum distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,strong selection,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,weak selection,50,colless-like index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,weak selection,50,mean pairwise distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,weak selection,50,sum distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak ecology,weak selection,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,ecology,50,colless-like index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,ecology,50,mean pairwise distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,ecology,50,sum distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,ecology,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,plain,50,colless-like index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,plain,50,mean pairwise distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,plain,50,sum distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,plain,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,rich ecology,50,colless-like index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,rich ecology,50,mean pairwise distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,rich ecology,50,sum distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,rich ecology,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,spatial structure,50,colless-like index,1.0,8.031090907046913e-10,7,np.random.standard_normal
weak selection,spatial structure,50,mean pairwise distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,spatial structure,50,sum distance,5.0,1.0235189212610724e-09,7,np.random.standard_normal
weak selection,spatial structure,50,mean evolutionary distinctiveness,4.0,9.634403725281619e-10,7,np.random.standard_normal
weak selection,strong selection,50,colless-like index,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,strong selection,50,mean pairwise distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,strong selection,50,sum distance,0.0,7.556929455863566e-10,7,np.random.standard_normal
weak selection,strong selection,50,mean evolutionary distinctiveness,0.0,7.556929455863566e-10,7,np.random.standard_normal
