quality,n,phylometric,statistic,p,regime,epoch,mut_distn
10% resolution,50,mean_pairwise_distance,364.0,0.008286402940597707,8 niche ecology,2,np.random.exponential
1% resolution,50,num_ancestors,486.0,0.14359332847184036,8 niche ecology,2,np.random.exponential
3% resolution,50,num_ancestors,587.5,0.6293223972216351,8 niche ecology,2,np.random.exponential
33% resolution,50,num_ancestors,0.0,7.551804758280675e-10,8 niche ecology,2,np.random.exponential
10% resolution,50,num_ancestors,136.5,1.3217077349750972e-06,8 niche ecology,2,np.random.exponential
1% resolution,50,colless_like_index,608.0,0.7758190390045979,plain,2,np.random.exponential
33% resolution,50,colless_like_index,70.0,4.2958778089915806e-08,plain,2,np.random.exponential
10% resolution,50,colless_like_index,531.0,0.30391493569853856,plain,2,np.random.exponential
3% resolution,50,colless_like_index,623.0,0.888681686055255,plain,2,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,615.0,0.8280534430667692,plain,2,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,582.0,0.592126527158545,plain,2,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,612.0,0.805559457241567,plain,2,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,622.0,0.8810598365200165,plain,2,np.random.exponential
1% resolution,50,mean_pairwise_distance,626.0,0.9116062720674252,plain,2,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,plain,2,np.random.exponential
10% resolution,50,mean_pairwise_distance,342.0,0.0043370828429131975,plain,2,np.random.exponential
3% resolution,50,mean_pairwise_distance,605.0,0.7537249310173678,plain,2,np.random.exponential
1% resolution,50,num_ancestors,358.5,0.011513764834032303,plain,2,np.random.exponential
33% resolution,50,num_ancestors,0.0,7.546683182364461e-10,plain,2,np.random.exponential
10% resolution,50,num_ancestors,490.0,0.15445859356882052,plain,2,np.random.exponential
3% resolution,50,num_ancestors,393.5,0.0184979947344921,plain,2,np.random.exponential
1% resolution,50,colless_like_index,634.0,0.973047420887899,weak 4 niche ecology,2,np.random.exponential
10% resolution,50,colless_like_index,307.0,0.001420717708905356,weak 4 niche ecology,2,np.random.exponential
3% resolution,50,colless_like_index,570.0,0.5146616284591244,weak 4 niche ecology,2,np.random.exponential
33% resolution,50,colless_like_index,1.0,8.031090907046913e-10,weak 4 niche ecology,2,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,632.0,0.9576577827172162,weak 4 niche ecology,2,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,636.0,0.9884471006904338,weak 4 niche ecology,2,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,585.0,0.6122971700099231,weak 4 niche ecology,2,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,600.0,0.7173535621498253,weak 4 niche ecology,2,np.random.exponential
1% resolution,50,mean_pairwise_distance,629.0,0.9346046719840639,weak 4 niche ecology,2,np.random.exponential
10% resolution,50,mean_pairwise_distance,113.0,4.123966703815868e-07,weak 4 niche ecology,2,np.random.exponential
3% resolution,50,mean_pairwise_distance,484.0,0.13839930112754348,weak 4 niche ecology,2,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak 4 niche ecology,2,np.random.exponential
1% resolution,50,num_ancestors,369.0,0.00953539215998779,weak 4 niche ecology,2,np.random.exponential
10% resolution,50,num_ancestors,514.0,0.23318526262454098,weak 4 niche ecology,2,np.random.exponential
3% resolution,50,num_ancestors,469.5,0.10481827142147543,weak 4 niche ecology,2,np.random.exponential
33% resolution,50,num_ancestors,1.0,8.027470819789997e-10,weak 4 niche ecology,2,np.random.exponential
3% resolution,50,colless_like_index,634.0,0.973047420887899,4 niche ecology,2,np.random.standard_normal
1% resolution,50,colless_like_index,576.0,0.5527284110902966,4 niche ecology,2,np.random.standard_normal
33% resolution,50,colless_like_index,36.0,6.3812412695451034e-09,4 niche ecology,2,np.random.standard_normal
10% resolution,50,colless_like_index,417.0,0.03329167897540818,4 niche ecology,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,633.0,0.9653509884575846,4 niche ecology,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,595.0,0.6816120452366761,4 niche ecology,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,615.0,0.8280534430667692,4 niche ecology,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,628.0,0.9269315130521094,4 niche ecology,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,620.0,0.8658498321715145,4 niche ecology,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,583.0,0.5988161665472567,4 niche ecology,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,2.0,8.53422673646545e-10,4 niche ecology,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,374.0,0.010970442036925864,4 niche ecology,2,np.random.standard_normal
3% resolution,50,num_ancestors,412.0,0.02948590617343381,4 niche ecology,2,np.random.standard_normal
1% resolution,50,num_ancestors,317.5,0.0033394196653401768,4 niche ecology,2,np.random.standard_normal
33% resolution,50,num_ancestors,0.0,7.544976683806673e-10,4 niche ecology,2,np.random.standard_normal
10% resolution,50,num_ancestors,533.0,0.3130663637677148,4 niche ecology,2,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,8 niche ecology,2,np.random.standard_normal
1% resolution,50,colless_like_index,431.0,0.046217439994587474,8 niche ecology,2,np.random.standard_normal
10% resolution,50,colless_like_index,396.0,0.019739295713762147,8 niche ecology,2,np.random.standard_normal
3% resolution,50,colless_like_index,523.0,0.26902944110197013,8 niche ecology,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,584.0,0.6055398662613332,8 niche ecology,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,612.0,0.805559457241567,8 niche ecology,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,600.0,0.7173535621498253,8 niche ecology,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,633.0,0.9653509884575846,8 niche ecology,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,8 niche ecology,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,310.0,0.0015698643246456522,8 niche ecology,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,430.0,0.045171350475127686,8 niche ecology,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,393.0,0.018263773386204194,8 niche ecology,2,np.random.standard_normal
33% resolution,50,num_ancestors,0.0,7.543270531852816e-10,8 niche ecology,2,np.random.standard_normal
1% resolution,50,num_ancestors,356.5,0.00667379576533521,8 niche ecology,2,np.random.standard_normal
10% resolution,50,num_ancestors,157.5,3.5912545955119607e-06,8 niche ecology,2,np.random.standard_normal
3% resolution,50,num_ancestors,563.0,0.4720108303188002,8 niche ecology,2,np.random.standard_normal
33% resolution,50,colless_like_index,68.0,3.851211595566846e-08,plain,2,np.random.standard_normal
10% resolution,50,colless_like_index,507.0,0.20775852744976409,plain,2,np.random.standard_normal
1% resolution,50,colless_like_index,626.0,0.9116062720674252,plain,2,np.random.standard_normal
3% resolution,50,colless_like_index,623.0,0.888681686055255,plain,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,614.0,0.8205387894383639,plain,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,619.0,0.8582630586832802,plain,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,618.0,0.8506893529466235,plain,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,624.0,0.8963138410681736,plain,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,plain,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,289.0,0.0007677489957675069,plain,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,608.0,0.7758190390045979,plain,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,596.0,0.6887064978279134,plain,2,np.random.standard_normal
33% resolution,50,num_ancestors,0.0,7.550097219539461e-10,plain,2,np.random.standard_normal
10% resolution,50,num_ancestors,476.5,0.12011825123945678,plain,2,np.random.standard_normal
1% resolution,50,num_ancestors,239.5,0.00012183321282153157,plain,2,np.random.standard_normal
3% resolution,50,num_ancestors,264.5,0.0003171642664016281,plain,2,np.random.standard_normal
1% resolution,50,colless_like_index,611.0,0.7980960963894896,weak 4 niche ecology,2,np.random.standard_normal
33% resolution,50,colless_like_index,1.0,8.031090907046913e-10,weak 4 niche ecology,2,np.random.standard_normal
10% resolution,50,colless_like_index,301.0,0.0011608525691443336,weak 4 niche ecology,2,np.random.standard_normal
3% resolution,50,colless_like_index,545.0,0.37189558283448554,weak 4 niche ecology,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,629.0,0.9346046719840639,weak 4 niche ecology,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,567.0,0.4961523833965189,weak 4 niche ecology,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,628.0,0.9269315130521094,weak 4 niche ecology,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,637.0,0.9961489139450291,weak 4 niche ecology,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,597.0,0.6958284390633942,weak 4 niche ecology,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak 4 niche ecology,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,132.0,1.0622989525465147e-06,weak 4 niche ecology,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,473.0,0.11229440255969796,weak 4 niche ecology,2,np.random.standard_normal
1% resolution,50,num_ancestors,449.5,0.06953750704864972,weak 4 niche ecology,2,np.random.standard_normal
33% resolution,50,num_ancestors,0.0,7.550097219539461e-10,weak 4 niche ecology,2,np.random.standard_normal
10% resolution,50,num_ancestors,500.0,0.18439325862462264,weak 4 niche ecology,2,np.random.standard_normal
3% resolution,50,num_ancestors,486.0,0.14359566103789084,weak 4 niche ecology,2,np.random.standard_normal
10% resolution,50,colless_like_index,518.0,0.24867781556558077,4 niche ecology,7,np.random.exponential
1% resolution,50,colless_like_index,591.0,0.6535200579282296,4 niche ecology,7,np.random.exponential
3% resolution,50,colless_like_index,585.0,0.6122971700099231,4 niche ecology,7,np.random.exponential
33% resolution,50,colless_like_index,99.0,2.0112956285640902e-07,4 niche ecology,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,610.0,0.7906511428554124,4 niche ecology,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,637.0,0.9961489139450291,4 niche ecology,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,613.0,0.8130405737621077,4 niche ecology,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,566.0,0.49006249702346216,4 niche ecology,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,220.0,5.5719019743639245e-05,4 niche ecology,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,607.0,0.7684331661508539,4 niche ecology,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,514.0,0.23319070659441454,4 niche ecology,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,4 niche ecology,7,np.random.exponential
10% resolution,50,num_ancestors,516.0,0.24082193592518975,4 niche ecology,7,np.random.exponential
1% resolution,50,num_ancestors,366.5,0.008892873712490595,4 niche ecology,7,np.random.exponential
3% resolution,50,num_ancestors,412.5,0.02985372807061781,4 niche ecology,7,np.random.exponential
33% resolution,50,num_ancestors,0.0,7.548390027588035e-10,4 niche ecology,7,np.random.exponential
1% resolution,50,colless_like_index,603.0,0.7391055127705244,8 niche ecology,7,np.random.exponential
10% resolution,50,colless_like_index,334.0,0.0033921289197132603,8 niche ecology,7,np.random.exponential
3% resolution,50,colless_like_index,635.0,0.9807463639015632,8 niche ecology,7,np.random.exponential
33% resolution,50,colless_like_index,1.0,8.031090907046913e-10,8 niche ecology,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,625.0,0.9039556033614752,8 niche ecology,7,np.random.exponential
