regime1,regime2,n,phylometric,statistic,p,epoch,mut_distn
spatial structure,weak 4 niche ecology,50,num_ancestors,0.0,7.550097219539461e-10,2,np.random.exponential
spatial structure,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.exponential
spatial structure,weak selection,50,colless_like_index,0.0,7.556929455863566e-10,2,np.random.exponential
spatial structure,weak selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.exponential
spatial structure,weak selection,50,num_ancestors,0.0,7.546683182364461e-10,2,np.random.exponential
spatial structure,weak selection,50,mean_evolutionary_distinctiveness,228.0,7.717175285145015e-05,2,np.random.exponential
strong selection,plain,50,colless_like_index,0.0,7.556929455863566e-10,2,np.random.exponential
strong selection,plain,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.exponential
strong selection,plain,50,num_ancestors,0.0,7.556929455863566e-10,2,np.random.exponential
strong selection,plain,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.exponential
strong selection,weak 4 niche ecology,50,colless_like_index,10.0,1.383114626082743e-09,2,np.random.exponential
strong selection,weak 4 niche ecology,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.exponential
strong selection,weak 4 niche ecology,50,num_ancestors,0.0,7.553512643873762e-10,2,np.random.exponential
strong selection,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.exponential
strong selection,weak selection,50,colless_like_index,26.0,3.569937627340362e-09,2,np.random.exponential
strong selection,weak selection,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.exponential
strong selection,weak selection,50,num_ancestors,0.0,7.555220876380673e-10,2,np.random.exponential
strong selection,weak selection,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.exponential
weak selection,plain,50,colless_like_index,8.0,1.2265120486349766e-09,2,np.random.exponential
weak selection,plain,50,mean_pairwise_distance,371.0,0.010093815092049062,2,np.random.exponential
weak selection,plain,50,num_ancestors,0.0,7.551804758280675e-10,2,np.random.exponential
weak selection,plain,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.exponential
weak selection,weak 4 niche ecology,50,colless_like_index,356.0,0.0065797443261267725,2,np.random.exponential
weak selection,weak 4 niche ecology,50,mean_pairwise_distance,196.0,2.026757046469517e-05,2,np.random.exponential
weak selection,weak 4 niche ecology,50,num_ancestors,0.0,7.553512643873762e-10,2,np.random.exponential
weak selection,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.exponential
8 niche ecology,4 niche ecology,50,colless_like_index,186.0,1.3098365489137401e-05,2,np.random.standard_normal
8 niche ecology,4 niche ecology,50,mean_pairwise_distance,110.0,3.541108275851046e-07,2,np.random.standard_normal
8 niche ecology,4 niche ecology,50,num_ancestors,384.0,0.023025393494802898,2,np.random.standard_normal
8 niche ecology,4 niche ecology,50,mean_evolutionary_distinctiveness,5.0,1.0235189212610724e-09,2,np.random.standard_normal
8 niche ecology,spatial structure,50,colless_like_index,0.0,7.556929455863566e-10,2,np.random.standard_normal
8 niche ecology,spatial structure,50,mean_pairwise_distance,0.0,7.556929455863566e-10,2,np.random.standard_normal
8 niche ecology,spatial structure,50,num_ancestors,0.0,7.550097219539461e-10,2,np.random.standard_normal
8 niche ecology,spatial structure,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
8 niche ecology,weak 4 niche ecology,50,colless_like_index,142.0,1.725266667615396e-06,2,np.random.standard_normal
8 niche ecology,weak 4 niche ecology,50,mean_pairwise_distance,100.0,2.118385561420393e-07,2,np.random.standard_normal
8 niche ecology,weak 4 niche ecology,50,num_ancestors,382.0,0.013640831251200436,2,np.random.standard_normal
8 niche ecology,weak 4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
plain,4 niche ecology,50,colless_like_index,53.0,1.6775305690463507e-08,2,np.random.standard_normal
plain,4 niche ecology,50,mean_pairwise_distance,435.0,0.050607988130155566,2,np.random.standard_normal
plain,4 niche ecology,50,num_ancestors,308.5,0.0014933861857143078,2,np.random.standard_normal
plain,4 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
plain,8 niche ecology,50,colless_like_index,19.0,2.364509566231392e-09,2,np.random.standard_normal
plain,8 niche ecology,50,mean_pairwise_distance,387.0,0.015599803007704178,2,np.random.standard_normal
plain,8 niche ecology,50,num_ancestors,171.0,6.687936215038113e-06,2,np.random.standard_normal
plain,8 niche ecology,50,mean_evolutionary_distinctiveness,0.0,7.556929455863566e-10,2,np.random.standard_normal
