id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
0,[none],0,,0,0,0,0
177414,[0],21562,73566.49,88707,673,3,0
490488,[177414],23211,159890.47,193065,725,1,177414
519678,[177414],14278,165974.11,200363,446,0,177414
593632,[519678],12128,178171.02,215154,379,0,519678
625044,[490488],22532,182557.62,220389,704,0,490488
635585,[625044],22465,183800.16,221895,702,0,625044
645415,[519678],15218,184785.73,223124,475,2,519678
671580,[635585],22253,187231.3,226031,695,1,635585
724280,[671580],22223,191587.3,231301,694,1,671580
749181,[671580],20497,193442.72,233565,640,2,671580
791302,[635585],21313,196398.56,237075,666,0,635585
816149,[490488],30074,197841.61,238986,939,3,490488
852593,[593632],9343,200061.36,241590,291,3,593632
886188,[625044],25320,201936.98,243829,791,1,625044
902908,[886188],25865,202808.06,244874,808,1,886188
906748,[886188],24873,202990.72,245100,777,1,886188
947037,[0],5822,204839.5,247339,181,3,0
949257,[816149],31577,204843.27,247455,986,3,816149
950668,[791302],20258,205009.05,247526,633,0,791302
965748,[791302],22616,205586.75,248244,706,3,791302
967737,[947037],5375,205651.22,248335,167,3,947037
971301,[967737],5273,205775.33,248490,164,3,967737
981879,[902908],26105,206168.67,248930,815,3,902908
982216,[645415],13722,206173.88,248944,428,3,645415
993124,[902908],27498,206513.11,249363,859,1,902908
995457,[982216],13531,206582.56,249450,422,3,982216
997754,[982216],13900,206652.12,249532,434,1,982216
1000894,[965748],22563,206738.73,249640,705,0,965748
1015644,[997754],13675,207141.62,250132,427,1,997754
1026603,[993124],27467,207439.72,250485,858,1,993124
1030291,[947037],6424,207528.33,250601,200,3,947037
1045210,[852593],9450,207881.94,251053,295,1,852593
1074026,[906748],24700,208605.58,251900,771,3,906748
1082624,[645415],17017,208773.31,252146,531,3,645415
1090114,[749181],19731,208977.8,252354,616,2,749181
1112639,[995457],13883,209490.44,252963,433,3,995457
1121827,[1030291],6076,209711.45,253205,189,3,1030291
1123572,[1026603],27564,209734.83,253249,861,1,1026603
1125094,[993124],29064,209718.98,253287,908,1,993124
1134245,[1121827],6077,209968.22,253511,189,3,1121827
1143364,[995457],12346,210118.33,253728,385,3,995457
1143830,[1134245],5990,210141.84,253739,187,0,1134245
1162843,[852593],9959,210455.0,254171,311,0,852593
1167256,[1015644],12557,210573.27,254269,392,1,1015644
1168188,[950668],20320,210592.05,254289,635,0,950668
1171950,[1000894],22113,210667.08,254369,691,0,1000894
1186942,[816149],456,210851.77,254682,14,1,816149
